,x,y,mannual_label,correct_label
Digit 2,5.357924,-9.1523695,-,Digit 2
Digit 7,23.101204,-13.535525,-,Digit 7
Digit 1,46.095257,10.017015,-,Digit 1
Digit 3,12.8748045,54.65531,-,Digit 3
Digit 5,-22.63022,37.47502,-,Digit 5
Digit 3,-20.299818,46.279507,-,Digit 3
Digit 8,1.3171798,16.888025,-,Digit 8
Digit 6,-35.583496,5.0371027,-,Digit 6
Digit 7,38.841568,-27.135279,-,Digit 7
Digit 0,-52.654503,32.123863,-,Digit 0
Digit 3,17.010326,37.403656,-,Digit 3
Digit 3,17.405788,47.648018,-,Digit 3
Digit 1,45.764015,31.209604,-,Digit 1
Digit 2,-7.5455465,-15.220663,-,Digit 2
Digit 1,42.311672,37.35331,-,Digit 1
Digit 0,-55.495583,9.182711,-,Digit 0
Digit 0,-53.173386,-2.109761,-,Digit 0
Digit 3,17.85618,46.04386,-,Digit 3
Digit 9,-24.375925,-39.134148,-,Digit 9
Digit 0,-46.929203,-1.1426146,-,Digit 0
Digit 0,-38.782803,-14.921396,-,Digit 0
Digit 7,23.019674,-22.83192,-,Digit 7
Digit 6,-37.412098,25.14016,-,Digit 6
Digit 7,30.580172,-21.386274,-,Digit 7
Digit 7,35.074734,-10.478787,-,Digit 7
Digit 7,22.8686,-11.556222,-,Digit 7
Digit 0,-55.540504,-7.6809297,-,Digit 0
Digit 8,-12.539392,32.071987,-,Digit 8
Digit 2,-23.310793,-20.534628,-,Digit 2
Digit 0,-55.15727,-7.1723847,-,Digit 0
Digit 1,50.51398,-0.82061636,-,Digit 1
Digit 3,-19.134987,41.13111,-,Digit 3
Digit 7,19.148134,-18.682606,-,Digit 7
Digit 1,46.154278,2.74557,-,Digit 1
Digit 3,-5.663152,59.604263,-,Digit 3
Digit 2,11.345075,3.5829363,-,Digit 2
Digit 3,0.8253223,39.45332,-,Digit 3
Digit 0,-55.582344,-7.767619,-,Digit 0
Digit 0,-53.34008,-21.724014,-,Digit 0
Digit 7,41.806595,-34.38641,-,Digit 7
Digit 5,-16.831959,25.747242,-,Digit 5
Digit 3,-9.800852,40.18196,-,Digit 3
Digit 8,-14.842071,49.88924,-,Digit 8
Digit 9,-7.63058,-33.261,-,Digit 9
Digit 6,-33.288055,8.262844,-,Digit 6
Digit 3,-20.359726,42.43544,-,Digit 3
Digit 7,35.475594,12.31587,-,Digit 7
Digit 4,-37.265965,-43.01415,-,Digit 4
Digit 4,19.291283,-51.589657,-,Digit 4
Digit 8,14.424862,20.21891,-,Digit 8
Digit 6,-30.187864,15.347404,-,Digit 6
Digit 4,-9.282189,-23.400078,-,Digit 4
Digit 3,-13.268797,53.642803,-,Digit 3
Digit 5,-14.357093,19.272894,-,Digit 5
Digit 7,38.679478,-13.659101,-,Digit 7
Digit 8,2.6640155,18.814703,-,Digit 8
Digit 4,19.549227,-58.17489,-,Digit 4
Digit 9,-16.079298,-42.1025,-,Digit 9
Digit 7,14.521505,-23.751982,-,Digit 7
Digit 9,2.9522004,-39.16919,-,Digit 9
Digit 8,25.660736,17.560688,-,Digit 8
Digit 0,-46.065125,8.635296,-,Digit 0
Digit 2,1.4697396,-12.649372,-,Digit 2
Digit 9,35.16509,25.493748,-,Digit 9
Digit 5,-7.3466706,24.270844,-,Digit 5
Digit 6,-37.63806,8.945819,-,Digit 6
Digit 7,20.74533,-19.45578,-,Digit 7
Digit 4,24.55516,-41.2324,-,Digit 4
Digit 2,4.0364695,-5.4772086,-,Digit 2
Digit 9,-38.323147,-34.08578,-,Digit 9
Digit 7,45.08125,-27.323183,-,Digit 7
Digit 9,15.091248,-37.68052,-,Digit 9
Digit 6,-43.221527,37.415092,-,Digit 6
Digit 3,8.709905,50.505695,-,Digit 3
Digit 9,23.029703,13.811342,-,Digit 9
Digit 3,2.2986484,52.041252,-,Digit 3
Digit 5,2.998918,-18.78451,-,Digit 5
Digit 9,-3.7120368,-43.718716,-,Digit 9
Digit 7,33.046543,-7.8550053,-,Digit 7
Digit 2,-4.0912514,-9.463876,-,Digit 2
Digit 2,17.649658,-14.990108,-,Digit 2
Digit 8,21.926065,13.398753,-,Digit 8
Digit 8,8.36108,23.34938,-,Digit 8
Digit 9,-16.226954,-34.566643,-,Digit 9
Digit 1,33.087177,33.45467,-,Digit 1
Digit 8,-3.094621,10.332985,-,Digit 8
Digit 4,4.3879237,-55.007545,-,Digit 4
Digit 7,19.539415,-19.24256,-,Digit 7
Digit 0,-45.583485,-26.472176,-,Digit 0
Digit 3,-20.152206,41.73143,-,Digit 3
Digit 5,-31.466808,-21.710125,-,Digit 5
Digit 7,31.63659,-13.129901,-,Digit 7
Digit 5,-32.089165,-27.154234,-,Digit 5
Digit 6,-26.300182,17.087505,-,Digit 6
Digit 0,-51.547096,-20.762224,-,Digit 0
Digit 4,12.578263,-50.702915,-,Digit 4
Digit 6,-37.024918,5.0280232,-,Digit 6
Digit 1,30.02213,1.6658425,-,Digit 1
Digit 0,-29.973557,46.35651,-,Digit 0
Digit 8,17.075897,25.92604,-,Digit 8
Digit 1,38.29005,8.421655,-,Digit 1
Digit 9,-11.474901,-33.133785,-,Digit 9
Digit 3,-32.877052,-11.653185,-,Digit 3
Digit 1,32.763947,35.921825,-,Digit 1
Digit 2,-2.3343966,-15.458453,-,Digit 2
Digit 8,6.952298,23.673721,-,Digit 8
Digit 3,-12.716578,18.205183,-,Digit 3
Digit 1,38.14219,26.661102,-,Digit 1
Digit 6,-25.35966,5.148323,-,Digit 6
Digit 7,10.990394,-22.54073,-,Digit 7
Digit 7,43.841263,-14.198495,-,Digit 7
Digit 2,-0.77231026,-13.171361,-,Digit 2
Digit 5,-13.015022,9.105045,-,Digit 5
Digit 2,-3.0470018,-8.053765,-,Digit 2
Digit 3,5.4094825,49.11245,-,Digit 3
Digit 3,-3.2194571,52.480015,-,Digit 3
Digit 7,25.840553,-5.3733616,-,Digit 7
Digit 3,10.146347,46.512226,-,Digit 3
Digit 3,3.0645041,38.32383,-,Digit 3
Digit 3,-8.652992,49.684635,-,Digit 3
Digit 2,-26.481901,-12.210418,-,Digit 2
Digit 3,-3.2292967,52.766003,-,Digit 3
Digit 5,-21.15296,40.123703,-,Digit 5
Digit 6,-36.99213,-2.1680484,-,Digit 6
Digit 1,42.451115,24.280478,-,Digit 1
Digit 4,-31.528463,-44.516033,-,Digit 4
Digit 7,44.504257,-29.550678,-,Digit 7
Digit 7,45.323566,-30.942644,-,Digit 7
Digit 6,-27.79708,27.655596,-,Digit 6
Digit 2,-5.5310793,-19.309172,-,Digit 2
Digit 6,-41.910866,38.034172,-,Digit 6
Digit 7,43.299095,-36.443027,-,Digit 7
Digit 0,-45.19342,-26.281456,-,Digit 0
Digit 3,1.3874377,55.708332,-,Digit 3
Digit 0,-58.825603,-13.675728,-,Digit 0
Digit 4,-24.963564,-1.8132046,-,Digit 4
Digit 4,-21.170656,-45.11986,-,Digit 4
Digit 2,12.554883,-7.9038076,-,Digit 2
Digit 5,-7.285337,27.870857,-,Digit 5
Digit 1,43.272903,49.613533,-,Digit 1
Digit 9,2.703957,-20.701008,-,Digit 9
Digit 0,-46.79731,-3.0918794,-,Digit 0
Digit 6,-25.358103,27.33049,-,Digit 6
Digit 2,2.822145,7.1514025,-,Digit 2
Digit 7,52.028625,-18.302011,-,Digit 7
Digit 1,37.396423,33.46409,-,Digit 1
Digit 5,-13.111256,25.785347,-,Digit 5
Digit 4,31.330002,-47.255825,-,Digit 4
Digit 6,-45.15854,36.634853,-,Digit 6
Digit 6,-31.68645,1.5155475,-,Digit 6
Digit 6,-25.927048,5.1247993,-,Digit 6
Digit 9,16.408628,-36.89226,-,Digit 9
Digit 9,6.6042147,-45.740166,-,Digit 9
Digit 9,19.83682,-35.07121,-,Digit 9
Digit 8,2.020535,15.834984,-,Digit 8
Digit 9,-21.98456,-37.45127,-,Digit 9
Digit 3,4.649591,47.80392,-,Digit 3
Digit 9,7.842924,-29.950832,-,Digit 9
Digit 7,35.675106,-32.05498,-,Digit 7
Digit 2,-24.257875,-14.104754,-,Digit 2
Digit 7,42.47289,-38.394672,-,Digit 7
Digit 9,-27.046368,-33.892,-,Digit 9
Digit 3,-2.672803,36.53458,-,Digit 3
Digit 4,7.325692,-26.144114,-,Digit 4
Digit 7,25.56285,-27.65746,-,Digit 7
Digit 7,27.007847,-10.49697,-,Digit 7
Digit 9,25.565628,-37.366093,-,Digit 9
Digit 0,-55.19747,-18.9618,-,Digit 0
Digit 3,19.639462,41.48174,-,Digit 3
Digit 3,0.22091979,42.19042,-,Digit 3
Digit 9,16.221025,-38.376106,-,Digit 9
Digit 8,11.386921,10.204316,-,Digit 8
Digit 8,16.68291,13.31597,-,Digit 8
Digit 5,-27.318333,-21.097687,-,Digit 5
Digit 0,-51.180817,24.404829,-,Digit 0
Digit 9,7.492624,-46.11136,-,Digit 9
Digit 4,19.55745,-58.159237,-,Digit 4
Digit 1,62.174152,-2.736951,-,Digit 1
Digit 1,43.569965,11.69468,-,Digit 1
Digit 0,-43.424828,-30.648792,-,Digit 0
Digit 6,-32.286625,31.854622,-,Digit 6
Digit 3,-8.761761,41.31383,-,Digit 3
Digit 1,52.193554,-7.536327,-,Digit 1
Digit 1,31.124744,5.13966,-,Digit 1
Digit 8,23.062225,23.385836,-,Digit 8
Digit 4,-10.644177,-59.890495,-,Digit 4
Digit 4,25.847622,-48.20043,-,Digit 4
Digit 3,-13.390383,53.997246,-,Digit 3
Digit 4,-16.083658,-42.47518,-,Digit 4
Digit 9,2.2142482,-20.020815,-,Digit 9
Digit 9,8.57837,-38.894474,-,Digit 9
Digit 1,50.93392,13.568652,-,Digit 1
Digit 7,23.463564,-26.274706,-,Digit 7
Digit 1,44.023643,20.809896,-,Digit 1
Digit 2,-10.757339,-10.076307,-,Digit 2
Digit 1,37.717068,16.704912,-,Digit 1
Digit 4,33.990585,-49.81864,-,Digit 4
Digit 2,5.539623,-8.478099,-,Digit 2
Digit 5,-27.222841,-20.94317,-,Digit 5
Digit 8,29.578463,36.656975,-,Digit 8
Digit 6,-27.372372,33.570896,-,Digit 6
Digit 7,37.985558,-16.796122,-,Digit 7
Digit 1,47.42533,14.778931,-,Digit 1
Digit 4,31.8652,-46.508663,-,Digit 4
Digit 6,-24.892118,2.2975013,-,Digit 6
Digit 2,17.071356,-2.8179407,-,Digit 2
Digit 4,-17.565546,-27.354418,-,Digit 4
Digit 3,-12.914327,43.617947,-,Digit 3
Digit 9,-16.050537,-34.573566,-,Digit 9
Digit 1,42.45699,24.280788,-,Digit 1
Digit 3,10.229077,46.844585,-,Digit 3
Digit 6,-35.71631,1.0374618,-,Digit 6
Digit 4,-2.9304562,-49.26994,-,Digit 4
Digit 9,14.290057,-34.711037,-,Digit 9
Digit 6,-32.823982,2.8603878,-,Digit 6
Digit 1,38.23143,31.76076,-,Digit 1
Digit 1,65.5815,-0.20951043,-,Digit 1
Digit 9,-10.298202,46.350777,-,Digit 9
Digit 7,45.394165,-20.120916,-,Digit 7
Digit 0,-45.880043,8.257587,-,Digit 0
Digit 1,54.008293,3.862348,-,Digit 1
Digit 0,-50.53578,13.565195,-,Digit 0
Digit 0,-36.396637,-7.9710307,-,Digit 0
Digit 0,-57.73391,-1.5708679,-,Digit 0
Digit 3,-17.056421,32.086384,-,Digit 3
Digit 7,34.276344,-26.45052,-,Digit 7
Digit 5,-18.284847,16.964241,-,Digit 5
Digit 0,-54.96613,1.3192432,-,Digit 0
Digit 1,35.974674,37.41114,-,Digit 1
Digit 7,35.506016,-19.274042,-,Digit 7
Digit 1,62.357616,-5.3673816,-,Digit 1
Digit 3,15.626027,47.88799,-,Digit 3
Digit 2,-46.15699,-8.689294,-,Digit 2
Digit 0,-53.010216,-4.449241,-,Digit 0
Digit 3,10.562454,41.814953,-,Digit 3
Digit 1,54.88553,6.835938,-,Digit 1
Digit 4,4.990612,-63.342068,-,Digit 4
Digit 3,20.65908,52.46908,-,Digit 3
Digit 0,-54.606228,-6.3776236,-,Digit 0
Digit 0,-57.77701,8.03584,-,Digit 0
Digit 9,-2.6938746,-28.54125,-,Digit 9
Digit 9,17.785654,-32.017666,-,Digit 9
Digit 1,54.095417,4.589532,-,Digit 1
Digit 2,-8.031748,-18.203135,-,Digit 2
Digit 3,-7.573075,52.601284,-,Digit 3
Digit 2,9.819569,-3.5930011,-,Digit 2
Digit 5,-17.99639,22.437847,-,Digit 5
Digit 9,-38.220577,-34.519417,-,Digit 9
Digit 6,-31.869576,-2.848813,-,Digit 6
Digit 6,-24.96122,8.431652,-,Digit 6
Digit 5,-9.923015,1.2243774,-,Digit 5
