,x,y,mannual_label,correct_label
Digit 2,0.020553958,0.17440295,-,Digit 2
Digit 7,0.38226885,-0.27206337,-,Digit 7
Digit 1,0.33118603,0.2751062,-,Digit 1
Digit 3,-0.3197696,0.16573028,-,Digit 3
Digit 5,-0.18880145,0.027268901,-,Digit 5
Digit 3,-0.23817644,0.12188118,-,Digit 3
Digit 8,-0.054111082,0.10419517,-,Digit 8
Digit 6,-0.411833,0.103372246,-,Digit 6
Digit 7,0.37563527,-0.41333193,-,Digit 7
Digit 0,-0.60965586,0.07312772,-,Digit 0
Digit 3,0.0025364547,0.08713355,-,Digit 3
Digit 3,-0.21939732,0.14866103,-,Digit 3
Digit 1,0.34166273,0.29730654,-,Digit 1
Digit 2,0.056359958,0.14296532,-,Digit 2
Digit 1,0.2939554,0.22591394,-,Digit 1
Digit 0,-0.7528877,0.08784304,-,Digit 0
Digit 0,-0.6419045,0.06616993,-,Digit 0
Digit 3,-0.19411865,0.14968382,-,Digit 3
Digit 9,0.20875522,-0.36164427,-,Digit 9
Digit 0,-0.7734615,0.08472523,-,Digit 0
Digit 0,-0.5799766,0.06609867,-,Digit 0
Digit 7,0.41620004,-0.29016596,-,Digit 7
Digit 6,-0.47537494,0.07711473,-,Digit 6
Digit 7,0.41386062,-0.36341998,-,Digit 7
Digit 7,0.43377566,-0.35379863,-,Digit 7
Digit 7,0.4052152,-0.31334537,-,Digit 7
Digit 0,-0.77670884,0.09660712,-,Digit 0
Digit 8,-0.25576708,0.10610375,-,Digit 8
Digit 2,0.15311208,-0.038710456,-,Digit 2
Digit 0,-0.7611419,0.09842212,-,Digit 0
Digit 1,0.26793957,0.2229766,-,Digit 1
Digit 3,-0.18151282,0.106247626,-,Digit 3
Digit 7,0.3938423,-0.30994013,-,Digit 7
Digit 1,0.31501836,0.26028225,-,Digit 1
Digit 3,-0.3431361,0.15884764,-,Digit 3
Digit 2,0.062917374,0.2330045,-,Digit 2
Digit 3,-0.2638435,0.13537046,-,Digit 3
Digit 0,-0.771767,0.09470169,-,Digit 0
Digit 0,-0.4758203,0.0987152,-,Digit 0
Digit 7,0.33430466,-0.3488754,-,Digit 7
Digit 5,-0.30357656,0.10788688,-,Digit 5
Digit 3,-0.20070451,0.091060884,-,Digit 3
Digit 8,-0.27917618,0.09932122,-,Digit 8
Digit 9,0.25075793,-0.29606292,-,Digit 9
Digit 6,-0.2892519,0.0953782,-,Digit 6
Digit 3,-0.29132923,0.1164203,-,Digit 3
Digit 7,0.35022816,0.26136523,-,Digit 7
Digit 4,0.13184832,-0.3157409,-,Digit 4
Digit 4,0.28593507,-0.2694749,-,Digit 4
Digit 8,0.07466873,0.07390759,-,Digit 8
Digit 6,-0.38745415,0.0991006,-,Digit 6
Digit 4,0.23077418,-0.24925767,-,Digit 4
Digit 3,-0.27192035,0.13593957,-,Digit 3
Digit 5,-0.26806247,0.09240694,-,Digit 5
Digit 7,0.43886718,-0.4061054,-,Digit 7
Digit 8,-0.0032719902,0.10729625,-,Digit 8
Digit 4,0.3514946,-0.31586236,-,Digit 4
Digit 9,0.2280346,-0.28930047,-,Digit 9
Digit 7,0.34716126,-0.03509447,-,Digit 7
Digit 9,0.35606316,-0.33995786,-,Digit 9
Digit 8,0.21051453,0.10524644,-,Digit 8
Digit 0,-0.6475358,0.07621888,-,Digit 0
Digit 2,0.10815081,0.26179135,-,Digit 2
Digit 9,0.35011613,0.15957347,-,Digit 9
Digit 5,-0.27729774,0.090393186,-,Digit 5
Digit 6,-0.491444,0.10234296,-,Digit 6
Digit 7,0.40626702,-0.31666303,-,Digit 7
Digit 4,0.36424404,-0.26863006,-,Digit 4
Digit 2,0.042060714,0.22922562,-,Digit 2
Digit 9,-0.28545135,-0.0007923206,-,Digit 9
Digit 7,0.41657975,-0.42222548,-,Digit 7
Digit 9,0.34369984,-0.2692166,-,Digit 9
Digit 6,-0.4251739,0.012007412,-,Digit 6
Digit 3,-0.22673067,0.15504003,-,Digit 3
Digit 9,0.3029582,-0.03525719,-,Digit 9
Digit 3,-0.18973286,0.15154248,-,Digit 3
Digit 5,0.19599633,-0.1663357,-,Digit 5
Digit 9,0.2636731,-0.33336923,-,Digit 9
Digit 7,0.40205973,-0.27089906,-,Digit 7
Digit 2,0.03566568,0.226871,-,Digit 2
Digit 2,-0.2271745,0.11653722,-,Digit 2
Digit 8,0.23509078,-0.030446712,-,Digit 8
Digit 8,-0.015445342,0.1281485,-,Digit 8
Digit 9,0.24538891,-0.33873162,-,Digit 9
Digit 1,0.33326083,0.31009337,-,Digit 1
Digit 8,0.11792603,0.070181906,-,Digit 8
Digit 4,0.36669874,-0.32133916,-,Digit 4
Digit 7,0.3999811,-0.3127664,-,Digit 7
Digit 0,-0.66289663,0.09678941,-,Digit 0
Digit 3,-0.19767022,0.08876358,-,Digit 3
Digit 5,-0.02482488,0.035586257,-,Digit 5
Digit 7,0.37060076,-0.21677168,-,Digit 7
Digit 5,0.1085296,0.05807652,-,Digit 5
Digit 6,-0.36387098,0.08500752,-,Digit 6
Digit 0,-0.5530744,0.09849577,-,Digit 0
Digit 4,0.30162817,-0.23022637,-,Digit 4
Digit 6,-0.39147383,0.10887967,-,Digit 6
Digit 1,0.25869256,0.2466309,-,Digit 1
Digit 0,-0.51601285,0.065784596,-,Digit 0
Digit 8,0.072013006,0.11248958,-,Digit 8
Digit 1,0.31856018,0.2633867,-,Digit 1
Digit 9,0.24040277,-0.2997248,-,Digit 9
Digit 3,-0.21997668,0.13611393,-,Digit 3
Digit 1,0.31861576,0.2962617,-,Digit 1
Digit 2,0.07246745,0.17402892,-,Digit 2
Digit 8,-0.029551743,0.14752874,-,Digit 8
Digit 3,-0.16776943,0.08561547,-,Digit 3
Digit 1,0.33572367,0.29863843,-,Digit 1
Digit 6,-0.3458292,0.08968265,-,Digit 6
Digit 7,0.35689765,-0.2781004,-,Digit 7
Digit 7,0.4527712,-0.43849337,-,Digit 7
Digit 2,0.09259151,0.22310098,-,Digit 2
Digit 5,-0.1522513,0.07073332,-,Digit 5
Digit 2,0.03108333,0.21237013,-,Digit 2
Digit 3,-0.13027659,0.16230959,-,Digit 3
Digit 3,-0.29082415,0.15118937,-,Digit 3
Digit 7,0.3364827,-0.05943602,-,Digit 7
Digit 3,-0.14016308,0.12305811,-,Digit 3
Digit 3,-0.23523511,0.13645284,-,Digit 3
Digit 3,-0.17425187,0.09169012,-,Digit 3
Digit 2,0.06727328,0.104989864,-,Digit 2
Digit 3,-0.25183156,0.1557267,-,Digit 3
Digit 5,-0.17057036,0.020625744,-,Digit 5
Digit 6,0.092578694,0.23556054,-,Digit 6
Digit 1,0.33615896,0.30898044,-,Digit 1
Digit 4,0.19201593,-0.39140108,-,Digit 4
Digit 7,0.36904612,-0.39225826,-,Digit 7
Digit 7,0.3845381,-0.38848117,-,Digit 7
Digit 6,-0.36102507,0.057368565,-,Digit 6
Digit 2,0.021110084,0.18522592,-,Digit 2
Digit 6,-0.45144174,0.026582632,-,Digit 6
Digit 7,0.35640055,-0.38355258,-,Digit 7
Digit 0,-0.6215147,0.09847037,-,Digit 0
Digit 3,-0.18471919,0.12962694,-,Digit 3
Digit 0,-0.7304186,0.09951081,-,Digit 0
Digit 4,-0.11851283,0.07226373,-,Digit 4
Digit 4,0.09648906,-0.27092728,-,Digit 4
Digit 2,0.01693978,0.19493848,-,Digit 2
Digit 5,-0.23643094,0.07752231,-,Digit 5
Digit 1,0.27749962,0.23737973,-,Digit 1
Digit 9,0.2552764,-0.23638809,-,Digit 9
Digit 0,-0.4159414,0.009876254,-,Digit 0
