,x,y,mannual_label,correct_label
Digit 2,9.568537,52.237663,-,Digit 2
Digit 7,31.520721,-28.316313,-,Digit 7
Digit 1,47.007652,11.403093,-,Digit 1
Digit 3,-9.83337,31.496124,-,Digit 3
Digit 5,-18.184536,2.2609665,-,Digit 5
Digit 3,-20.89855,16.781944,-,Digit 3
Digit 8,1.1797248,8.509464,-,Digit 8
Digit 6,-36.003956,-21.666897,-,Digit 6
Digit 7,24.026438,-41.36361,-,Digit 7
Digit 0,-52.2974,14.6871805,-,Digit 0
Digit 3,-5.1494813,-4.118586,-,Digit 3
Digit 3,-5.2865105,29.724913,-,Digit 3
Digit 1,39.324974,33.020634,-,Digit 1
Digit 2,10.402653,43.1313,-,Digit 2
Digit 1,35.887966,36.185688,-,Digit 1
Digit 0,-40.058563,20.752821,-,Digit 0
Digit 0,-47.929066,28.30284,-,Digit 0
Digit 3,-4.095583,28.755138,-,Digit 3
Digit 9,-7.6538205,-39.824047,-,Digit 9
Digit 0,-50.557037,18.949226,-,Digit 0
Digit 0,-30.42819,45.56354,-,Digit 0
Digit 7,43.683506,-29.712704,-,Digit 7
Digit 6,-50.16263,-14.645146,-,Digit 6
Digit 7,30.304102,-37.137135,-,Digit 7
Digit 7,38.53338,-34.379463,-,Digit 7
Digit 7,32.242123,-28.796173,-,Digit 7
Digit 0,-44.00104,30.851313,-,Digit 0
Digit 8,-16.428602,7.014606,-,Digit 8
Digit 2,-10.5752735,-21.79482,-,Digit 2
Digit 0,-44.197456,30.061592,-,Digit 0
Digit 1,48.061817,-0.84233254,-,Digit 1
Digit 3,-18.699041,14.3720455,-,Digit 3
Digit 7,45.861183,-33.166122,-,Digit 7
Digit 1,50.79922,2.3771307,-,Digit 1
Digit 3,-21.083614,26.78984,-,Digit 3
Digit 2,14.888084,29.674982,-,Digit 2
Digit 3,-8.499857,14.708511,-,Digit 3
Digit 0,-44.068016,30.738018,-,Digit 0
Digit 0,-31.620083,32.657295,-,Digit 0
Digit 7,17.830372,-43.348804,-,Digit 7
Digit 5,-28.912134,-0.045141164,-,Digit 5
Digit 3,-11.590194,12.377297,-,Digit 3
Digit 8,-26.190495,9.666022,-,Digit 8
Digit 9,4.3845434,-28.800013,-,Digit 9
Digit 6,-30.79775,-18.494404,-,Digit 6
Digit 3,-20.564268,13.536295,-,Digit 3
Digit 7,38.971977,15.726179,-,Digit 7
Digit 4,-18.644125,-47.549442,-,Digit 4
Digit 4,15.1789055,-12.207576,-,Digit 4
Digit 8,18.094145,12.285103,-,Digit 8
Digit 6,-43.445976,-21.16084,-,Digit 6
Digit 4,-6.883047,-25.031511,-,Digit 4
Digit 3,-22.80926,15.922453,-,Digit 3
Digit 5,-24.343107,-1.924527,-,Digit 5
Digit 7,35.231655,-37.91338,-,Digit 7
Digit 8,0.3908233,9.22475,-,Digit 8
Digit 4,18.034267,-13.31916,-,Digit 4
Digit 9,-1.233945,-34.940998,-,Digit 9
Digit 7,22.916636,-34.5266,-,Digit 7
Digit 9,13.8261175,-24.894966,-,Digit 9
Digit 8,27.759365,12.176659,-,Digit 8
Digit 0,-36.545635,21.264353,-,Digit 0
Digit 2,14.964756,39.776375,-,Digit 2
Digit 9,35.75442,20.099318,-,Digit 9
Digit 5,-33.04736,-5.2998886,-,Digit 5
Digit 6,-37.183224,-18.61595,-,Digit 6
Digit 7,44.62922,-32.69594,-,Digit 7
Digit 4,21.540276,-10.294195,-,Digit 4
Digit 2,7.9513683,49.01584,-,Digit 2
Digit 9,-23.940825,-45.52859,-,Digit 9
Digit 7,25.09913,-44.268635,-,Digit 7
Digit 9,22.730078,-18.986988,-,Digit 9
Digit 6,-54.017414,-3.5336442,-,Digit 6
Digit 3,-12.828865,29.460245,-,Digit 3
Digit 9,27.169872,4.972351,-,Digit 9
Digit 3,-17.202925,31.545256,-,Digit 3
Digit 5,-4.7269454,-13.856858,-,Digit 5
Digit 9,9.722473,-34.556503,-,Digit 9
Digit 7,38.103813,-31.575912,-,Digit 7
Digit 2,4.673714,41.76484,-,Digit 2
Digit 2,-15.524167,45.89703,-,Digit 2
Digit 8,26.544832,5.515691,-,Digit 8
Digit 8,10.049229,11.340895,-,Digit 8
Digit 9,4.5890455,-34.603264,-,Digit 9
Digit 1,33.211525,28.49117,-,Digit 1
Digit 8,-1.2093017,-2.252538,-,Digit 8
Digit 4,8.215971,-16.516075,-,Digit 4
Digit 7,45.849655,-32.424995,-,Digit 7
Digit 0,-32.633442,38.655758,-,Digit 0
Digit 3,-19.429972,13.69726,-,Digit 3
Digit 5,-19.403532,-20.798498,-,Digit 5
Digit 7,38.736526,-27.439161,-,Digit 7
Digit 5,-18.858614,-24.583216,-,Digit 5
Digit 6,-42.400604,-24.032684,-,Digit 6
Digit 0,-31.239468,32.492653,-,Digit 0
Digit 4,10.621456,-11.04265,-,Digit 4
Digit 6,-35.676487,-20.606022,-,Digit 6
Digit 1,35.47337,4.295366,-,Digit 1
Digit 0,-35.210705,11.850415,-,Digit 0
Digit 8,16.376842,15.153624,-,Digit 8
Digit 1,40.81945,11.532972,-,Digit 1
Digit 9,4.5001473,-30.912745,-,Digit 9
Digit 3,-23.070225,34.279346,-,Digit 3
Digit 1,31.976109,29.103144,-,Digit 1
Digit 2,15.136211,44.40299,-,Digit 2
Digit 8,6.5908227,12.101451,-,Digit 8
Digit 3,-21.89776,0.47795695,-,Digit 3
Digit 1,40.193577,28.872395,-,Digit 1
Digit 6,-38.73579,-29.769463,-,Digit 6
Digit 7,25.290619,-31.195883,-,Digit 7
Digit 7,36.48642,-42.456924,-,Digit 7
Digit 2,14.108195,41.752,-,Digit 2
Digit 5,-23.2581,-9.388513,-,Digit 5
Digit 2,4.041269,42.62998,-,Digit 2
Digit 3,-9.876109,25.687586,-,Digit 3
Digit 3,-18.325281,25.611544,-,Digit 3
Digit 7,36.29932,-21.989529,-,Digit 7
Digit 3,-2.6501849,23.367222,-,Digit 3
Digit 3,-7.125414,17.486881,-,Digit 3
Digit 3,-13.559444,19.39173,-,Digit 3
Digit 2,-6.2124205,42.087883,-,Digit 2
Digit 3,-18.078989,25.801462,-,Digit 3
Digit 5,-18.545511,11.099443,-,Digit 5
Digit 6,-28.863483,-22.695555,-,Digit 6
Digit 1,36.203434,23.589,-,Digit 1
Digit 4,-14.237227,-47.586864,-,Digit 4
Digit 7,26.252148,-43.523243,-,Digit 7
Digit 7,22.0389,-43.93577,-,Digit 7
Digit 6,-42.394394,-8.291353,-,Digit 6
Digit 2,17.643074,44.29551,-,Digit 2
Digit 6,-53.304443,-4.9888,-,Digit 6
Digit 7,19.59577,-44.512417,-,Digit 7
Digit 0,-31.97347,38.898457,-,Digit 0
Digit 3,-13.749974,24.699232,-,Digit 3
Digit 0,-39.78911,33.328964,-,Digit 0
Digit 4,-34.26075,-32.05851,-,Digit 4
Digit 4,-16.675863,-33.86158,-,Digit 4
Digit 2,12.220365,53.73191,-,Digit 2
Digit 5,-12.720555,3.0948088,-,Digit 5
Digit 1,27.34583,41.87865,-,Digit 1
Digit 9,0.71049017,-20.01478,-,Digit 9
