,x,y,mannual_label,correct_label
Digit 2,9.741603,29.139332,-,Digit 2
Digit 7,17.62956,-17.798994,-,Digit 7
Digit 1,27.525328,6.9519196,-,Digit 1
Digit 3,-9.933573,22.208849,-,Digit 3
Digit 5,-8.7481985,4.1021914,-,Digit 5
Digit 3,-14.160107,12.077221,-,Digit 3
Digit 8,0.4059445,10.533995,-,Digit 8
Digit 6,-18.957869,-5.769865,-,Digit 6
Digit 7,13.118647,-24.303091,-,Digit 7
Digit 0,-33.67535,-1.9394159,-,Digit 0
Digit 3,-7.4221616,10.739152,-,Digit 3
Digit 3,-6.8445754,21.743406,-,Digit 3
Digit 1,23.567183,15.824008,-,Digit 1
Digit 2,5.126215,22.135712,-,Digit 2
Digit 1,21.91814,18.799345,-,Digit 1
Digit 0,-32.83964,2.3324258,-,Digit 0
Digit 0,-34.946846,5.6319146,-,Digit 0
Digit 3,-7.987867,20.74213,-,Digit 3
Digit 9,-3.0884411,-21.29863,-,Digit 9
Digit 0,-34.28555,3.126989,-,Digit 0
Digit 0,-23.269945,1.3199763,-,Digit 0
Digit 7,22.511887,-17.872044,-,Digit 7
Digit 6,-22.92121,-10.130353,-,Digit 6
Digit 7,17.016079,-21.64134,-,Digit 7
Digit 7,20.759718,-20.737482,-,Digit 7
Digit 7,18.212431,-19.012922,-,Digit 7
Digit 0,-32.400913,7.56103,-,Digit 0
Digit 8,-13.577537,8.446602,-,Digit 8
Digit 2,7.2035837,-1.3624811,-,Digit 2
Digit 0,-31.826242,7.0458574,-,Digit 0
Digit 1,24.28084,1.0596946,-,Digit 1
Digit 3,-13.349965,11.161651,-,Digit 3
Digit 7,23.787405,-19.623487,-,Digit 7
Digit 1,27.1325,2.1493704,-,Digit 1
Digit 3,-16.323664,17.494333,-,Digit 3
Digit 2,13.779406,23.279442,-,Digit 2
Digit 3,-8.1428175,14.140964,-,Digit 3
Digit 0,-32.095863,6.323867,-,Digit 0
Digit 0,-24.452227,7.9764466,-,Digit 0
Digit 7,11.10024,-26.104834,-,Digit 7
Digit 5,-12.241485,1.4186943,-,Digit 5
Digit 3,-9.325361,9.769768,-,Digit 3
Digit 8,-13.774671,9.352749,-,Digit 8
Digit 9,1.5802573,-17.960001,-,Digit 9
Digit 6,-16.35017,-3.0580385,-,Digit 6
Digit 3,-14.550666,10.8025675,-,Digit 3
Digit 7,28.022947,10.909311,-,Digit 7
Digit 4,-9.901837,-23.041454,-,Digit 4
Digit 4,9.946313,-9.14196,-,Digit 4
Digit 8,8.859796,6.996367,-,Digit 8
Digit 6,-20.418253,-6.8223467,-,Digit 6
Digit 4,-1.3248224,-12.863097,-,Digit 4
Digit 3,-14.848706,11.587723,-,Digit 3
Digit 5,-10.814091,1.74994,-,Digit 5
Digit 7,18.43425,-23.008818,-,Digit 7
Digit 8,0.9010069,10.415073,-,Digit 8
Digit 4,12.141396,-7.878312,-,Digit 4
Digit 9,-0.80608964,-17.737381,-,Digit 9
Digit 7,24.019539,-10.724469,-,Digit 7
Digit 9,8.945186,-18.046206,-,Digit 9
Digit 8,11.73165,5.693283,-,Digit 8
Digit 0,-28.5257,1.7736627,-,Digit 0
Digit 2,9.182045,23.328993,-,Digit 2
Digit 9,17.106224,5.5238748,-,Digit 9
Digit 5,-14.647856,2.5340438,-,Digit 5
Digit 6,-21.462137,-3.0009398,-,Digit 6
Digit 7,23.201324,-19.385962,-,Digit 7
Digit 4,13.99725,-7.2955065,-,Digit 4
Digit 2,7.3134155,27.950886,-,Digit 2
Digit 9,-37.527393,0.24379078,-,Digit 9
Digit 7,15.087631,-25.086088,-,Digit 7
Digit 9,12.452048,-12.812286,-,Digit 9
Digit 6,-22.46989,-17.883928,-,Digit 6
Digit 3,-11.863541,18.130657,-,Digit 3
Digit 9,14.186721,4.8510666,-,Digit 9
Digit 3,-10.757763,19.096949,-,Digit 3
Digit 5,-2.744642,-6.287148,-,Digit 5
Digit 9,4.436995,-21.741642,-,Digit 9
Digit 7,21.239195,-18.472328,-,Digit 7
Digit 2,3.7598283,26.127254,-,Digit 2
Digit 2,-0.65723026,30.848997,-,Digit 2
Digit 8,13.806611,4.2154284,-,Digit 8
Digit 8,3.9293742,11.887183,-,Digit 8
Digit 9,1.2386348,-20.693584,-,Digit 9
Digit 1,26.369295,17.14967,-,Digit 1
Digit 8,-4.7288046,7.5502925,-,Digit 8
Digit 4,7.7019424,-11.520644,-,Digit 4
Digit 7,23.818855,-19.096943,-,Digit 7
Digit 0,-28.164513,9.916279,-,Digit 0
Digit 3,-13.798801,10.7643385,-,Digit 3
Digit 5,2.1309655,-0.26536492,-,Digit 5
Digit 7,18.867832,-15.691711,-,Digit 7
Digit 5,3.842671,-0.54827285,-,Digit 5
Digit 6,-18.478746,-10.21579,-,Digit 6
Digit 0,-25.286566,8.752046,-,Digit 0
Digit 4,6.4755735,-8.7880945,-,Digit 4
Digit 6,-19.723843,-5.099843,-,Digit 6
Digit 1,23.090609,6.4162292,-,Digit 1
Digit 0,-27.554768,-0.7774849,-,Digit 0
Digit 8,7.8690243,11.903903,-,Digit 8
Digit 1,29.73929,7.6131287,-,Digit 1
Digit 9,2.0266917,-17.857239,-,Digit 9
Digit 3,-9.191706,25.895845,-,Digit 3
Digit 1,20.801157,16.109879,-,Digit 1
Digit 2,7.8287144,21.157097,-,Digit 2
Digit 8,0.07435762,12.117175,-,Digit 8
Digit 3,-1.6607918,18.070986,-,Digit 3
Digit 1,23.834015,15.079835,-,Digit 1
Digit 6,-17.206804,-10.3469,-,Digit 6
Digit 7,13.529522,-20.305323,-,Digit 7
Digit 7,19.5638,-25.492672,-,Digit 7
Digit 2,6.9063153,23.899963,-,Digit 2
Digit 5,-8.4415655,-0.24054356,-,Digit 5
Digit 2,3.171613,26.054966,-,Digit 2
Digit 3,-10.3623705,19.124058,-,Digit 3
Digit 3,-14.831921,17.059484,-,Digit 3
Digit 7,21.00232,-12.7264805,-,Digit 7
Digit 3,-5.102625,16.958109,-,Digit 3
Digit 3,-7.8675613,15.974332,-,Digit 3
Digit 3,-10.794739,15.156396,-,Digit 3
Digit 2,-2.089793,28.246517,-,Digit 2
Digit 3,-14.675223,17.214128,-,Digit 3
Digit 5,-12.353323,8.125027,-,Digit 5
Digit 6,21.288822,9.760187,-,Digit 6
Digit 1,26.483591,13.275284,-,Digit 1
Digit 4,-6.4352436,-25.538956,-,Digit 4
Digit 7,13.723444,-26.00456,-,Digit 7
Digit 7,13.12072,-25.315704,-,Digit 7
Digit 6,-19.595201,-13.111412,-,Digit 6
Digit 2,7.2006216,22.207436,-,Digit 2
Digit 6,-20.989523,-17.785301,-,Digit 6
Digit 7,12.2385845,-25.93835,-,Digit 7
Digit 0,-27.55315,10.408996,-,Digit 0
Digit 3,-9.635235,12.624903,-,Digit 3
Digit 0,-30.535728,8.764341,-,Digit 0
Digit 4,-14.336259,-9.141125,-,Digit 4
Digit 4,-9.663445,-17.504644,-,Digit 4
Digit 2,7.9326367,29.1209,-,Digit 2
Digit 5,-9.801159,6.7035556,-,Digit 5
Digit 1,23.090807,22.91606,-,Digit 1
Digit 9,1.7417033,-12.864711,-,Digit 9
Digit 0,-13.998489,-20.441835,-,Digit 0
Digit 6,-19.2928,-13.64336,-,Digit 6
Digit 2,0.60005295,6.206675,-,Digit 2
Digit 7,13.0932,-30.251902,-,Digit 7
Digit 1,24.320835,17.218649,-,Digit 1
Digit 5,-13.510421,3.1803093,-,Digit 5
Digit 4,11.746589,-3.6029363,-,Digit 4
Digit 6,-23.591753,-18.255745,-,Digit 6
Digit 6,-15.572841,-6.7226815,-,Digit 6
Digit 6,-16.61156,-9.804232,-,Digit 6
Digit 9,13.517688,-12.62355,-,Digit 9
Digit 9,6.345383,-22.820852,-,Digit 9
Digit 9,14.5859995,-12.307167,-,Digit 9
Digit 8,0.06283964,10.336862,-,Digit 8
Digit 9,-5.2496233,-21.689186,-,Digit 9
Digit 3,-9.721563,18.326231,-,Digit 3
Digit 9,9.183896,-14.933801,-,Digit 9
Digit 7,14.557082,-28.065495,-,Digit 7
Digit 2,-0.76450425,28.668962,-,Digit 2
Digit 7,11.742161,-27.493425,-,Digit 7
Digit 9,-4.3207517,-19.767458,-,Digit 9
Digit 3,-7.5739493,12.776339,-,Digit 3
Digit 4,4.6374865,-11.900694,-,Digit 4
Digit 7,22.804064,-16.39697,-,Digit 7
Digit 7,19.598402,-16.37588,-,Digit 7
Digit 9,15.463487,-8.333873,-,Digit 9
Digit 0,-28.604187,8.332225,-,Digit 0
Digit 3,-5.756684,19.91718,-,Digit 3
Digit 3,-6.880026,13.628348,-,Digit 3
Digit 9,13.442943,-9.917106,-,Digit 9
Digit 8,3.9166875,7.3071165,-,Digit 8
Digit 8,5.8314176,12.398634,-,Digit 8
Digit 5,3.2380993,-1.6170684,-,Digit 5
Digit 0,-32.42046,-2.2643278,-,Digit 0
Digit 9,5.9401073,-22.814133,-,Digit 9
Digit 4,12.066144,-7.77277,-,Digit 4
Digit 1,24.629538,-2.492636,-,Digit 1
Digit 1,27.72141,9.048318,-,Digit 1
Digit 0,-27.295618,12.60489,-,Digit 0
Digit 6,-22.053898,-13.184387,-,Digit 6
Digit 3,-9.439237,10.487585,-,Digit 3
Digit 1,23.474735,-0.10045574,-,Digit 1
Digit 1,24.163946,7.8977814,-,Digit 1
Digit 8,11.3038645,9.749577,-,Digit 8
Digit 4,-2.345273,-26.321985,-,Digit 4
Digit 4,10.873314,-6.242887,-,Digit 4
Digit 3,-14.551042,11.283727,-,Digit 3
Digit 4,-1.1421894,-17.710073,-,Digit 4
Digit 9,2.0174043,-12.032601,-,Digit 9
Digit 9,13.340923,-14.838644,-,Digit 9
Digit 1,27.23088,5.6969795,-,Digit 1
Digit 7,23.694143,-16.533756,-,Digit 7
Digit 1,25.187243,14.48056,-,Digit 1
Digit 2,3.662978,29.630241,-,Digit 2
Digit 1,25.756647,12.135419,-,Digit 1
Digit 4,8.404442,-3.9233987,-,Digit 4
Digit 2,9.357673,28.732231,-,Digit 2
Digit 5,3.014589,-1.1454424,-,Digit 5
Digit 8,13.782149,8.851988,-,Digit 8
Digit 6,-19.202929,-15.1578665,-,Digit 6
Digit 7,19.430452,-22.678665,-,Digit 7
Digit 1,26.317564,6.083813,-,Digit 1
Digit 4,10.892516,-3.3736982,-,Digit 4
Digit 6,-16.069658,-10.479829,-,Digit 6
Digit 2,14.774702,21.780863,-,Digit 2
Digit 4,-3.3811827,-17.656296,-,Digit 4
Digit 3,-16.539145,12.613393,-,Digit 3
Digit 9,1.8292924,-20.51565,-,Digit 9
Digit 1,26.11595,13.372847,-,Digit 1
Digit 3,-5.5920877,18.33074,-,Digit 3
Digit 6,-15.590829,-4.0824704,-,Digit 6
Digit 4,2.592303,-23.227207,-,Digit 4
Digit 9,11.954717,-14.129151,-,Digit 9
Digit 6,-16.425058,-6.9009023,-,Digit 6
Digit 1,24.415928,17.409552,-,Digit 1
