,x,y,mannual_label,correct_label
Digit 2,4.8761973,12.136982,-,Digit 2
Digit 7,11.899026,-15.695692,-,Digit 7
Digit 1,17.246777,9.464121,-,Digit 1
Digit 3,-4.493505,20.511805,-,Digit 3
Digit 5,-10.6960125,10.408929,-,Digit 5
Digit 3,-9.182154,12.976433,-,Digit 3
Digit 8,-2.1743672,9.141379,-,Digit 8
Digit 6,-13.748099,-2.3023138,-,Digit 6
Digit 7,7.8273563,-21.029356,-,Digit 7
Digit 0,-23.339352,12.059469,-,Digit 0
Digit 3,-5.533886,12.461797,-,Digit 3
Digit 3,-2.3371124,20.275906,-,Digit 3
Digit 1,19.280602,3.4356265,-,Digit 1
Digit 2,8.220392,7.8418875,-,Digit 2
Digit 1,18.740938,0.68214065,-,Digit 1
Digit 0,-22.095499,8.857415,-,Digit 0
Digit 0,-25.658854,5.694814,-,Digit 0
Digit 3,-2.8054218,19.12676,-,Digit 3
Digit 9,-3.1857312,-17.324183,-,Digit 9
Digit 0,-25.047848,8.836911,-,Digit 0
Digit 0,-24.151094,-0.0438795,-,Digit 0
Digit 7,15.3030815,-14.559015,-,Digit 7
Digit 6,-16.211866,-5.779712,-,Digit 6
Digit 7,11.608639,-17.64112,-,Digit 7
Digit 7,14.481264,-17.107653,-,Digit 7
Digit 7,12.237811,-16.48812,-,Digit 7
Digit 0,-24.000345,5.2528334,-,Digit 0
Digit 8,-12.986179,15.905509,-,Digit 8
Digit 2,1.5667633,-5.4219294,-,Digit 2
Digit 0,-23.35175,5.291526,-,Digit 0
Digit 1,17.758894,13.673038,-,Digit 1
Digit 3,-10.134531,13.612088,-,Digit 3
Digit 7,16.804298,-15.329483,-,Digit 7
Digit 1,17.009512,12.746293,-,Digit 1
Digit 3,-7.8713684,20.733004,-,Digit 3
Digit 2,7.7309003,16.298239,-,Digit 2
Digit 3,-10.571064,18.163292,-,Digit 3
Digit 0,-23.789673,6.1324825,-,Digit 0
Digit 0,-17.935463,2.2447264,-,Digit 0
Digit 7,5.896749,-20.375954,-,Digit 7
Digit 5,-11.685684,6.959887,-,Digit 5
Digit 3,-10.1720085,16.083927,-,Digit 3
Digit 8,-11.33248,12.364898,-,Digit 8
Digit 9,0.82151645,-13.808217,-,Digit 9
Digit 6,-12.13417,1.179702,-,Digit 6
Digit 3,-13.459797,16.610258,-,Digit 3
Digit 7,17.782793,5.739498,-,Digit 7
Digit 4,-8.571955,-17.50834,-,Digit 4
Digit 4,7.52697,-9.199914,-,Digit 4
Digit 8,9.516443,4.168117,-,Digit 8
Digit 6,-14.684539,-3.015013,-,Digit 6
Digit 4,-1.3394274,-11.0541315,-,Digit 4
Digit 3,-9.220179,15.923023,-,Digit 3
Digit 5,-10.04816,7.612687,-,Digit 5
Digit 7,12.390553,-18.959482,-,Digit 7
Digit 8,-1.2825497,8.917192,-,Digit 8
Digit 4,9.358768,-8.760719,-,Digit 4
Digit 9,-1.120609,-15.122213,-,Digit 9
Digit 7,19.005846,-8.209433,-,Digit 7
Digit 9,6.3078437,-13.772313,-,Digit 9
Digit 8,13.100813,2.4292226,-,Digit 8
Digit 0,-19.512596,7.998561,-,Digit 0
Digit 2,9.201756,11.283736,-,Digit 2
Digit 9,16.15796,4.9060783,-,Digit 9
Digit 5,-11.006603,9.097752,-,Digit 5
Digit 6,-17.489851,-0.30894876,-,Digit 6
Digit 7,16.405537,-15.436246,-,Digit 7
Digit 4,11.101036,-8.791224,-,Digit 4
Digit 2,5.4411573,11.024469,-,Digit 2
Digit 9,-23.991951,-5.1095943,-,Digit 9
Digit 7,9.705762,-20.30853,-,Digit 7
Digit 9,9.334125,-11.1783,-,Digit 9
Digit 6,-16.036226,-11.822092,-,Digit 6
Digit 3,-4.85518,17.52676,-,Digit 3
Digit 9,14.613602,-2.1244426,-,Digit 9
Digit 3,-5.0065107,18.534899,-,Digit 3
Digit 5,-2.689055,-5.9434853,-,Digit 5
Digit 9,3.014901,-16.776005,-,Digit 9
Digit 7,15.810526,-16.677126,-,Digit 7
Digit 2,5.6198072,8.048274,-,Digit 2
Digit 2,0.823025,5.230071,-,Digit 2
Digit 8,14.401644,-2.4241035,-,Digit 8
