,x,y,mannual_label,correct_label
Digit 2,19.642635,64.716866,-,Digit 2
Digit 7,35.87998,-41.248814,-,Digit 7
Digit 1,62.220276,6.3927894,-,Digit 1
Digit 3,-11.971092,45.05184,-,Digit 3
Digit 5,-21.909328,7.151191,-,Digit 5
Digit 3,-25.183863,25.397783,-,Digit 3
Digit 8,2.1581638,15.270018,-,Digit 8
Digit 6,-45.115112,-20.520573,-,Digit 6
Digit 7,25.116999,-56.098877,-,Digit 7
Digit 0,-69.01141,19.680164,-,Digit 0
Digit 3,-5.8194103,-1.7176104,-,Digit 3
Digit 3,-5.7231474,43.932972,-,Digit 3
Digit 1,56.65722,34.738335,-,Digit 1
Digit 2,24.98582,58.796474,-,Digit 2
Digit 1,52.39698,38.440037,-,Digit 1
Digit 0,-53.00227,27.177729,-,Digit 0
Digit 0,-64.01234,35.704174,-,Digit 0
Digit 3,-4.08708,43.15415,-,Digit 3
Digit 9,-13.534394,-49.35203,-,Digit 9
Digit 0,-67.18083,24.719116,-,Digit 0
Digit 0,-43.919003,56.201168,-,Digit 0
Digit 7,50.39593,-45.856476,-,Digit 7
Digit 6,-64.73754,-19.195063,-,Digit 6
Digit 7,32.450375,-51.64016,-,Digit 7
Digit 7,43.068504,-50.075813,-,Digit 7
Digit 7,36.5012,-42.07603,-,Digit 7
Digit 0,-59.33613,39.019394,-,Digit 0
Digit 8,-19.521328,13.503736,-,Digit 8
Digit 2,-13.215975,-21.818396,-,Digit 2
Digit 0,-59.526913,38.021618,-,Digit 0
Digit 1,61.422913,-8.903894,-,Digit 1
Digit 3,-22.528362,22.621994,-,Digit 3
Digit 7,51.641953,-50.75481,-,Digit 7
Digit 1,65.39338,-5.3160825,-,Digit 1
Digit 3,-25.375978,37.87696,-,Digit 3
Digit 2,20.844252,39.44034,-,Digit 2
Digit 3,-9.686384,22.709599,-,Digit 3
Digit 0,-59.38765,38.915184,-,Digit 0
Digit 0,-40.740543,40.762436,-,Digit 0
Digit 7,16.90139,-57.38658,-,Digit 7
Digit 5,-35.533398,4.5485535,-,Digit 5
Digit 3,-13.55201,21.096046,-,Digit 3
Digit 8,-31.59049,16.512392,-,Digit 8
Digit 9,2.2106204,-36.67467,-,Digit 9
Digit 6,-39.04813,-16.19137,-,Digit 6
Digit 3,-24.697424,21.398916,-,Digit 3
Digit 7,53.287975,12.706435,-,Digit 7
Digit 4,-26.849707,-58.958485,-,Digit 4
Digit 4,17.55972,-16.091291,-,Digit 4
Digit 8,17.304092,13.735298,-,Digit 8
Digit 6,-52.69122,-21.513826,-,Digit 6
Digit 4,-11.533705,-31.352346,-,Digit 4
Digit 3,-27.44116,24.313547,-,Digit 3
Digit 5,-29.851158,1.8969911,-,Digit 5
Digit 7,38.55857,-53.582497,-,Digit 7
Digit 8,0.79774266,15.903828,-,Digit 8
Digit 4,22.076248,-17.952923,-,Digit 4
Digit 9,-5.0903683,-44.008053,-,Digit 9
Digit 7,24.623283,-46.82722,-,Digit 7
Digit 9,14.492754,-32.075356,-,Digit 9
Digit 8,36.224,11.291697,-,Digit 8
Digit 0,-48.89776,28.408289,-,Digit 0
Digit 2,22.882437,50.77422,-,Digit 2
Digit 9,49.81949,18.389532,-,Digit 9
Digit 5,-42.19884,-1.0051466,-,Digit 5
Digit 6,-46.7928,-16.673862,-,Digit 6
Digit 7,50.372486,-49.7534,-,Digit 7
Digit 4,26.88478,-15.395776,-,Digit 4
Digit 2,16.8864,62.36093,-,Digit 2
Digit 9,-33.117603,-56.142666,-,Digit 9
Digit 7,24.561663,-60.263657,-,Digit 7
Digit 9,26.819214,-27.4342,-,Digit 9
