,x,y,mannual_label,correct_label
Digit 2,22.778585,15.244162,-,Digit 2
Digit 7,26.597467,-14.502836,-,Digit 7
Digit 1,15.100574,33.86004,-,Digit 1
Digit 3,5.512257,36.173466,-,Digit 3
Digit 5,-22.54002,13.3208275,-,Digit 5
Digit 3,-19.045353,33.851917,-,Digit 3
Digit 8,-3.3036666,18.653656,-,Digit 8
Digit 6,-23.562159,-16.2522,-,Digit 6
Digit 7,25.600677,-27.70897,-,Digit 7
Digit 0,-46.038033,-2.0984318,-,Digit 0
Digit 3,-9.4067745,27.044987,-,Digit 3
Digit 3,2.787478,34.944405,-,Digit 3
Digit 1,34.022614,30.777468,-,Digit 1
Digit 2,24.271372,2.988405,-,Digit 2
Digit 1,39.23643,27.65342,-,Digit 1
Digit 0,-36.10838,4.8940625,-,Digit 0
Digit 0,-42.167118,14.3279085,-,Digit 0
Digit 3,1.1190008,34.673935,-,Digit 3
Digit 9,8.710995,-41.589657,-,Digit 9
Digit 0,-41.957447,6.707355,-,Digit 0
Digit 0,-47.151,13.237823,-,Digit 0
Digit 7,17.76392,-4.52352,-,Digit 7
Digit 6,-29.316204,-34.04725,-,Digit 6
Digit 7,30.44783,-17.865122,-,Digit 7
Digit 7,31.62793,-7.334974,-,Digit 7
Digit 7,28.313227,-12.446821,-,Digit 7
Digit 0,-36.281548,16.940712,-,Digit 0
Digit 8,-17.226912,24.900616,-,Digit 8
Digit 2,-14.998342,-26.550217,-,Digit 2
Digit 0,-36.359657,17.223795,-,Digit 0
Digit 1,44.93319,4.2838335,-,Digit 1
Digit 3,-22.396978,33.414593,-,Digit 3
Digit 7,15.337033,-2.1741261,-,Digit 7
Digit 1,40.139046,6.638507,-,Digit 1
Digit 3,-6.6869392,47.460323,-,Digit 3
Digit 2,10.273726,22.165092,-,Digit 2
Digit 3,-9.399373,35.223274,-,Digit 3
Digit 0,-36.263073,16.783415,-,Digit 0
Digit 0,-25.80401,16.820925,-,Digit 0
Digit 7,29.553535,-30.977133,-,Digit 7
Digit 5,-20.189528,4.85035,-,Digit 5
Digit 3,-12.049153,29.699518,-,Digit 3
Digit 8,-15.616116,22.876055,-,Digit 8
Digit 9,8.396353,-34.42065,-,Digit 9
Digit 6,-22.163736,-3.0529773,-,Digit 6
Digit 3,-22.09085,33.977795,-,Digit 3
Digit 7,29.174446,19.068233,-,Digit 7
Digit 4,-9.779368,-39.289608,-,Digit 4
Digit 4,-10.052003,-22.75214,-,Digit 4
Digit 8,-3.053023,-0.06106678,-,Digit 8
Digit 6,-21.923927,-27.071304,-,Digit 6
Digit 4,1.3278804,-29.033997,-,Digit 4
Digit 3,-19.016914,41.286766,-,Digit 3
Digit 5,-17.462152,8.78909,-,Digit 5
Digit 7,32.995346,-13.970176,-,Digit 7
Digit 8,-4.227667,18.157158,-,Digit 8
Digit 4,-6.9879894,-14.344939,-,Digit 4
Digit 9,13.950652,-40.916588,-,Digit 9
Digit 7,25.638292,-21.21639,-,Digit 7
Digit 9,12.35318,-16.840214,-,Digit 9
Digit 8,-3.2320876,-6.50483,-,Digit 8
Digit 0,-29.292494,3.1263103,-,Digit 0
Digit 2,14.920029,17.913343,-,Digit 2
Digit 9,1.9195461,-17.08245,-,Digit 9
Digit 5,-16.169992,13.313299,-,Digit 5
Digit 6,-21.465023,-21.879675,-,Digit 6
Digit 7,21.10126,-3.4749286,-,Digit 7
Digit 4,-3.7505288,-11.088162,-,Digit 4
Digit 2,19.416239,17.011951,-,Digit 2
Digit 9,-14.31323,-31.898119,-,Digit 9
Digit 7,32.904495,-23.447693,-,Digit 7
Digit 9,14.215516,-13.66914,-,Digit 9
Digit 6,-43.36006,-11.476142,-,Digit 6
Digit 3,0.27006808,42.64826,-,Digit 3
Digit 9,7.451911,-6.121626,-,Digit 9
Digit 3,3.2611501,40.71727,-,Digit 3
Digit 5,-10.544478,-1.5692872,-,Digit 5
Digit 9,13.272459,-30.779078,-,Digit 9
Digit 7,33.96268,-4.901002,-,Digit 7
Digit 2,11.529208,11.727093,-,Digit 2
Digit 2,14.037249,0.48179,-,Digit 2
Digit 8,8.14245,-6.4004426,-,Digit 8
Digit 8,-7.063936,4.092714,-,Digit 8
Digit 9,16.136005,-37.15718,-,Digit 9
Digit 1,30.160269,25.335526,-,Digit 1
Digit 8,1.5800607,18.46607,-,Digit 8
Digit 4,-10.047625,-27.504082,-,Digit 4
Digit 7,15.613202,-2.4350817,-,Digit 7
Digit 0,-35.48453,27.40581,-,Digit 0
Digit 3,-22.213692,33.687458,-,Digit 3
Digit 5,-17.1505,-20.212275,-,Digit 5
Digit 7,28.024624,-6.8532834,-,Digit 7
Digit 5,-14.595543,-18.634912,-,Digit 5
Digit 6,-28.123999,-16.879925,-,Digit 6
Digit 0,-26.97226,16.140884,-,Digit 0
Digit 4,-3.2181232,-22.590937,-,Digit 4
Digit 6,-22.570595,-17.060347,-,Digit 6
Digit 1,25.474495,40.412144,-,Digit 1
Digit 0,-32.742664,-3.3302805,-,Digit 0
Digit 8,-5.833157,2.79353,-,Digit 8
Digit 1,32.47806,14.882091,-,Digit 1
Digit 9,18.635899,-32.798416,-,Digit 9
Digit 3,-17.518719,-10.50574,-,Digit 3
Digit 1,31.474886,23.215887,-,Digit 1
Digit 2,26.629484,6.838729,-,Digit 2
Digit 8,-6.957528,15.671808,-,Digit 8
Digit 3,0.32364807,24.79175,-,Digit 3
Digit 1,23.315413,33.34388,-,Digit 1
Digit 6,-30.841103,-8.949539,-,Digit 6
Digit 7,23.000637,-18.964624,-,Digit 7
Digit 7,37.6062,-12.247,-,Digit 7
Digit 2,15.581509,13.195763,-,Digit 2
Digit 5,-17.66173,0.73742807,-,Digit 5
Digit 2,11.544918,11.577496,-,Digit 2
Digit 3,3.2205367,41.342133,-,Digit 3
Digit 3,-9.583213,42.57117,-,Digit 3
Digit 7,26.998997,-3.1642487,-,Digit 7
Digit 3,-0.71763575,29.721815,-,Digit 3
Digit 3,-3.7755241,36.10345,-,Digit 3
Digit 3,-14.98606,38.854687,-,Digit 3
Digit 2,9.299557,1.6196458,-,Digit 2
Digit 3,-9.22347,42.740784,-,Digit 3
Digit 5,-21.681772,29.88037,-,Digit 5
Digit 6,-19.706804,-8.791165,-,Digit 6
Digit 1,27.211504,26.646524,-,Digit 1
Digit 4,-2.3375576,-47.785683,-,Digit 4
Digit 7,35.80556,-22.00701,-,Digit 7
Digit 7,32.908867,-27.386635,-,Digit 7
Digit 6,-35.437874,-14.14273,-,Digit 6
Digit 2,24.458614,6.789228,-,Digit 2
Digit 6,-41.983883,-11.459343,-,Digit 6
Digit 7,32.54534,-29.675999,-,Digit 7
Digit 0,-35.970867,27.393675,-,Digit 0
Digit 3,-4.8244443,41.72426,-,Digit 3
Digit 0,-29.271902,22.316183,-,Digit 0
Digit 4,-27.429422,-7.80467,-,Digit 4
Digit 4,-12.771599,-37.853275,-,Digit 4
Digit 2,25.615852,16.661602,-,Digit 2
Digit 5,-20.354452,16.730518,-,Digit 5
Digit 1,43.109985,14.138241,-,Digit 1
Digit 9,5.3500137,-24.789185,-,Digit 9
Digit 0,-49.121376,6.796721,-,Digit 0
Digit 6,-36.2099,-13.236031,-,Digit 6
Digit 2,5.1216254,17.261322,-,Digit 2
Digit 7,41.08526,-23.422447,-,Digit 7
Digit 1,32.741665,29.11443,-,Digit 1
Digit 5,-18.753222,7.8503094,-,Digit 5
Digit 4,-3.9805324,-15.169751,-,Digit 4
Digit 6,-44.25151,-20.037153,-,Digit 6
Digit 6,-24.21608,-12.288339,-,Digit 6
Digit 6,-32.27626,-7.891406,-,Digit 6
Digit 9,12.754135,-11.465011,-,Digit 9
Digit 9,14.780101,-26.545322,-,Digit 9
Digit 9,5.3057094,-13.164902,-,Digit 9
Digit 8,-3.2339833,18.264444,-,Digit 8
Digit 9,6.0891466,-42.976215,-,Digit 9
Digit 3,6.2033515,41.568718,-,Digit 3
