,x,y,mannual_label,correct_label
Digit 2,23.696041,70.323425,-,Digit 2
Digit 7,35.625195,-44.759773,-,Digit 7
Digit 1,67.74563,5.6915193,-,Digit 1
Digit 3,-8.930068,51.320206,-,Digit 3
Digit 5,-23.578913,11.146182,-,Digit 5
Digit 3,-25.0234,31.844353,-,Digit 3
Digit 8,2.7971559,16.63607,-,Digit 8
Digit 6,-48.57883,38.24121,-,Digit 6
Digit 7,24.60533,-60.24985,-,Digit 7
Digit 0,-81.03256,-4.914692,-,Digit 0
Digit 3,-6.0056076,-1.3035977,-,Digit 3
Digit 3,-3.1397731,48.23476,-,Digit 3
Digit 1,60.612473,33.807804,-,Digit 1
Digit 2,29.33168,63.76743,-,Digit 2
Digit 1,56.249527,37.682682,-,Digit 1
Digit 0,-64.575356,-11.152076,-,Digit 0
Digit 0,-73.941864,-24.07824,-,Digit 0
Digit 3,-1.5302284,46.95271,-,Digit 3
Digit 9,-13.754374,-48.617012,-,Digit 9
Digit 0,-80.20961,-14.657006,-,Digit 0
Digit 0,-50.185116,-36.782986,-,Digit 0
Digit 7,51.360687,-49.444324,-,Digit 7
Digit 6,-67.100075,29.689783,-,Digit 6
Digit 7,32.339073,-55.404106,-,Digit 7
Digit 7,43.62892,-53.612385,-,Digit 7
Digit 7,36.369827,-45.588985,-,Digit 7
Digit 0,-68.20284,-25.205574,-,Digit 0
Digit 8,-17.93375,19.202663,-,Digit 8
Digit 2,-28.17556,-33.38432,-,Digit 2
Digit 0,-68.82678,-24.324968,-,Digit 0
Digit 1,65.358315,-9.921664,-,Digit 1
Digit 3,-21.559643,27.645912,-,Digit 3
Digit 7,53.03366,-54.467087,-,Digit 7
Digit 1,69.760826,-6.2360454,-,Digit 1
Digit 3,-24.252289,45.545578,-,Digit 3
Digit 2,24.656813,42.891777,-,Digit 2
Digit 3,-5.84476,26.582249,-,Digit 3
Digit 0,-68.31921,-25.082146,-,Digit 0
Digit 0,-47.84729,-18.679974,-,Digit 0
Digit 7,16.541534,-61.94315,-,Digit 7
Digit 5,-36.33865,9.942677,-,Digit 5
Digit 3,-11.6592045,25.83611,-,Digit 3
Digit 8,-30.206825,21.692629,-,Digit 8
Digit 9,1.8152976,-34.99006,-,Digit 9
Digit 6,-42.559452,34.81161,-,Digit 6
Digit 3,-23.128155,26.399338,-,Digit 3
Digit 7,58.05946,11.743608,-,Digit 7
Digit 4,-27.958353,-57.597435,-,Digit 4
Digit 4,18.259203,-16.937181,-,Digit 4
Digit 8,25.296106,15.505404,-,Digit 8
Digit 6,-58.373276,38.024,-,Digit 6
Digit 4,-12.491751,-27.788656,-,Digit 4
Digit 3,-25.071089,29.315441,-,Digit 3
Digit 5,-30.492596,7.339383,-,Digit 5
Digit 7,38.926712,-57.35087,-,Digit 7
Digit 8,2.1087265,17.847755,-,Digit 8
Digit 4,22.454973,-18.799847,-,Digit 4
Digit 9,-6.127021,-42.12939,-,Digit 9
Digit 7,24.224459,-49.87943,-,Digit 7
Digit 9,15.704011,-33.135376,-,Digit 9
Digit 8,38.142998,11.497715,-,Digit 8
Digit 0,-60.00364,-11.112633,-,Digit 0
Digit 2,26.959627,55.38999,-,Digit 2
Digit 9,54.11321,17.22326,-,Digit 9
Digit 5,-35.16606,17.799116,-,Digit 5
Digit 6,-50.516354,34.35456,-,Digit 6
Digit 7,51.625706,-53.46897,-,Digit 7
Digit 4,26.425526,-16.370378,-,Digit 4
Digit 2,20.966562,67.64646,-,Digit 2
Digit 9,-32.69877,-50.937397,-,Digit 9
Digit 7,25.353844,-64.26168,-,Digit 7
Digit 9,28.633253,-28.960487,-,Digit 9
Digit 6,-72.247574,15.136727,-,Digit 6
Digit 3,-12.948007,49.250496,-,Digit 3
Digit 9,37.01814,3.8735123,-,Digit 9
Digit 3,-19.176033,51.57931,-,Digit 3
Digit 5,-9.186536,-16.367659,-,Digit 5
Digit 9,7.477361,-43.958355,-,Digit 9
Digit 7,43.2327,-49.94888,-,Digit 7
Digit 2,20.682072,60.264225,-,Digit 2
Digit 2,-2.1625025,66.37041,-,Digit 2
Digit 8,35.811615,3.7736168,-,Digit 8
Digit 8,15.149577,17.633432,-,Digit 8
Digit 9,1.2651632,-42.62153,-,Digit 9
Digit 1,52.0594,28.149706,-,Digit 1
Digit 8,-1.4507539,1.7351559,-,Digit 8
Digit 4,8.916713,-21.436392,-,Digit 4
Digit 7,53.24277,-53.432888,-,Digit 7
Digit 0,-54.36117,-29.174643,-,Digit 0
Digit 3,-21.49945,26.63189,-,Digit 3
Digit 5,-32.110985,-21.19001,-,Digit 5
Digit 7,45.785122,-45.22816,-,Digit 7
Digit 5,-33.211803,-25.992056,-,Digit 5
Digit 6,-56.628292,41.58642,-,Digit 6
Digit 0,-49.044506,-19.586826,-,Digit 0
Digit 4,12.419391,-14.790901,-,Digit 4
Digit 6,-48.379215,36.71386,-,Digit 6
Digit 1,49.621986,0.41249645,-,Digit 1
Digit 0,-58.655422,-0.3288936,-,Digit 0
Digit 8,24.6073,19.697842,-,Digit 8
Digit 1,60.07659,6.215066,-,Digit 1
Digit 9,1.840326,-37.856735,-,Digit 9
Digit 3,-43.96972,1.784365,-,Digit 3
Digit 1,50.644115,29.240099,-,Digit 1
Digit 2,31.240812,58.88247,-,Digit 2
Digit 8,10.320587,20.398832,-,Digit 8
Digit 3,-26.606455,8.884181,-,Digit 3
Digit 1,61.300053,28.66069,-,Digit 1
Digit 6,-50.346764,48.452553,-,Digit 6
Digit 7,27.735388,-45.976524,-,Digit 7
Digit 7,39.72088,-63.513226,-,Digit 7
Digit 2,27.524939,58.551956,-,Digit 2
Digit 5,-32.162025,-3.3240864,-,Digit 5
Digit 2,19.288652,60.971874,-,Digit 2
Digit 3,-10.745214,43.66596,-,Digit 3
Digit 3,-18.06463,41.740147,-,Digit 3
Digit 7,45.13175,-37.598022,-,Digit 7
Digit 3,0.8718197,38.576286,-,Digit 3
Digit 3,-6.124548,33.548218,-,Digit 3
Digit 3,-14.303392,34.97261,-,Digit 3
Digit 2,-2.733469,74.42515,-,Digit 2
Digit 3,-17.789934,42.40593,-,Digit 3
Digit 5,-20.149384,23.966595,-,Digit 5
Digit 6,-38.89732,38.855434,-,Digit 6
Digit 1,54.47237,21.72357,-,Digit 1
Digit 4,-21.669598,-59.152145,-,Digit 4
Digit 7,27.096386,-63.39376,-,Digit 7
Digit 7,21.865055,-63.369293,-,Digit 7
Digit 6,-60.3478,22.283728,-,Digit 6
Digit 2,35.58972,61.987747,-,Digit 2
Digit 6,-70.321045,15.182351,-,Digit 6
Digit 7,18.631674,-63.777874,-,Digit 7
Digit 0,-53.474014,-29.280312,-,Digit 0
Digit 3,-14.877916,43.159863,-,Digit 3
Digit 0,-63.128845,-26.964342,-,Digit 0
Digit 4,-44.459602,51.248123,-,Digit 4
Digit 4,-25.994785,-42.596497,-,Digit 4
Digit 2,25.137863,73.89844,-,Digit 2
Digit 5,-17.235804,13.163272,-,Digit 5
Digit 1,45.42099,45.180458,-,Digit 1
Digit 9,-1.7049966,-23.590322,-,Digit 9
Digit 0,-32.593956,-36.49592,-,Digit 0
Digit 6,-59.119072,21.111536,-,Digit 6
Digit 2,15.276055,37.417175,-,Digit 2
Digit 7,20.3809,-74.545845,-,Digit 7
Digit 1,54.79673,31.572071,-,Digit 1
Digit 5,-32.107548,13.355411,-,Digit 5
Digit 4,28.05674,-8.9322605,-,Digit 4
Digit 6,-74.18184,15.197504,-,Digit 6
Digit 6,-43.878933,43.239464,-,Digit 6
Digit 6,-48.981144,48.161156,-,Digit 6
Digit 9,28.547897,-27.427603,-,Digit 9
Digit 9,13.992045,-46.232513,-,Digit 9
Digit 9,30.984903,-24.628338,-,Digit 9
Digit 8,3.763883,15.909343,-,Digit 8
Digit 9,-13.529701,-46.565685,-,Digit 9
Digit 3,-9.852266,42.109146,-,Digit 3
Digit 9,21.892473,-37.854458,-,Digit 9
Digit 7,27.214844,-70.92562,-,Digit 7
Digit 2,-0.92041606,73.885864,-,Digit 2
Digit 7,17.478413,-65.705505,-,Digit 7
Digit 9,-19.782978,-48.192932,-,Digit 9
Digit 3,-7.881303,23.737194,-,Digit 3
Digit 4,26.432476,-39.349155,-,Digit 4
Digit 7,55.929935,-49.312275,-,Digit 7
Digit 7,42.454758,-42.78367,-,Digit 7
Digit 9,32.052177,-15.874706,-,Digit 9
Digit 0,-50.713383,-16.43493,-,Digit 0
Digit 3,2.464457,45.135643,-,Digit 3
Digit 3,-2.4946795,26.143484,-,Digit 3
Digit 9,26.245714,-26.608711,-,Digit 9
Digit 8,15.215686,3.575561,-,Digit 8
Digit 8,17.693707,11.618851,-,Digit 8
Digit 5,-29.435925,-23.513428,-,Digit 5
Digit 0,-76.842766,-2.3479357,-,Digit 0
Digit 9,13.040069,-46.69377,-,Digit 9
Digit 4,22.63009,-18.544504,-,Digit 4
Digit 1,67.77601,-22.83537,-,Digit 1
Digit 1,64.54216,8.020929,-,Digit 1
Digit 0,-52.895554,-33.687897,-,Digit 0
Digit 6,-56.27811,18.789648,-,Digit 6
Digit 3,-13.206808,25.94522,-,Digit 3
Digit 1,60.76153,-13.651673,-,Digit 1
Digit 1,52.060463,4.7987065,-,Digit 1
Digit 8,33.0502,16.097776,-,Digit 8
Digit 4,-4.5508127,-61.952286,-,Digit 4
Digit 4,21.848213,-11.241405,-,Digit 4
Digit 3,-25.56306,28.654476,-,Digit 3
Digit 4,-6.41621,-41.10793,-,Digit 4
Digit 9,-0.91772485,-21.710165,-,Digit 9
Digit 9,36.617588,-30.550982,-,Digit 9
Digit 1,71.24509,3.3312993,-,Digit 1
Digit 7,55.401047,-52.218925,-,Digit 7
Digit 1,59.55223,24.605782,-,Digit 1
Digit 2,12.002698,69.0438,-,Digit 2
Digit 1,60.631298,17.418919,-,Digit 1
Digit 4,25.399199,-5.83295,-,Digit 4
Digit 2,24.311972,69.314545,-,Digit 2
Digit 5,-29.849184,-22.956078,-,Digit 5
Digit 8,39.918583,19.901243,-,Digit 8
Digit 6,-64.76369,20.890448,-,Digit 6
Digit 7,37.946228,-58.08695,-,Digit 7
Digit 1,71.69668,5.7992177,-,Digit 1
Digit 4,29.207409,-8.415475,-,Digit 4
Digit 6,-48.290066,50.58091,-,Digit 6
Digit 2,28.768385,38.99824,-,Digit 2
Digit 4,-12.640466,-37.719414,-,Digit 4
Digit 3,-36.13331,13.310059,-,Digit 3
Digit 9,1.4932519,-42.386612,-,Digit 9
Digit 1,54.57619,21.483606,-,Digit 1
Digit 3,0.40988183,39.03778,-,Digit 3
Digit 6,-42.304096,37.68412,-,Digit 6
Digit 4,5.481148,-50.676228,-,Digit 4
Digit 9,25.634981,-28.11903,-,Digit 9
Digit 6,-45.190685,41.631077,-,Digit 6
Digit 1,56.66589,32.927383,-,Digit 1
Digit 1,68.846535,-24.815985,-,Digit 1
Digit 9,-14.567112,29.91244,-,Digit 9
Digit 7,31.345821,-70.5992,-,Digit 7
Digit 0,-60.231865,-11.825673,-,Digit 0
Digit 1,59.492058,-9.915914,-,Digit 1
Digit 0,-63.833824,-5.8478093,-,Digit 0
Digit 0,-48.165184,-3.8292148,-,Digit 0
Digit 0,-71.15477,-20.491056,-,Digit 0
Digit 3,-10.962296,40.982773,-,Digit 3
Digit 7,27.02833,-56.546574,-,Digit 7
Digit 5,-31.535385,4.9701595,-,Digit 5
Digit 0,-70.97927,-13.070925,-,Digit 0
Digit 1,52.643272,32.621784,-,Digit 1
Digit 7,47.53948,-55.799515,-,Digit 7
Digit 1,65.83773,-21.89775,-,Digit 1
Digit 3,-5.4760504,47.31313,-,Digit 3
Digit 2,-55.609203,-9.455572,-,Digit 2
Digit 0,-72.51885,-23.830399,-,Digit 0
Digit 3,4.3872776,34.132576,-,Digit 3
Digit 1,59.966274,-7.005968,-,Digit 1
Digit 4,5.686346,-57.4831,-,Digit 4
Digit 3,-0.056236085,52.21938,-,Digit 3
Digit 0,-69.99907,-24.14577,-,Digit 0
Digit 0,-67.33525,-11.993105,-,Digit 0
Digit 9,-3.4861524,-27.008533,-,Digit 9
Digit 9,33.386703,-32.84526,-,Digit 9
Digit 1,60.49149,-9.329492,-,Digit 1
Digit 2,32.795788,65.455925,-,Digit 2
Digit 3,-16.712242,37.41945,-,Digit 3
Digit 2,31.782923,46.053406,-,Digit 2
Digit 5,-34.588135,7.9523597,-,Digit 5
Digit 9,-31.725271,-51.327248,-,Digit 9
Digit 6,-40.582813,45.20852,-,Digit 6
Digit 6,-50.32354,44.844074,-,Digit 6
Digit 5,-19.941488,-11.72133,-,Digit 5
Digit 5,-50.388077,-20.856068,-,Digit 5
Digit 8,-21.74143,32.147446,-,Digit 8
Digit 7,46.91515,-35.172676,-,Digit 7
Digit 6,-46.384556,30.07125,-,Digit 6
Digit 1,58.336765,23.66093,-,Digit 1
Digit 0,-66.465225,-15.673885,-,Digit 0
Digit 4,22.89125,-18.312563,-,Digit 4
Digit 4,17.181704,-25.117981,-,Digit 4
Digit 7,37.54692,-65.62908,-,Digit 7
Digit 6,-46.40303,49.316753,-,Digit 6
Digit 3,-25.005152,32.93941,-,Digit 3
Digit 7,51.24817,-51.51982,-,Digit 7
Digit 4,-9.840905,-27.776293,-,Digit 4
Digit 8,5.867824,-0.47922423,-,Digit 8
Digit 2,8.12418,80.5903,-,Digit 2
Digit 9,-5.098301,-23.345264,-,Digit 9
Digit 1,60.43058,-9.969631,-,Digit 1
Digit 0,-51.824345,-11.088074,-,Digit 0
Digit 6,-52.721134,11.975089,-,Digit 6
Digit 8,30.058315,-22.016972,-,Digit 8
Digit 1,72.954185,-18.066664,-,Digit 1
Digit 3,2.4628606,33.68896,-,Digit 3
Digit 7,18.58132,-64.14304,-,Digit 7
