,x,y,mannual_label,correct_label
Digit 2,12.816912,70.03407,-,Digit 2
Digit 7,44.083015,-37.529533,-,Digit 7
Digit 1,46.44283,32.884457,-,Digit 1
Digit 3,-27.948254,49.44583,-,Digit 3
Digit 5,-18.350166,4.8063135,-,Digit 5
Digit 3,-35.582874,24.770107,-,Digit 3
Digit 8,1.7905278,15.729337,-,Digit 8
Digit 6,-41.736473,-22.2325,-,Digit 6
Digit 7,38.67676,-54.02223,-,Digit 7
Digit 0,-76.05748,-4.8592806,-,Digit 0
Digit 3,-20.216408,25.14444,-,Digit 3
Digit 3,-21.68812,48.94521,-,Digit 3
Digit 1,69.09591,12.0271435,-,Digit 1
Digit 2,5.178289,56.863068,-,Digit 2
Digit 1,66.70656,6.4362803,-,Digit 1
Digit 0,-66.584366,7.023722,-,Digit 0
Digit 0,-74.73718,4.3293476,-,Digit 0
Digit 3,-18.538506,48.406273,-,Digit 3
Digit 9,-3.7980943,-54.653786,-,Digit 9
Digit 0,-72.605446,-9.494765,-,Digit 0
Digit 0,-60.335117,-8.916133,-,Digit 0
Digit 7,66.02169,-28.970448,-,Digit 7
Digit 6,-57.312454,-31.49472,-,Digit 6
Digit 7,50.11463,-45.83895,-,Digit 7
Digit 7,57.731087,-38.75489,-,Digit 7
Digit 7,44.10176,-39.00697,-,Digit 7
Digit 0,-74.869484,17.668983,-,Digit 0
Digit 8,-30.618761,14.785606,-,Digit 8
Digit 2,17.41519,-7.6843615,-,Digit 2
Digit 0,-73.02554,17.70365,-,Digit 0
Digit 1,41.414,50.610573,-,Digit 1
Digit 3,-32.427814,21.091022,-,Digit 3
Digit 7,66.07894,-33.676796,-,Digit 7
Digit 1,46.642387,47.34701,-,Digit 1
Digit 3,-41.224785,38.366283,-,Digit 3
Digit 2,10.593099,46.082405,-,Digit 2
Digit 3,-21.878822,36.686565,-,Digit 3
Digit 0,-74.50745,17.442448,-,Digit 0
Digit 0,-66.91512,35.98452,-,Digit 0
Digit 7,34.806072,-59.795815,-,Digit 7
Digit 5,-33.80684,-2.039451,-,Digit 5
Digit 3,-23.604162,20.70362,-,Digit 3
Digit 8,-35.375137,10.692517,-,Digit 8
Digit 9,7.7624354,-38.475452,-,Digit 9
Digit 6,-36.726097,-14.998646,-,Digit 6
Digit 3,-34.384842,21.544954,-,Digit 3
Digit 7,50.204975,20.85938,-,Digit 7
Digit 4,-17.324398,-62.455204,-,Digit 4
Digit 4,32.49686,-9.638564,-,Digit 4
Digit 8,14.455742,19.07247,-,Digit 8
Digit 6,-46.834698,-25.838678,-,Digit 6
Digit 4,-0.6802826,-33.35185,-,Digit 4
Digit 3,-32.129414,27.832693,-,Digit 3
Digit 5,-26.789652,-2.2704804,-,Digit 5
Digit 7,54.080967,-44.105957,-,Digit 7
Digit 8,8.906394,16.511576,-,Digit 8
Digit 4,35.33603,-13.948142,-,Digit 4
Digit 9,4.569606,-52.235718,-,Digit 9
Digit 7,35.391453,-45.614964,-,Digit 7
Digit 9,21.987473,-34.698536,-,Digit 9
Digit 8,34.321068,15.207877,-,Digit 8
Digit 0,-60.154015,10.605547,-,Digit 0
Digit 2,12.81647,53.921204,-,Digit 2
Digit 9,50.978905,18.14541,-,Digit 9
Digit 5,-30.800995,5.02707,-,Digit 5
Digit 6,-45.887184,-17.06647,-,Digit 6
Digit 7,64.93022,-33.79796,-,Digit 7
Digit 4,39.301464,-12.5748005,-,Digit 4
Digit 2,9.068829,67.56864,-,Digit 2
Digit 9,-68.87557,-13.124398,-,Digit 9
Digit 7,42.749344,-56.04357,-,Digit 7
Digit 9,32.440952,-26.878668,-,Digit 9
Digit 6,-64.70581,-42.43797,-,Digit 6
Digit 3,-32.489098,45.491154,-,Digit 3
Digit 9,35.13965,10.198564,-,Digit 9
Digit 3,-38.723675,45.406837,-,Digit 3
Digit 5,2.6532001,-18.211687,-,Digit 5
Digit 9,17.166744,-45.49729,-,Digit 9
Digit 7,58.638737,-38.035793,-,Digit 7
Digit 2,-2.0777657,63.005062,-,Digit 2
Digit 2,-12.458802,68.07626,-,Digit 2
Digit 8,34.645325,9.327425,-,Digit 8
Digit 8,10.923535,18.700752,-,Digit 8
Digit 9,10.91387,-46.71164,-,Digit 9
Digit 1,57.427647,13.091484,-,Digit 1
Digit 8,36.446075,67.96058,-,Digit 8
Digit 4,24.048267,-19.25226,-,Digit 4
Digit 7,64.83059,-32.559814,-,Digit 7
Digit 0,-66.03428,25.091452,-,Digit 0
Digit 3,-33.67957,22.417973,-,Digit 3
Digit 5,-15.699373,-24.222395,-,Digit 5
Digit 7,56.057068,-33.43802,-,Digit 7
Digit 5,-16.266068,-28.649542,-,Digit 5
Digit 6,-43.89124,-36.36066,-,Digit 6
Digit 0,-67.37185,34.91445,-,Digit 0
Digit 4,24.889534,-10.432884,-,Digit 4
Digit 6,-42.331085,-20.53683,-,Digit 6
Digit 1,30.293062,33.29943,-,Digit 1
Digit 0,-52.46611,3.2939322,-,Digit 0
Digit 8,18.062162,10.811044,-,Digit 8
Digit 1,44.356274,24.105568,-,Digit 1
Digit 9,9.336892,-41.00127,-,Digit 9
Digit 3,-43.33212,-5.617537,-,Digit 3
Digit 1,56.789795,11.695209,-,Digit 1
Digit 2,10.417136,58.085068,-,Digit 2
Digit 8,8.398148,19.838158,-,Digit 8
Digit 3,-25.37253,1.5551351,-,Digit 3
Digit 1,65.51206,17.56803,-,Digit 1
Digit 6,-37.64742,-38.73082,-,Digit 6
Digit 7,39.010494,-42.108227,-,Digit 7
Digit 7,57.235554,-49.139526,-,Digit 7
Digit 2,1.6074398,62.086704,-,Digit 2
Digit 5,-22.724005,-11.035066,-,Digit 5
Digit 2,-3.591978,64.87877,-,Digit 2
Digit 3,-36.02717,45.16879,-,Digit 3
Digit 3,-36.553135,35.630344,-,Digit 3
Digit 7,54.2866,-17.42722,-,Digit 7
Digit 3,-12.467373,39.19229,-,Digit 3
Digit 3,-21.875687,40.188255,-,Digit 3
Digit 3,-27.187746,31.759829,-,Digit 3
Digit 2,-15.082141,73.3854,-,Digit 2
Digit 3,-36.610004,36.380226,-,Digit 3
Digit 5,-29.413368,22.484566,-,Digit 5
Digit 6,-34.91519,-20.670116,-,Digit 6
Digit 1,58.074112,17.585926,-,Digit 1
Digit 4,-9.7280445,-63.8665,-,Digit 4
Digit 7,42.107162,-56.21111,-,Digit 7
Digit 7,38.688927,-57.815937,-,Digit 7
Digit 6,-48.881756,-43.981625,-,Digit 6
Digit 2,9.690693,60.77935,-,Digit 2
Digit 6,-63.586056,-44.230213,-,Digit 6
Digit 7,37.114544,-60.792,-,Digit 7
Digit 0,-64.96858,25.760244,-,Digit 0
Digit 3,-29.555008,38.674416,-,Digit 3
Digit 0,-75.8681,22.724337,-,Digit 0
Digit 4,-34.715733,-33.27755,-,Digit 4
Digit 4,-17.787544,-50.11418,-,Digit 4
Digit 2,16.016485,71.13439,-,Digit 2
Digit 5,-21.808416,11.646193,-,Digit 5
Digit 1,58.70915,-3.3546858,-,Digit 1
Digit 9,7.050429,-24.25548,-,Digit 9
Digit 0,-72.46455,-12.692965,-,Digit 0
