,x,y,mannual_label,correct_label
Digit 2,7.812304,16.802237,-,Digit 2
Digit 7,9.398032,-11.807083,-,Digit 7
Digit 1,18.144316,1.6735288,-,Digit 1
Digit 3,-1.587226,13.631165,-,Digit 3
Digit 5,-5.9314184,3.2737944,-,Digit 5
Digit 3,-6.272865,8.412049,-,Digit 3
Digit 8,0.89150137,3.0993178,-,Digit 8
Digit 6,-10.88175,12.083128,-,Digit 6
Digit 7,5.2680926,-15.9376,-,Digit 7
Digit 0,-20.142435,-0.18254316,-,Digit 0
Digit 3,-1.8439828,-0.4757821,-,Digit 3
Digit 3,0.00975163,12.296319,-,Digit 3
Digit 1,15.849092,8.534347,-,Digit 1
Digit 2,5.7011523,14.492521,-,Digit 2
Digit 1,15.191434,10.670903,-,Digit 1
Digit 0,-15.679893,-2.2938259,-,Digit 0
Digit 0,-18.287186,-6.300772,-,Digit 0
Digit 3,-0.12763448,11.882726,-,Digit 3
Digit 9,-5.069433,-13.506654,-,Digit 9
Digit 0,-19.651947,-3.101229,-,Digit 0
Digit 0,-12.265061,-10.327395,-,Digit 0
Digit 7,13.830333,-11.960408,-,Digit 7
Digit 6,-16.479671,9.522623,-,Digit 6
Digit 7,8.570293,-14.757998,-,Digit 7
Digit 7,11.810295,-14.174454,-,Digit 7
Digit 7,9.638143,-12.083959,-,Digit 7
Digit 0,-16.595722,-6.9960866,-,Digit 0
Digit 8,-4.862118,4.887065,-,Digit 8
Digit 2,-7.4283566,-8.639604,-,Digit 2
Digit 0,-16.585949,-6.6694503,-,Digit 0
Digit 1,16.318336,-2.321866,-,Digit 1
Digit 3,-5.673485,7.054862,-,Digit 3
Digit 7,14.671508,-13.254387,-,Digit 7
Digit 1,17.623043,-1.5446715,-,Digit 1
Digit 3,-6.0655923,12.509833,-,Digit 3
Digit 2,7.090885,9.724726,-,Digit 2
Digit 3,-1.7359742,6.752522,-,Digit 3
Digit 0,-16.653955,-6.811088,-,Digit 0
Digit 0,-11.032318,-4.9979568,-,Digit 0
Digit 7,2.849437,-15.904919,-,Digit 7
Digit 5,-9.821474,2.2968369,-,Digit 5
Digit 3,-2.9538462,6.2259183,-,Digit 3
Digit 8,-8.181892,5.917983,-,Digit 8
Digit 9,-0.581685,-9.631646,-,Digit 9
Digit 6,-9.064458,10.709763,-,Digit 6
Digit 3,-6.5466433,6.93345,-,Digit 3
Digit 7,15.780959,4.317937,-,Digit 7
Digit 4,-9.916948,-13.785451,-,Digit 4
Digit 4,4.8218145,-4.8650603,-,Digit 4
Digit 8,6.4834557,3.3119547,-,Digit 8
Digit 6,-13.671329,11.969255,-,Digit 6
Digit 4,-3.321969,-7.274158,-,Digit 4
Digit 3,-6.703781,8.296791,-,Digit 3
