,x,y,mannual_label,correct_label
Digit 2,2.3798933,33.149414,-,Digit 2
Digit 7,22.334734,-20.367386,-,Digit 7
Digit 1,30.04614,13.590669,-,Digit 1
Digit 3,-14.647595,19.146353,-,Digit 3
Digit 5,-10.132688,-7.697033,-,Digit 5
Digit 3,-15.297938,7.916974,-,Digit 3
Digit 8,0.5620499,8.533125,-,Digit 8
Digit 6,-24.44914,-6.0187716,-,Digit 6
Digit 7,16.71597,-27.531237,-,Digit 7
Digit 0,-38.491856,0.80125105,-,Digit 0
Digit 3,-4.5916805,7.932215,-,Digit 3
Digit 3,-11.941044,21.397018,-,Digit 3
Digit 1,24.349062,23.357227,-,Digit 1
Digit 2,-3.6862867,28.028168,-,Digit 2
Digit 1,23.222464,26.830908,-,Digit 1
Digit 0,-34.419624,5.8163033,-,Digit 0
Digit 0,-38.598057,11.181362,-,Digit 0
Digit 3,-11.102413,20.305298,-,Digit 3
Digit 9,-3.6375666,-25.566723,-,Digit 9
Digit 0,-40.116512,5.0264416,-,Digit 0
Digit 0,-31.985344,19.813393,-,Digit 0
Digit 7,28.600338,-18.979784,-,Digit 7
Digit 6,-28.003218,-12.497016,-,Digit 6
Digit 7,21.862501,-24.69591,-,Digit 7
Digit 7,26.494373,-22.710167,-,Digit 7
Digit 7,23.143164,-21.06124,-,Digit 7
Digit 0,-35.698677,12.278065,-,Digit 0
Digit 8,-11.638529,4.1918464,-,Digit 8
Digit 2,9.24625,-3.1896422,-,Digit 2
Digit 0,-35.45308,11.824432,-,Digit 0
Digit 1,29.705442,5.5413275,-,Digit 1
Digit 3,-14.014502,6.7467027,-,Digit 3
Digit 7,30.082306,-21.164099,-,Digit 7
Digit 1,31.583288,7.1794524,-,Digit 1
Digit 3,-17.49489,13.889054,-,Digit 3
Digit 2,8.935076,23.47253,-,Digit 2
Digit 3,-7.9191885,10.195739,-,Digit 3
Digit 0,-35.68468,11.628138,-,Digit 0
Digit 0,-26.183493,12.889092,-,Digit 0
Digit 7,14.243871,-30.002249,-,Digit 7
Digit 5,-12.730115,-3.4207647,-,Digit 5
Digit 3,-8.583884,7.6327305,-,Digit 3
Digit 8,-14.0886545,2.458488,-,Digit 8
Digit 9,4.46315,-20.8734,-,Digit 9
Digit 6,-23.190657,-1.3044771,-,Digit 6
Digit 3,-15.55975,5.848277,-,Digit 3
Digit 7,29.140823,18.505972,-,Digit 7
Digit 4,-11.098863,-27.855366,-,Digit 4
Digit 4,14.485213,-9.563703,-,Digit 4
Digit 8,7.2804728,10.596143,-,Digit 8
