,x,y,mannual_label,correct_label
Digit 2,8.922537,27.316153,-,Digit 2
Digit 7,18.083694,-19.910763,-,Digit 7
Digit 1,20.060242,10.018302,-,Digit 1
Digit 3,-10.43311,18.357506,-,Digit 3
Digit 5,-12.362612,0.9208499,-,Digit 5
Digit 3,-12.547818,10.328706,-,Digit 3
Digit 8,-0.3068563,6.3631406,-,Digit 8
Digit 6,-19.041698,-5.5202756,-,Digit 6
Digit 7,14.233234,-27.692303,-,Digit 7
Digit 0,-34.228413,2.501614,-,Digit 0
Digit 3,-5.303233,5.875451,-,Digit 3
Digit 3,-7.3895035,19.593805,-,Digit 3
Digit 1,26.950777,7.136756,-,Digit 1
Digit 2,3.8666644,21.962511,-,Digit 2
Digit 1,29.015614,4.3318596,-,Digit 1
Digit 0,-31.424824,6.5895658,-,Digit 0
Digit 0,-35.4312,10.7048235,-,Digit 0
Digit 3,-7.231484,18.001488,-,Digit 3
Digit 9,-1.1511045,-23.890875,-,Digit 9
Digit 0,-35.193333,7.0711145,-,Digit 0
Digit 0,-31.632578,16.758266,-,Digit 0
Digit 7,22.258707,-18.024317,-,Digit 7
Digit 6,-24.260214,-6.6982913,-,Digit 6
Digit 7,18.055834,-22.619135,-,Digit 7
Digit 7,21.688957,-21.509243,-,Digit 7
Digit 7,18.674404,-20.905106,-,Digit 7
Digit 0,-32.656136,11.514163,-,Digit 0
Digit 8,-15.003274,6.8395753,-,Digit 8
Digit 2,5.825384,-8.920131,-,Digit 2
Digit 0,-32.034782,11.030175,-,Digit 0
Digit 1,15.750081,13.173213,-,Digit 1
Digit 3,-12.125242,7.3814483,-,Digit 3
Digit 7,24.434465,-18.886751,-,Digit 7
Digit 1,16.76414,11.907973,-,Digit 1
Digit 3,-14.236672,15.78892,-,Digit 3
Digit 2,15.651132,22.726858,-,Digit 2
Digit 3,-6.8499317,9.6016,-,Digit 3
Digit 0,-32.42011,10.299102,-,Digit 0
Digit 0,-24.635489,12.410493,-,Digit 0
Digit 7,11.928711,-26.566809,-,Digit 7
Digit 5,-18.032743,11.6686325,-,Digit 5
Digit 3,-8.816848,7.881267,-,Digit 3
Digit 8,-14.263272,9.2168045,-,Digit 8
Digit 9,4.27458,-19.270699,-,Digit 9
Digit 6,-14.797924,-3.3158116,-,Digit 6
Digit 3,-13.807189,8.878772,-,Digit 3
Digit 7,23.34698,7.049334,-,Digit 7
Digit 4,-8.182088,-24.741405,-,Digit 4
Digit 4,13.140072,-11.407591,-,Digit 4
Digit 8,7.0844445,7.3011928,-,Digit 8
Digit 6,-20.530937,-5.376017,-,Digit 6
Digit 4,0.8980048,-15.663415,-,Digit 4
Digit 3,-12.872651,10.79007,-,Digit 3
Digit 5,-9.677482,0.17323965,-,Digit 5
Digit 7,19.498907,-24.102356,-,Digit 7
Digit 8,-0.16613975,5.9000864,-,Digit 8
Digit 4,15.558809,-10.574652,-,Digit 4
Digit 9,1.3411287,-20.569073,-,Digit 9
Digit 7,19.311476,1.6386333,-,Digit 7
Digit 9,10.551436,-18.59263,-,Digit 9
Digit 8,12.636131,4.5421486,-,Digit 8
Digit 0,-28.078987,6.4277396,-,Digit 0
Digit 2,8.317672,21.202482,-,Digit 2
Digit 9,22.458038,4.9555116,-,Digit 9
Digit 5,-15.572906,2.2970262,-,Digit 5
Digit 6,-19.684557,-0.9742187,-,Digit 6
Digit 7,23.855381,-19.012669,-,Digit 7
Digit 4,17.148655,-10.931458,-,Digit 4
Digit 2,7.2117305,26.44882,-,Digit 2
