,x,y,mannual_label,correct_label
Digit 2,-18.478386,-29.504175,-,Digit 2
Digit 7,46.909832,-21.123661,-,Digit 7
Digit 1,-14.154511,71.23574,-,Digit 1
Digit 3,-6.164513,54.769016,-,Digit 3
Digit 5,-11.65316,26.71219,-,Digit 5
Digit 3,2.821305,47.512253,-,Digit 3
Digit 8,9.646721,11.294105,-,Digit 8
Digit 6,-42.68927,33.49606,-,Digit 6
Digit 7,47.434444,-47.426987,-,Digit 7
Digit 0,-65.07568,-48.15386,-,Digit 0
Digit 3,42.1404,27.867123,-,Digit 3
Digit 3,5.8546424,33.46448,-,Digit 3
Digit 1,51.558567,62.11208,-,Digit 1
Digit 2,-29.205944,-5.8286524,-,Digit 2
Digit 1,53.23099,48.521114,-,Digit 1
Digit 0,-49.536034,-35.148453,-,Digit 0
Digit 0,-68.24684,-25.514795,-,Digit 0
Digit 3,7.9781446,32.436962,-,Digit 3
Digit 9,10.4440975,-70.60588,-,Digit 9
Digit 0,-55.91872,-32.89151,-,Digit 0
Digit 0,-77.27265,-27.630262,-,Digit 0
Digit 7,41.302467,-7.5310783,-,Digit 7
Digit 6,-63.23532,51.202312,-,Digit 6
Digit 7,57.295914,-29.967587,-,Digit 7
Digit 7,65.426735,-10.941921,-,Digit 7
Digit 7,59.68945,-20.808134,-,Digit 7
Digit 0,-74.464195,-10.727836,-,Digit 0
Digit 8,-0.116554365,19.979483,-,Digit 8
Digit 2,-36.667183,-3.6789243,-,Digit 2
Digit 0,-74.04272,-11.268396,-,Digit 0
Digit 1,70.19791,18.7905,-,Digit 1
Digit 3,7.823249,41.877865,-,Digit 3
Digit 7,47.41246,-0.9022353,-,Digit 7
Digit 1,78.19603,20.412317,-,Digit 1
Digit 3,-2.333733,53.43888,-,Digit 3
Digit 2,-7.445333,-2.6384323,-,Digit 2
Digit 3,21.338163,39.286114,-,Digit 3
Digit 0,-74.69649,-10.552342,-,Digit 0
Digit 0,-53.60976,-10.296527,-,Digit 0
Digit 7,50.344707,-55.705284,-,Digit 7
Digit 5,-22.845394,44.11061,-,Digit 5
Digit 3,25.746016,36.949627,-,Digit 3
Digit 8,0.2698131,16.290817,-,Digit 8
Digit 9,15.468672,-56.994614,-,Digit 9
Digit 6,-33.593987,38.050106,-,Digit 6
Digit 3,6.85711,42.962185,-,Digit 3
Digit 7,12.981493,73.707375,-,Digit 7
Digit 4,-18.97098,-69.651024,-,Digit 4
Digit 4,-12.054006,-31.452036,-,Digit 4
Digit 8,13.799219,-1.4256504,-,Digit 8
Digit 6,-48.26744,39.113678,-,Digit 6
Digit 4,2.4348388,-48.278477,-,Digit 4
Digit 3,21.800417,48.396008,-,Digit 3
Digit 5,-16.261213,43.60059,-,Digit 5
Digit 7,64.5712,-25.939753,-,Digit 7
Digit 8,9.702885,12.978501,-,Digit 8
Digit 4,-4.194445,-20.4575,-,Digit 4
Digit 9,18.74904,-69.26569,-,Digit 9
Digit 7,48.60319,-34.056553,-,Digit 7
Digit 9,29.835691,-33.845055,-,Digit 9
Digit 8,6.092198,-7.9498005,-,Digit 8
Digit 0,-46.260986,-25.54944,-,Digit 0
Digit 2,-16.09325,-4.6066,-,Digit 2
Digit 9,7.9946804,-28.739382,-,Digit 9
Digit 5,-11.1292305,36.643387,-,Digit 5
Digit 6,-49.27325,29.528494,-,Digit 6
Digit 7,47.601753,-5.7746735,-,Digit 7
Digit 4,1.5182008,-15.830123,-,Digit 4
Digit 2,-17.411045,-12.934245,-,Digit 2
Digit 9,-15.1018,-65.32136,-,Digit 9
Digit 7,59.944016,-45.90287,-,Digit 7
Digit 9,31.122974,-28.787611,-,Digit 9
Digit 6,-69.81258,16.119469,-,Digit 6
Digit 3,6.2148147,58.854836,-,Digit 3
Digit 9,25.897831,-14.367372,-,Digit 9
Digit 3,0.3244985,60.735336,-,Digit 3
Digit 5,-17.296438,18.448105,-,Digit 5
Digit 9,24.244314,-54.430008,-,Digit 9
Digit 7,64.06445,-17.787485,-,Digit 7
Digit 2,-25.787937,-33.066772,-,Digit 2
Digit 2,-39.784424,-28.380726,-,Digit 2
Digit 8,26.81371,-15.184306,-,Digit 8
Digit 8,16.991858,3.004135,-,Digit 8
Digit 9,23.523754,-75.345566,-,Digit 9
Digit 1,40.52514,58.68904,-,Digit 1
Digit 8,42.159397,20.766523,-,Digit 8
Digit 4,-12.959859,-42.561436,-,Digit 4
Digit 7,47.089897,-1.492308,-,Digit 7
Digit 0,-57.069313,4.598305,-,Digit 0
Digit 3,7.251718,42.472675,-,Digit 3
Digit 5,-39.31728,7.5468044,-,Digit 5
Digit 7,60.1405,-10.690073,-,Digit 7
