,x,y,mannual_label,correct_label
Digit 2,-29.122099,-13.166618,-,Digit 2
Digit 7,38.492043,-9.766267,-,Digit 7
Digit 1,0.2716963,-35.929783,-,Digit 1
Digit 3,-16.6055,3.4746244,-,Digit 3
Digit 5,7.6998124,12.63949,-,Digit 5
Digit 3,-6.1977525,14.344629,-,Digit 3
Digit 8,-2.2775784,-5.3732586,-,Digit 8
Digit 6,-25.743967,16.34959,-,Digit 6
Digit 7,42.16063,-0.85699093,-,Digit 7
Digit 0,-20.47223,43.829952,-,Digit 0
Digit 3,-0.15354618,11.823677,-,Digit 3
Digit 3,-16.210075,-0.24979343,-,Digit 3
Digit 1,-12.662416,-36.639145,-,Digit 1
Digit 2,-28.140705,-8.804916,-,Digit 2
Digit 1,-16.682867,-37.352913,-,Digit 1
Digit 0,-26.73966,39.711742,-,Digit 0
Digit 0,-32.971348,43.134888,-,Digit 0
Digit 3,-14.077374,-0.35178635,-,Digit 3
Digit 9,26.810436,16.799292,-,Digit 9
Digit 0,-25.09682,46.012943,-,Digit 0
Digit 0,-42.43098,33.70003,-,Digit 0
Digit 7,39.848778,-18.195646,-,Digit 7
Digit 6,-21.1348,23.738163,-,Digit 6
Digit 7,43.42847,-8.990125,-,Digit 7
Digit 7,42.916374,-14.877054,-,Digit 7
Digit 7,38.861828,-9.293589,-,Digit 7
Digit 0,-34.457176,39.956554,-,Digit 0
Digit 8,0.22182545,19.911215,-,Digit 8
Digit 2,14.148368,-12.716681,-,Digit 2
Digit 0,-33.74719,39.54416,-,Digit 0
Digit 1,7.46231,-30.556204,-,Digit 1
Digit 3,-2.8836317,15.873411,-,Digit 3
Digit 7,42.158867,-19.740448,-,Digit 7
Digit 1,7.3657455,-33.415287,-,Digit 1
Digit 3,-13.432463,11.033414,-,Digit 3
Digit 2,-22.621107,-22.490519,-,Digit 2
Digit 3,-3.7850688,6.4990034,-,Digit 3
Digit 0,-33.97689,40.01065,-,Digit 0
Digit 0,-33.866848,28.574436,-,Digit 0
Digit 7,43.62437,2.7362962,-,Digit 7
Digit 5,1.4877723,7.2660255,-,Digit 5
Digit 3,-1.8276749,11.129527,-,Digit 3
Digit 8,-3.1983283,18.16851,-,Digit 8
Digit 9,26.0356,6.4061456,-,Digit 9
Digit 6,-29.387396,12.131417,-,Digit 6
Digit 3,-5.6107454,16.531551,-,Digit 3
Digit 7,-5.535343,-38.88048,-,Digit 7
Digit 4,21.601425,24.371664,-,Digit 4
Digit 4,24.082445,-12.076889,-,Digit 4
Digit 8,-8.491326,-9.955404,-,Digit 8
Digit 6,-24.481611,19.202644,-,Digit 6
Digit 4,21.45235,7.455611,-,Digit 4
Digit 3,-5.372856,14.018262,-,Digit 3
Digit 5,4.039417,7.469567,-,Digit 5
Digit 7,44.436146,-11.151023,-,Digit 7
Digit 8,-4.623467,-9.593248,-,Digit 8
Digit 4,25.81519,-13.831276,-,Digit 4
Digit 9,28.67695,12.253145,-,Digit 9
Digit 7,24.24883,-26.431498,-,Digit 7
Digit 9,32.26644,-1.5879397,-,Digit 9
Digit 8,-2.3615382,-18.98941,-,Digit 8
Digit 0,-27.064592,34.79018,-,Digit 0
Digit 2,-32.72557,-20.183767,-,Digit 2
Digit 9,-6.8087354,-40.131805,-,Digit 9
Digit 5,-11.722818,18.730276,-,Digit 5
Digit 6,-30.282793,17.873749,-,Digit 6
Digit 7,41.92648,-18.88513,-,Digit 7
Digit 4,26.822554,-15.830455,-,Digit 4
Digit 2,-30.822115,-10.958742,-,Digit 2
Digit 9,-21.35552,47.139484,-,Digit 9
Digit 7,44.344074,-2.5710955,-,Digit 7
Digit 9,29.556831,-11.403603,-,Digit 9
Digit 6,-11.554882,31.50429,-,Digit 6
Digit 3,-11.514058,6.022478,-,Digit 3
Digit 9,-0.7960253,-21.037266,-,Digit 9
Digit 3,-14.797128,6.631233,-,Digit 3
Digit 5,16.771976,1.6490167,-,Digit 5
Digit 9,31.758236,5.0681043,-,Digit 9
Digit 7,41.446163,-15.774853,-,Digit 7
Digit 2,-36.234406,-15.557529,-,Digit 2
Digit 2,-37.92655,1.5940533,-,Digit 2
Digit 8,-0.38953638,-20.594025,-,Digit 8
Digit 8,-6.9301515,-9.689631,-,Digit 8
Digit 9,29.877998,8.275975,-,Digit 9
Digit 1,-12.606005,-30.989334,-,Digit 1
Digit 8,15.909535,-28.109556,-,Digit 8
Digit 4,22.67947,-7.185603,-,Digit 4
Digit 7,41.460632,-19.99588,-,Digit 7
Digit 0,-37.118713,33.873695,-,Digit 0
Digit 3,-4.3337564,15.639479,-,Digit 3
Digit 5,9.553217,-5.779279,-,Digit 5
Digit 7,38.424305,-14.944252,-,Digit 7
Digit 5,11.784746,-6.8979053,-,Digit 5
Digit 6,-19.21277,18.935776,-,Digit 6
Digit 0,-34.128452,29.34974,-,Digit 0
Digit 4,20.428946,-10.226478,-,Digit 4
Digit 6,-26.811142,16.52547,-,Digit 6
Digit 1,-0.88648367,-28.988403,-,Digit 1
Digit 0,-21.474411,34.756256,-,Digit 0
Digit 8,-8.498708,-15.251814,-,Digit 8
Digit 1,-0.4160284,-39.73456,-,Digit 1
Digit 9,27.108839,6.7720366,-,Digit 9
Digit 3,-21.958359,1.5862585,-,Digit 3
Digit 1,-13.210672,-30.237318,-,Digit 1
Digit 2,-25.760038,-10.3058815,-,Digit 2
Digit 8,-7.0963526,-7.6334987,-,Digit 8
Digit 3,-1.8202348,1.1890662,-,Digit 3
Digit 1,-10.996852,-36.23536,-,Digit 1
Digit 6,-18.194357,17.711775,-,Digit 6
Digit 7,38.039852,-4.8007803,-,Digit 7
Digit 7,49.140026,-8.440085,-,Digit 7
Digit 2,-34.76192,-17.736578,-,Digit 2
Digit 5,5.175797,3.5886037,-,Digit 5
Digit 2,-37.496906,-14.615077,-,Digit 2
Digit 3,-11.441879,3.454361,-,Digit 3
Digit 3,-11.471393,9.865917,-,Digit 3
Digit 7,28.801691,-24.737997,-,Digit 7
Digit 3,-9.53192,-0.55424845,-,Digit 3
Digit 3,-4.4298253,5.070819,-,Digit 3
Digit 3,-5.845604,9.216179,-,Digit 3
Digit 2,-36.9685,-1.6687541,-,Digit 2
Digit 3,-11.501173,9.536071,-,Digit 3
Digit 5,-0.85102105,16.995554,-,Digit 5
Digit 6,-26.836641,9.713236,-,Digit 6
Digit 1,-9.783312,-31.848751,-,Digit 1
Digit 4,29.80501,23.576763,-,Digit 4
Digit 7,43.949543,-2.4108734,-,Digit 7
Digit 7,43.72267,-0.21997717,-,Digit 7
Digit 6,-14.6179285,22.82318,-,Digit 6
Digit 2,-25.666336,-7.771796,-,Digit 2
Digit 6,-11.535735,29.87524,-,Digit 6
Digit 7,44.105766,1.3328148,-,Digit 7
Digit 0,-37.56421,32.930676,-,Digit 0
Digit 3,-8.597192,6.836011,-,Digit 3
Digit 0,-35.486343,37.27537,-,Digit 0
Digit 4,-18.782856,13.268558,-,Digit 4
Digit 4,18.286524,20.76648,-,Digit 4
Digit 2,-31.086714,-14.092165,-,Digit 2
Digit 5,4.387938,17.636644,-,Digit 5
Digit 1,-22.710371,-33.794502,-,Digit 1
Digit 9,22.35611,1.5454661,-,Digit 9
Digit 0,-15.786921,42.260647,-,Digit 0
Digit 6,-13.864533,21.369642,-,Digit 6
Digit 2,1.9821185,-2.1855662,-,Digit 2
Digit 7,50.39343,1.1218032,-,Digit 7
Digit 1,-13.545713,-33.34154,-,Digit 1
Digit 5,-7.648301,18.23622,-,Digit 5
Digit 4,21.373297,-18.816418,-,Digit 4
Digit 6,-10.5283785,32.275574,-,Digit 6
Digit 6,-22.227316,13.671581,-,Digit 6
Digit 6,-18.71775,16.62425,-,Digit 6
Digit 9,30.604883,-12.308125,-,Digit 9
Digit 9,34.188717,-0.37801543,-,Digit 9
Digit 9,31.13439,-13.41082,-,Digit 9
Digit 8,-2.1921952,-5.8368225,-,Digit 8
Digit 9,25.282679,16.76954,-,Digit 9
Digit 3,-10.306583,2.6773496,-,Digit 3
Digit 9,29.608238,-6.4070196,-,Digit 9
Digit 7,48.027924,-0.9851316,-,Digit 7
Digit 2,-37.02082,-2.7401338,-,Digit 2
Digit 7,45.49867,2.8837278,-,Digit 7
Digit 9,24.275421,18.674608,-,Digit 9
Digit 3,-1.599582,9.317513,-,Digit 3
Digit 4,22.930882,-3.0256097,-,Digit 4
Digit 7,38.308277,-19.36477,-,Digit 7
Digit 7,37.047474,-14.167005,-,Digit 7
Digit 9,29.252697,-18.009457,-,Digit 9
Digit 0,-34.333317,30.682941,-,Digit 0
Digit 3,-13.950122,-2.906432,-,Digit 3
Digit 3,-5.1443853,3.0921972,-,Digit 3
Digit 9,29.251417,-12.548936,-,Digit 9
Digit 8,3.646614,-11.8048315,-,Digit 8
Digit 8,-7.805592,-12.175414,-,Digit 8
Digit 5,10.924715,-8.782506,-,Digit 5
Digit 0,-19.841196,41.050655,-,Digit 0
Digit 9,35.296394,0.44552585,-,Digit 9
Digit 4,25.78029,-14.204189,-,Digit 4
Digit 1,13.983089,-28.269535,-,Digit 1
Digit 1,-1.9616121,-36.822075,-,Digit 1
Digit 0,-39.99285,33.58041,-,Digit 0
Digit 6,-16.306568,25.091452,-,Digit 6
Digit 3,-1.4667583,12.09552,-,Digit 3
Digit 1,8.54878,-27.344929,-,Digit 1
Digit 1,-1.6773777,-30.84175,-,Digit 1
Digit 8,-11.267839,-21.171535,-,Digit 8
Digit 4,34.79505,17.17604,-,Digit 4
Digit 4,22.574594,-16.66776,-,Digit 4
Digit 3,-6.0512815,15.471036,-,Digit 3
Digit 4,28.694923,12.154566,-,Digit 4
Digit 9,21.416922,0.42548072,-,Digit 9
Digit 9,31.71341,-9.484733,-,Digit 9
Digit 1,2.3730867,-35.2269,-,Digit 1
Digit 7,40.758503,-20.647654,-,Digit 7
Digit 1,-9.144731,-32.92586,-,Digit 1
Digit 2,-37.68106,-9.990868,-,Digit 2
Digit 1,-6.8523707,-35.91085,-,Digit 1
Digit 4,19.166534,-17.686811,-,Digit 4
Digit 2,-28.537964,-12.780831,-,Digit 2
Digit 5,10.640433,-8.308558,-,Digit 5
Digit 8,-10.460345,-12.581035,-,Digit 8
Digit 6,-12.4419985,24.836016,-,Digit 6
Digit 7,44.827576,-10.822149,-,Digit 7
Digit 1,1.5556784,-34.462425,-,Digit 1
Digit 4,21.681509,-19.332088,-,Digit 4
Digit 6,-17.172129,16.42721,-,Digit 6
Digit 2,-18.341692,-20.270842,-,Digit 2
Digit 4,23.231579,13.561333,-,Digit 4
Digit 3,-5.081289,12.421061,-,Digit 3
Digit 9,29.813278,7.989364,-,Digit 9
Digit 1,-9.538221,-32.279556,-,Digit 1
Digit 3,-10.082702,-0.73376364,-,Digit 3
Digit 6,-27.162216,11.895613,-,Digit 6
Digit 4,33.000954,8.958289,-,Digit 4
Digit 9,32.463573,-8.175162,-,Digit 9
Digit 6,-22.620945,14.702767,-,Digit 6
Digit 1,-13.542084,-34.09281,-,Digit 1
Digit 1,14.743927,-28.780966,-,Digit 1
Digit 9,1.8580595,12.406915,-,Digit 9
Digit 7,48.336243,-5.6544447,-,Digit 7
Digit 0,-27.71669,34.824387,-,Digit 0
Digit 1,6.1245675,-26.934229,-,Digit 1
Digit 0,-24.516853,37.50987,-,Digit 0
Digit 0,-19.067575,5.175349,-,Digit 0
Digit 0,-31.495586,40.906086,-,Digit 0
Digit 3,-9.529045,3.3929408,-,Digit 3
Digit 7,39.67144,-2.2801082,-,Digit 7
Digit 5,3.9845657,6.582187,-,Digit 5
Digit 0,-28.707872,39.28601,-,Digit 0
Digit 1,-14.027563,-32.769764,-,Digit 1
Digit 7,43.135075,-16.768934,-,Digit 7
Digit 1,12.961187,-28.23562,-,Digit 1
Digit 3,-16.054945,1.1039764,-,Digit 3
Digit 2,-26.459772,32.287518,-,Digit 2
Digit 0,-33.49728,41.982506,-,Digit 0
Digit 3,-13.612214,-13.10693,-,Digit 3
Digit 1,6.213953,-28.690092,-,Digit 1
Digit 4,28.022896,-2.9837596,-,Digit 4
Digit 3,-17.778063,-2.2436855,-,Digit 3
Digit 0,-33.653595,41.046333,-,Digit 0
Digit 0,-27.908655,40.571968,-,Digit 0
Digit 9,24.440746,-0.4379423,-,Digit 9
Digit 9,33.61816,-9.695211,-,Digit 9
Digit 1,6.9351807,-27.682014,-,Digit 1
Digit 2,-27.206419,-6.4189725,-,Digit 2
Digit 3,-7.552752,9.068415,-,Digit 3
Digit 2,-21.358332,-17.45988,-,Digit 2
Digit 5,2.295705,5.941657,-,Digit 5
Digit 9,19.009132,25.654463,-,Digit 9
Digit 6,-23.191465,12.482493,-,Digit 6
Digit 6,-20.244247,16.946045,-,Digit 6
Digit 5,12.938566,-0.38135022,-,Digit 5
Digit 5,-32.49519,29.558407,-,Digit 5
Digit 8,-7.3971357,12.323284,-,Digit 8
Digit 7,27.945442,-26.289955,-,Digit 7
Digit 6,-28.772532,15.190146,-,Digit 6
Digit 1,-9.757934,-34.119774,-,Digit 1
Digit 0,-30.051487,40.694717,-,Digit 0
Digit 4,25.653368,-14.234069,-,Digit 4
Digit 4,26.57059,-5.7081738,-,Digit 4
Digit 7,50.36966,-7.0842295,-,Digit 7
Digit 6,-18.570389,15.097882,-,Digit 6
Digit 3,-7.2123156,13.767685,-,Digit 3
Digit 7,41.02451,-18.702444,-,Digit 7
Digit 4,26.14413,3.3816862,-,Digit 4
Digit 8,2.1308708,-8.317509,-,Digit 8
Digit 2,-30.58421,-4.589427,-,Digit 2
Digit 9,20.96153,3.4934154,-,Digit 9
Digit 1,7.001632,-27.484333,-,Digit 1
Digit 0,-29.376778,31.29621,-,Digit 0
Digit 6,-19.606106,27.971478,-,Digit 6
Digit 8,30.37375,-15.416576,-,Digit 8
Digit 1,13.065907,-32.296883,-,Digit 1
Digit 3,-7.4458537,-0.49217755,-,Digit 3
Digit 7,44.27796,1.3987703,-,Digit 7
Digit 8,3.6986701,20.391132,-,Digit 8
Digit 9,29.306883,5.82482,-,Digit 9
Digit 1,-18.496586,-33.243145,-,Digit 1
Digit 3,-6.2717924,9.642844,-,Digit 3
Digit 1,10.550372,-32.428257,-,Digit 1
Digit 2,-25.680607,-19.44007,-,Digit 2
Digit 9,34.3976,5.082002,-,Digit 9
Digit 0,-29.10706,46.544277,-,Digit 0
Digit 6,-12.347889,33.69766,-,Digit 6
Digit 1,-1.3014402,-37.803085,-,Digit 1
Digit 8,-2.1657152,-4.984622,-,Digit 8
Digit 1,-7.219195,-34.963078,-,Digit 1
Digit 0,-23.20499,34.98815,-,Digit 0
Digit 7,24.754576,-26.356668,-,Digit 7
Digit 5,10.649348,8.018666,-,Digit 5
Digit 5,6.65323,7.9581723,-,Digit 5
Digit 9,21.366432,19.089643,-,Digit 9
Digit 5,16.679123,1.9324002,-,Digit 5
Digit 0,-37.465183,37.663754,-,Digit 0
Digit 3,-18.184029,-0.36832997,-,Digit 3
Digit 2,-25.862268,-26.97376,-,Digit 2
Digit 7,44.189503,-7.4831767,-,Digit 7
Digit 9,9.283601,15.155249,-,Digit 9
Digit 7,47.589367,2.0120897,-,Digit 7
Digit 4,33.53426,13.451238,-,Digit 4
Digit 3,-6.02039,1.7578734,-,Digit 3
Digit 0,-42.24355,33.70828,-,Digit 0
Digit 0,-35.94965,40.69046,-,Digit 0
Digit 9,31.869074,-6.5160985,-,Digit 9
Digit 0,-30.826546,38.987076,-,Digit 0
Digit 2,-39.86695,-9.408046,-,Digit 2
Digit 9,17.141737,26.479492,-,Digit 9
Digit 5,13.91541,6.1936803,-,Digit 5
Digit 9,28.69213,5.528496,-,Digit 9
Digit 3,-13.415758,9.844217,-,Digit 3
Digit 1,10.707352,-32.940136,-,Digit 1
Digit 7,41.827873,-18.049212,-,Digit 7
Digit 9,28.971106,-6.7321253,-,Digit 9
Digit 4,27.566532,24.004314,-,Digit 4
Digit 1,10.883145,-29.506315,-,Digit 1
Digit 4,26.02012,-9.3737545,-,Digit 4
Digit 7,40.99618,-11.153021,-,Digit 7
Digit 6,-20.196821,23.93015,-,Digit 6
Digit 8,2.8362575,-18.125626,-,Digit 8
Digit 3,-4.720747,8.321159,-,Digit 3
Digit 6,-13.427131,31.390724,-,Digit 6
Digit 2,-33.40824,-13.084367,-,Digit 2
Digit 9,21.972862,1.1764506,-,Digit 9
