,x,y,mannual_label,correct_label
Digit 2,11.554152,84.713264,-,Digit 2
Digit 7,49.3628,-45.252285,-,Digit 7
Digit 1,78.831245,18.589611,-,Digit 1
Digit 3,-18.666578,47.626026,-,Digit 3
Digit 5,-28.160961,3.7145882,-,Digit 5
Digit 3,-32.74158,23.704586,-,Digit 3
Digit 8,0.5326936,14.897376,-,Digit 8
Digit 6,-56.773182,-30.73153,-,Digit 6
Digit 7,41.124825,-64.531395,-,Digit 7
Digit 0,-87.534775,23.08061,-,Digit 0
Digit 3,-4.4974146,-6.632108,-,Digit 3
Digit 3,-11.603393,46.492466,-,Digit 3
Digit 1,61.519947,41.64128,-,Digit 1
Digit 2,19.198643,77.50666,-,Digit 2
Digit 1,56.794285,46.699516,-,Digit 1
Digit 0,-67.1878,29.139034,-,Digit 0
Digit 0,-79.17595,40.17588,-,Digit 0
Digit 3,-9.481599,45.454754,-,Digit 3
Digit 9,-8.004507,-62.41878,-,Digit 9
Digit 0,-86.72821,18.827953,-,Digit 0
Digit 0,-53.640694,64.26144,-,Digit 0
Digit 7,67.57056,-46.60825,-,Digit 7
Digit 6,-78.938805,-23.187382,-,Digit 6
Digit 7,48.310585,-57.498573,-,Digit 7
Digit 7,60.147274,-53.332912,-,Digit 7
Digit 7,50.343555,-46.038383,-,Digit 7
Digit 0,-73.42906,43.51351,-,Digit 0
Digit 8,-25.359234,10.820942,-,Digit 8
Digit 2,-15.574122,-34.559498,-,Digit 2
Digit 0,-73.835365,42.295746,-,Digit 0
Digit 1,77.1014,-0.54959697,-,Digit 1
Digit 3,-29.777533,19.185694,-,Digit 3
Digit 7,70.127884,-51.9334,-,Digit 7
Digit 1,81.690926,4.04006,-,Digit 1
Digit 3,-34.3722,38.693768,-,Digit 3
Digit 2,19.70744,52.69356,-,Digit 2
Digit 3,-13.445002,22.076029,-,Digit 3
Digit 0,-73.57745,43.37255,-,Digit 0
Digit 0,-54.331474,46.50213,-,Digit 0
Digit 7,32.590233,-68.410965,-,Digit 7
Digit 5,-44.23161,-0.4902868,-,Digit 5
Digit 3,-18.326654,19.800978,-,Digit 3
Digit 8,-41.586037,14.888464,-,Digit 8
Digit 9,8.862498,-45.213192,-,Digit 9
Digit 6,-48.92385,-26.810486,-,Digit 6
Digit 3,-31.535301,17.65134,-,Digit 3
Digit 7,68.58472,25.715353,-,Digit 7
Digit 4,-21.575636,-76.24299,-,Digit 4
Digit 4,23.904234,-19.702724,-,Digit 4
Digit 8,24.932766,21.08306,-,Digit 8
Digit 6,-66.248726,-29.956226,-,Digit 6
Digit 4,-8.671588,-40.63343,-,Digit 4
Digit 3,-35.39305,24.017374,-,Digit 3
Digit 5,-37.29808,-3.5801597,-,Digit 5
Digit 7,55.882896,-58.428036,-,Digit 7
Digit 8,-0.2709647,16.04002,-,Digit 8
Digit 4,27.924519,-21.793734,-,Digit 4
Digit 9,0.8226251,-54.330032,-,Digit 9
Digit 7,38.280315,-53.775425,-,Digit 7
Digit 9,23.06943,-38.618156,-,Digit 9
Digit 8,40.031857,18.01073,-,Digit 8
Digit 0,-62.23548,29.96917,-,Digit 0
Digit 2,19.400784,67.3779,-,Digit 2
Digit 9,63.8751,33.431686,-,Digit 9
Digit 5,-52.102753,-6.900918,-,Digit 5
Digit 6,-58.21589,-25.992674,-,Digit 6
Digit 7,68.412415,-51.091473,-,Digit 7
Digit 4,32.302074,-17.096296,-,Digit 4
Digit 2,11.02427,79.533775,-,Digit 2
Digit 9,-29.780945,-74.7615,-,Digit 9
Digit 7,42.446648,-68.78312,-,Digit 7
Digit 9,37.208874,-30.59694,-,Digit 9
Digit 6,-85.75556,-8.31719,-,Digit 6
Digit 3,-22.2683,44.331123,-,Digit 3
Digit 9,41.427933,9.94939,-,Digit 9
Digit 3,-29.220013,45.98824,-,Digit 3
Digit 5,-6.802417,-22.280294,-,Digit 5
Digit 9,16.782106,-52.98609,-,Digit 9
Digit 7,59.100212,-49.176006,-,Digit 7
Digit 2,11.079402,71.036705,-,Digit 2
Digit 2,-26.422907,70.2326,-,Digit 2
Digit 8,40.312057,9.249107,-,Digit 8
Digit 8,13.737038,19.420034,-,Digit 8
Digit 9,9.572977,-53.42049,-,Digit 9
Digit 1,51.398266,36.85583,-,Digit 1
Digit 8,-0.8859213,-1.8084624,-,Digit 8
Digit 4,13.577952,-26.068085,-,Digit 4
Digit 7,70.175705,-50.724358,-,Digit 7
