,x,y,mannual_label,correct_label
Digit 2,11.541662,32.79996,-,Digit 2
Digit 7,20.727463,-21.009027,-,Digit 7
Digit 1,34.5409,6.890619,-,Digit 1
Digit 3,-11.933015,28.145689,-,Digit 3
Digit 5,-11.265602,5.0527053,-,Digit 5
Digit 3,-13.026711,15.2896805,-,Digit 3
Digit 8,2.1498885,12.115639,-,Digit 8
Digit 6,-22.99341,-8.012338,-,Digit 6
Digit 7,15.199379,-28.721899,-,Digit 7
Digit 0,-34.85259,-1.5540403,-,Digit 0
Digit 3,-6.9398017,14.458834,-,Digit 3
Digit 3,-8.412898,28.102024,-,Digit 3
Digit 1,28.175257,17.745686,-,Digit 1
Digit 2,3.2195265,28.79023,-,Digit 2
Digit 1,26.027498,21.47957,-,Digit 1
Digit 0,-34.052876,3.7915683,-,Digit 0
Digit 0,-40.07737,6.507133,-,Digit 0
Digit 3,-9.470348,27.0482,-,Digit 3
Digit 9,-4.4745235,-26.531364,-,Digit 9
Digit 0,-37.22063,3.6874888,-,Digit 0
Digit 0,-42.356144,-0.8495709,-,Digit 0
Digit 7,27.414003,-21.946718,-,Digit 7
Digit 6,-28.681889,-13.685749,-,Digit 6
Digit 7,19.783127,-26.132593,-,Digit 7
Digit 7,24.546059,-24.966423,-,Digit 7
Digit 7,21.323143,-22.19684,-,Digit 7
Digit 0,-37.333096,8.844446,-,Digit 0
Digit 8,-16.288443,12.301542,-,Digit 8
Digit 2,4.691971,-3.4955676,-,Digit 2
Digit 0,-37.096134,8.998888,-,Digit 0
Digit 1,28.874191,-0.8912394,-,Digit 1
Digit 3,-12.497229,14.192308,-,Digit 3
Digit 7,28.754831,-24.249323,-,Digit 7
Digit 1,32.406208,0.42429355,-,Digit 1
Digit 3,-18.468555,19.882622,-,Digit 3
Digit 2,10.8173895,21.861853,-,Digit 2
Digit 3,-9.207533,21.808496,-,Digit 3
Digit 0,-36.971897,8.29582,-,Digit 0
Digit 0,-28.648703,12.926074,-,Digit 0
Digit 7,12.74557,-31.332233,-,Digit 7
Digit 5,-15.747506,0.67749,-,Digit 5
Digit 3,-9.678316,12.539795,-,Digit 3
Digit 8,-16.902079,13.938668,-,Digit 8
Digit 9,1.7790936,-21.631166,-,Digit 9
Digit 6,-19.402544,-4.9289722,-,Digit 6
Digit 3,-13.799594,14.416249,-,Digit 3
Digit 7,34.884777,11.754082,-,Digit 7
Digit 4,-12.747352,-28.899288,-,Digit 4
Digit 4,10.2952585,-10.27905,-,Digit 4
Digit 8,13.222392,7.0651975,-,Digit 8
Digit 6,-24.737349,-9.600178,-,Digit 6
Digit 4,-3.0909915,-15.234824,-,Digit 4
Digit 3,-15.55444,16.338594,-,Digit 3
Digit 5,-14.229064,2.029489,-,Digit 5
Digit 7,21.847307,-27.433157,-,Digit 7
Digit 8,2.6078327,12.064434,-,Digit 8
Digit 4,12.882537,-8.554636,-,Digit 4
Digit 9,-2.1627016,-21.841103,-,Digit 9
Digit 7,26.676487,-13.575438,-,Digit 7
Digit 9,9.55906,-22.209366,-,Digit 9
Digit 8,14.204523,4.6197877,-,Digit 8
Digit 0,-30.459415,4.865247,-,Digit 0
Digit 2,11.003191,27.505093,-,Digit 2
Digit 9,19.923105,4.157691,-,Digit 9
Digit 5,-17.200968,4.7357,-,Digit 5
Digit 6,-25.870329,-5.5191717,-,Digit 6
Digit 7,27.861994,-23.890018,-,Digit 7
Digit 4,14.984397,-7.3148313,-,Digit 4
Digit 2,10.574566,31.494364,-,Digit 2
Digit 9,-40.557583,1.481733,-,Digit 9
Digit 7,17.374653,-29.990713,-,Digit 7
Digit 9,13.700577,-14.27684,-,Digit 9
Digit 6,-27.051516,-23.113192,-,Digit 6
Digit 3,-13.661556,24.378479,-,Digit 3
Digit 9,17.568098,3.7540572,-,Digit 9
Digit 3,-16.235346,25.257473,-,Digit 3
Digit 5,-6.2158723,-8.318694,-,Digit 5
Digit 9,4.919796,-26.24984,-,Digit 9
Digit 7,25.349684,-22.266453,-,Digit 7
Digit 2,6.0467443,31.809587,-,Digit 2
Digit 2,2.6032975,38.154903,-,Digit 2
Digit 8,17.099636,3.135407,-,Digit 8
Digit 8,7.213901,12.268107,-,Digit 8
Digit 9,0.8651156,-25.571936,-,Digit 9
