,x,y,mannual_label,correct_label
Digit 2,-15.718447,-41.756516,-,Digit 2
Digit 7,33.444828,14.405082,-,Digit 7
Digit 1,14.281532,-32.207794,-,Digit 1
Digit 3,-11.98396,25.664335,-,Digit 3
Digit 5,-13.891359,17.75822,-,Digit 5
Digit 3,-22.780077,26.447638,-,Digit 3
Digit 8,1.6221232,17.88272,-,Digit 8
Digit 6,-24.554771,-7.565231,-,Digit 6
Digit 7,41.571712,8.0549135,-,Digit 7
Digit 0,-51.541733,13.787891,-,Digit 0
Digit 3,-8.82149,42.31245,-,Digit 3
Digit 3,-8.479108,26.466784,-,Digit 3
Digit 1,6.8641753,-16.592688,-,Digit 1
Digit 2,-13.059995,-35.064854,-,Digit 2
Digit 1,5.7968335,-12.368974,-,Digit 1
Digit 0,-40.672417,19.473282,-,Digit 0
Digit 0,-43.403507,6.351089,-,Digit 0
Digit 3,-7.844592,28.08864,-,Digit 3
Digit 9,36.35194,-20.787727,-,Digit 9
Digit 0,-47.09099,8.673668,-,Digit 0
Digit 0,-32.711346,0.17310241,-,Digit 0
Digit 7,28.980537,30.877655,-,Digit 7
Digit 6,-38.347374,-18.027578,-,Digit 6
Digit 7,38.129612,18.1374,-,Digit 7
Digit 7,35.347847,24.193022,-,Digit 7
Digit 7,34.205933,14.476547,-,Digit 7
Digit 0,-39.799934,6.963472,-,Digit 0
Digit 8,-14.986858,47.03542,-,Digit 8
Digit 2,5.2630486,-3.7821088,-,Digit 2
Digit 0,-40.29611,6.9784393,-,Digit 0
Digit 1,8.749428,-42.957134,-,Digit 1
Digit 3,-13.173049,42.07742,-,Digit 3
Digit 7,31.976973,30.01641,-,Digit 7
Digit 1,12.356118,-41.144615,-,Digit 1
Digit 3,-20.093363,34.42592,-,Digit 3
Digit 2,-9.331087,-25.366055,-,Digit 2
Digit 3,-1.1088365,46.471245,-,Digit 3
Digit 0,-39.805523,6.941962,-,Digit 0
Digit 0,-26.880219,11.758053,-,Digit 0
Digit 7,44.327736,3.881606,-,Digit 7
Digit 5,-18.884974,11.272787,-,Digit 5
Digit 3,-9.201437,45.683,-,Digit 3
Digit 8,-25.914547,32.360466,-,Digit 8
Digit 9,28.81169,-13.417093,-,Digit 9
Digit 6,-21.433771,-2.1801884,-,Digit 6
Digit 3,-15.042342,41.201942,-,Digit 3
Digit 7,12.799253,-23.724966,-,Digit 7
Digit 4,34.025562,-32.57062,-,Digit 4
Digit 4,16.34991,-2.2460468,-,Digit 4
Digit 8,7.7814255,23.300438,-,Digit 8
Digit 6,-30.38786,-18.147549,-,Digit 6
Digit 4,25.3235,-19.323256,-,Digit 4
Digit 3,-15.69456,38.878883,-,Digit 3
Digit 5,-14.38158,11.113466,-,Digit 5
Digit 7,38.075687,21.307375,-,Digit 7
Digit 8,4.957126,20.66006,-,Digit 8
Digit 4,16.936317,0.41324216,-,Digit 4
Digit 9,39.48263,-11.318292,-,Digit 9
Digit 7,35.966625,7.480941,-,Digit 7
Digit 9,28.316721,0.7600644,-,Digit 9
Digit 8,14.603424,17.689262,-,Digit 8
Digit 0,-34.40026,19.289955,-,Digit 0
Digit 2,-11.327746,-30.218967,-,Digit 2
Digit 9,11.24181,-20.369482,-,Digit 9
Digit 5,-17.2792,16.016262,-,Digit 5
Digit 6,-26.534536,-4.6940737,-,Digit 6
Digit 7,31.343315,30.318329,-,Digit 7
Digit 4,14.94836,3.107125,-,Digit 4
Digit 2,-16.784325,-38.38761,-,Digit 2
Digit 9,-50.81637,8.117092,-,Digit 9
Digit 7,42.81613,11.40464,-,Digit 7
Digit 9,22.860176,7.4547043,-,Digit 9
Digit 6,-47.671604,-9.853737,-,Digit 6
Digit 3,-14.250647,28.592554,-,Digit 3
Digit 9,16.689932,15.534452,-,Digit 9
Digit 3,-18.252092,28.964718,-,Digit 3
Digit 5,0.3557809,1.4516351,-,Digit 5
Digit 9,32.294926,-4.5407643,-,Digit 9
Digit 7,35.258728,24.804337,-,Digit 7
Digit 2,-18.453995,-30.381975,-,Digit 2
Digit 2,-24.976866,2.5244668,-,Digit 2
Digit 8,16.575312,15.503376,-,Digit 8
Digit 8,5.3060613,22.566542,-,Digit 8
Digit 9,36.379555,-7.6471314,-,Digit 9
Digit 1,-0.107563235,-21.04495,-,Digit 1
Digit 8,5.8775306,-54.74048,-,Digit 8
Digit 4,20.951176,-7.6133447,-,Digit 4
Digit 7,31.093351,29.583366,-,Digit 7
Digit 0,-32.001137,6.4081655,-,Digit 0
Digit 3,-13.110498,40.96151,-,Digit 3
Digit 5,-9.605921,-5.630733,-,Digit 5
Digit 7,31.344938,23.204067,-,Digit 7
Digit 5,-8.946426,-8.875658,-,Digit 5
Digit 6,-29.39152,-15.350098,-,Digit 6
Digit 0,-27.601068,11.655184,-,Digit 0
Digit 4,15.276505,-7.442325,-,Digit 4
Digit 6,-24.712734,-6.410196,-,Digit 6
Digit 1,1.1026728,-33.734985,-,Digit 1
Digit 0,-32.35648,25.49425,-,Digit 0
Digit 8,12.082841,25.682795,-,Digit 8
Digit 1,16.85578,-26.865717,-,Digit 1
Digit 9,30.937143,-13.379326,-,Digit 9
Digit 3,-21.004637,5.735276,-,Digit 3
Digit 1,-1.0812988,-20.216389,-,Digit 1
Digit 2,-13.251835,-32.65098,-,Digit 2
Digit 8,3.0964112,21.953913,-,Digit 8
Digit 3,-13.143421,14.254716,-,Digit 3
Digit 1,8.164189,-19.690453,-,Digit 1
Digit 6,-25.56034,-14.272299,-,Digit 6
Digit 7,33.34114,10.1646,-,Digit 7
Digit 7,41.862713,22.3226,-,Digit 7
Digit 2,-16.113125,-32.05039,-,Digit 2
Digit 5,-13.573503,4.2680373,-,Digit 5
Digit 2,-20.093872,-30.24566,-,Digit 2
Digit 3,-16.972763,23.589943,-,Digit 3
Digit 3,-18.2992,37.011208,-,Digit 3
Digit 7,10.42684,10.897918,-,Digit 7
Digit 3,-4.552447,30.757658,-,Digit 3
Digit 3,-0.85342443,44.178867,-,Digit 3
Digit 3,-9.8220825,33.293026,-,Digit 3
Digit 2,-29.200909,-27.245695,-,Digit 2
Digit 3,-18.565493,37.002758,-,Digit 3
Digit 5,-11.534535,39.728382,-,Digit 5
Digit 6,-19.330013,-5.975237,-,Digit 6
Digit 1,4.198817,-22.18165,-,Digit 1
Digit 4,39.324024,-29.494005,-,Digit 4
Digit 7,42.374207,11.539384,-,Digit 7
Digit 7,43.87598,7.3572946,-,Digit 7
Digit 6,-34.176888,-11.624009,-,Digit 6
Digit 2,-11.443307,-36.72019,-,Digit 2
Digit 6,-47.03982,-11.232419,-,Digit 6
Digit 7,45.229187,5.5322733,-,Digit 7
Digit 0,-31.404669,6.123309,-,Digit 0
Digit 3,-14.918754,33.267967,-,Digit 3
Digit 0,-36.55303,9.8170595,-,Digit 0
Digit 4,-20.290611,-15.329438,-,Digit 4
Digit 4,26.176157,-25.67393,-,Digit 4
Digit 2,-13.648224,-43.341915,-,Digit 2
Digit 5,-5.3418293,40.213703,-,Digit 5
Digit 1,-1.4793798,-7.791703,-,Digit 1
Digit 9,18.988462,-14.681994,-,Digit 9
Digit 0,-46.162277,4.4736776,-,Digit 0
Digit 6,-32.899117,-10.899797,-,Digit 6
Digit 2,0.70814383,10.809019,-,Digit 2
Digit 7,50.87375,12.452262,-,Digit 7
Digit 1,1.8079153,-19.302027,-,Digit 1
Digit 5,-17.224363,12.611795,-,Digit 5
Digit 4,8.840894,-2.8817115,-,Digit 4
Digit 6,-48.989357,-9.965437,-,Digit 6
Digit 6,-20.918484,-10.060492,-,Digit 6
Digit 6,-24.232306,-15.01067,-,Digit 6
Digit 9,22.090857,9.5353985,-,Digit 9
Digit 9,34.59809,0.8488316,-,Digit 9
Digit 9,20.294823,11.14015,-,Digit 9
Digit 8,1.758497,17.826756,-,Digit 8
Digit 9,34.71492,-20.395239,-,Digit 9
Digit 3,-17.165524,22.31573,-,Digit 3
Digit 9,29.326057,5.3067107,-,Digit 9
Digit 7,51.646385,9.795877,-,Digit 7
Digit 2,-28.43164,-28.250149,-,Digit 2
Digit 7,46.74364,4.8370037,-,Digit 7
Digit 9,34.278877,-24.625326,-,Digit 9
Digit 3,-5.9896812,45.351997,-,Digit 3
Digit 4,29.948217,8.385267,-,Digit 4
Digit 7,27.89811,27.553953,-,Digit 7
Digit 7,28.657509,21.921425,-,Digit 7
Digit 9,16.212404,7.5756216,-,Digit 9
Digit 0,-27.72678,14.196902,-,Digit 0
Digit 3,-4.7205853,26.801664,-,Digit 3
Digit 3,1.47096,46.718258,-,Digit 3
Digit 9,21.889502,8.039461,-,Digit 9
Digit 8,20.256067,32.027004,-,Digit 8
Digit 8,8.645654,24.92601,-,Digit 8
Digit 5,-7.322643,-5.538858,-,Digit 5
Digit 0,-38.114616,28.638187,-,Digit 0
Digit 9,36.712708,0.6363708,-,Digit 9
Digit 4,16.73616,0.5549385,-,Digit 4
Digit 1,6.7340612,-52.461437,-,Digit 1
Digit 1,13.945433,-29.215376,-,Digit 1
Digit 0,-32.643085,3.0555406,-,Digit 0
Digit 6,-38.207874,-9.391653,-,Digit 6
Digit 3,-9.135462,43.361347,-,Digit 3
Digit 1,4.784273,-45.45856,-,Digit 1
Digit 1,4.0032654,-31.508947,-,Digit 1
Digit 8,17.858616,22.161663,-,Digit 8
Digit 4,44.96291,-21.022755,-,Digit 4
Digit 4,11.400769,-1.6739719,-,Digit 4
