,x,y,mannual_label,correct_label
Digit 2,7.508925,36.60716,-,Digit 2
Digit 7,23.0772,-20.357391,-,Digit 7
Digit 1,33.20069,10.4896555,-,Digit 1
Digit 3,-13.762078,23.9272,-,Digit 3
Digit 5,-11.629625,-2.731544,-,Digit 5
Digit 3,-16.958157,11.616819,-,Digit 3
Digit 8,-0.4344305,12.144791,-,Digit 8
Digit 6,-22.077782,-9.239078,-,Digit 6
Digit 7,19.70786,-30.414148,-,Digit 7
Digit 0,-41.520794,-5.5176716,-,Digit 0
Digit 3,-9.289381,10.950178,-,Digit 3
Digit 3,-10.314661,23.978415,-,Digit 3
Digit 1,26.82797,19.723078,-,Digit 1
Digit 2,5.255962,27.151695,-,Digit 2
Digit 1,24.463661,22.912222,-,Digit 1
Digit 0,-40.471027,-0.47553974,-,Digit 0
Digit 0,-42.738796,3.3526692,-,Digit 0
Digit 3,-11.650754,22.423569,-,Digit 3
Digit 9,-0.9185706,-26.328735,-,Digit 9
Digit 0,-41.88975,0.39131057,-,Digit 0
Digit 0,-35.177982,12.520135,-,Digit 0
Digit 7,28.200205,-18.830156,-,Digit 7
Digit 6,-26.56808,-14.43445,-,Digit 6
Digit 7,22.856462,-24.624077,-,Digit 7
Digit 7,27.121357,-23.136328,-,Digit 7
Digit 7,23.91822,-21.676916,-,Digit 7
Digit 0,-39.71278,5.391583,-,Digit 0
Digit 8,-17.4252,7.4523244,-,Digit 8
Digit 2,10.692937,-0.119819984,-,Digit 2
Digit 0,-38.93611,4.588383,-,Digit 0
Digit 1,29.814346,3.395534,-,Digit 1
Digit 3,-15.909609,10.902896,-,Digit 3
Digit 7,30.315529,-20.358095,-,Digit 7
Digit 1,33.079212,4.8490257,-,Digit 1
Digit 3,-20.373507,17.144712,-,Digit 3
Digit 2,14.189354,31.74447,-,Digit 2
Digit 3,-11.390031,17.724312,-,Digit 3
Digit 0,-39.109135,3.7271774,-,Digit 0
Digit 0,-30.354984,5.480573,-,Digit 0
Digit 7,16.751688,-30.398954,-,Digit 7
Digit 5,-13.54338,0.36252448,-,Digit 5
Digit 3,-12.446331,9.149729,-,Digit 3
Digit 8,-18.449284,8.679493,-,Digit 8
Digit 9,4.211376,-21.80898,-,Digit 9
Digit 6,-19.288591,-5.980698,-,Digit 6
Digit 3,-17.657616,10.743793,-,Digit 3
Digit 7,33.26754,15.130079,-,Digit 7
