,x,y,mannual_label,correct_label
Digit 2,-0.20493074,-0.2961771,-,Digit 2
Digit 7,0.63314515,-0.16238369,-,Digit 7
Digit 1,-0.011545898,-0.5452726,-,Digit 1
Digit 3,-0.43283364,0.16366601,-,Digit 3
Digit 5,-0.17107272,0.19266923,-,Digit 5
Digit 3,-0.32724166,0.15178628,-,Digit 3
Digit 8,-0.14327908,-0.045422398,-,Digit 8
Digit 6,-0.5856529,0.39421955,-,Digit 6
Digit 7,0.7867425,-0.0041424865,-,Digit 7
Digit 0,-0.73837066,0.6228228,-,Digit 0
Digit 3,-0.08784511,-0.072599664,-,Digit 3
Digit 3,-0.35922688,0.08729323,-,Digit 3
Digit 1,-0.024866931,-0.5876063,-,Digit 1
Digit 2,-0.16170868,-0.31257904,-,Digit 2
Digit 1,0.008847821,-0.4940956,-,Digit 1
Digit 0,-0.8360774,0.6949459,-,Digit 0
Digit 0,-0.77326804,0.6369829,-,Digit 0
Digit 3,-0.33163235,0.060986917,-,Digit 3
Digit 9,0.614478,0.15658006,-,Digit 9
Digit 0,-0.8561614,0.7182488,-,Digit 0
Digit 0,-0.6959133,0.5435147,-,Digit 0
Digit 7,0.68044746,-0.19779637,-,Digit 7
Digit 6,-0.6474883,0.4949168,-,Digit 6
Digit 7,0.76162446,-0.11212459,-,Digit 7
Digit 7,0.75945735,-0.15379067,-,Digit 7
Digit 7,0.6889581,-0.14764947,-,Digit 7
Digit 0,-0.86579084,0.69308573,-,Digit 0
Digit 8,-0.30953363,0.16605432,-,Digit 8
Digit 2,0.21625833,-0.18127073,-,Digit 2
Digit 0,-0.85443205,0.6753028,-,Digit 0
Digit 1,-0.0062605673,-0.45888314,-,Digit 1
Digit 3,-0.26739445,0.091541335,-,Digit 3
Digit 7,0.69650877,-0.16719562,-,Digit 7
Digit 1,-0.0042460887,-0.5209178,-,Digit 1
Digit 3,-0.44533768,0.21537042,-,Digit 3
Digit 2,-0.19134875,-0.32005063,-,Digit 2
Digit 3,-0.34377182,0.15722911,-,Digit 3
Digit 0,-0.85731304,0.69057536,-,Digit 0
Digit 0,-0.63773304,0.43936923,-,Digit 0
Digit 7,0.71471524,-0.0065668877,-,Digit 7
Digit 5,-0.39222264,0.23052484,-,Digit 5
Digit 3,-0.23531349,0.14251354,-,Digit 3
Digit 8,-0.33075494,0.21317591,-,Digit 8
Digit 9,0.5596358,0.032907654,-,Digit 9
Digit 6,-0.43253377,0.25614685,-,Digit 6
Digit 3,-0.36036316,0.20170064,-,Digit 3
Digit 7,0.022838924,-0.55116177,-,Digit 7
Digit 4,0.560631,0.17582309,-,Digit 4
Digit 4,0.5865146,-0.067851216,-,Digit 4
Digit 8,-0.039263524,-0.16006836,-,Digit 8
Digit 6,-0.5886793,0.3923995,-,Digit 6
Digit 4,0.5125467,-0.0037216232,-,Digit 4
Digit 3,-0.35410687,0.16471796,-,Digit 3
Digit 5,-0.3265071,0.21121159,-,Digit 5
Digit 7,0.8223037,-0.10130178,-,Digit 7
Digit 8,-0.10526981,-0.11923426,-,Digit 8
Digit 4,0.6687837,-0.09181935,-,Digit 4
Digit 9,0.56239104,0.06434664,-,Digit 9
Digit 7,0.3590169,-0.30794662,-,Digit 7
Digit 9,0.66989356,-0.05692341,-,Digit 9
Digit 8,0.039059415,-0.33176124,-,Digit 8
Digit 0,-0.7428267,0.61094606,-,Digit 0
Digit 2,-0.20676991,-0.45178074,-,Digit 2
Digit 9,0.11626348,-0.4982455,-,Digit 9
Digit 5,-0.35239163,0.23660251,-,Digit 5
Digit 6,-0.6413667,0.4291149,-,Digit 6
Digit 7,0.70617366,-0.17204729,-,Digit 7
Digit 4,0.6229383,-0.15825646,-,Digit 4
Digit 2,-0.2508581,-0.3935502,-,Digit 2
Digit 9,-0.46594676,0.46724615,-,Digit 9
Digit 7,0.8266029,-0.04941288,-,Digit 7
Digit 9,0.6043789,-0.12040256,-,Digit 9
Digit 6,-0.60290474,0.5531071,-,Digit 6
Digit 3,-0.34995922,0.09944891,-,Digit 3
Digit 9,0.30240715,-0.29574257,-,Digit 9
Digit 3,-0.33130047,0.05271073,-,Digit 3
Digit 5,0.3688564,-0.035342176,-,Digit 5
Digit 9,0.63158035,0.042925555,-,Digit 9
Digit 7,0.68249667,-0.2010083,-,Digit 7
Digit 2,-0.26590142,-0.3829163,-,Digit 2
Digit 2,-0.4097119,0.018316735,-,Digit 2
Digit 8,0.19527885,-0.25129807,-,Digit 8
Digit 8,-0.15866888,-0.12044248,-,Digit 8
Digit 9,0.6084272,0.08125032,-,Digit 9
Digit 1,-0.06343838,-0.5899743,-,Digit 1
Digit 8,0.006882794,-0.32256404,-,Digit 8
Digit 4,0.67877465,-0.09173745,-,Digit 4
Digit 7,0.70878845,-0.17276558,-,Digit 7
Digit 0,-0.78642356,0.5929441,-,Digit 0
Digit 3,-0.27507997,0.14395654,-,Digit 3
Digit 5,-0.09894198,0.0046995142,-,Digit 5
Digit 7,0.5717297,-0.21318448,-,Digit 7
Digit 5,-0.016424507,-0.12495476,-,Digit 5
Digit 6,-0.5568651,0.40030658,-,Digit 6
Digit 0,-0.6942624,0.49510866,-,Digit 0
Digit 4,0.5375418,-0.12185025,-,Digit 4
Digit 6,-0.5742016,0.3625576,-,Digit 6
Digit 1,-0.06305335,-0.43844515,-,Digit 1
Digit 0,-0.62830657,0.52208155,-,Digit 0
Digit 8,-0.067115724,-0.21735649,-,Digit 8
Digit 1,-0.022003358,-0.5328882,-,Digit 1
Digit 9,0.5539249,0.05093242,-,Digit 9
Digit 3,-0.37781948,0.09543271,-,Digit 3
Digit 1,-0.065368176,-0.57451224,-,Digit 1
Digit 2,-0.14831877,-0.35082272,-,Digit 2
Digit 8,-0.18287297,-0.12342118,-,Digit 8
Digit 3,-0.2446336,0.11916948,-,Digit 3
Digit 1,-0.03391008,-0.58122337,-,Digit 1
Digit 6,-0.5270391,0.36350095,-,Digit 6
Digit 7,0.61297137,-0.107118115,-,Digit 7
Digit 7,0.87788385,-0.08278312,-,Digit 7
Digit 2,-0.19918072,-0.41738865,-,Digit 2
Digit 5,-0.1974263,0.1113367,-,Digit 5
Digit 2,-0.2645478,-0.37301445,-,Digit 2
Digit 3,-0.30638114,-0.006555346,-,Digit 3
Digit 3,-0.3874001,0.16393018,-,Digit 3
Digit 7,0.3359232,-0.29328337,-,Digit 7
Digit 3,-0.24016663,0.04319698,-,Digit 3
Digit 3,-0.3266263,0.1121091,-,Digit 3
Digit 3,-0.23663674,0.113569595,-,Digit 3
Digit 2,-0.15643871,-0.30068937,-,Digit 2
Digit 3,-0.37313008,0.12249038,-,Digit 3
Digit 5,-0.09603435,0.13757345,-,Digit 5
Digit 6,-0.2444975,-0.23535594,-,Digit 6
Digit 1,-0.059508882,-0.58857036,-,Digit 1
Digit 4,0.64942276,0.21079463,-,Digit 4
Digit 7,0.77924114,-0.030127645,-,Digit 7
Digit 7,0.76651603,-0.038071513,-,Digit 7
Digit 6,-0.5563569,0.4371022,-,Digit 6
Digit 2,-0.20617832,-0.32275596,-,Digit 2
Digit 6,-0.62052304,0.55565655,-,Digit 6
Digit 7,0.7543226,-0.008027611,-,Digit 7
Digit 0,-0.7568797,0.5542459,-,Digit 0
Digit 3,-0.2844529,0.08702756,-,Digit 3
Digit 0,-0.833936,0.64796495,-,Digit 0
Digit 4,-0.29975894,0.12453143,-,Digit 4
Digit 4,0.5028836,0.14499892,-,Digit 4
Digit 2,-0.2479968,-0.3262024,-,Digit 2
Digit 5,-0.2554817,0.18750928,-,Digit 5
Digit 1,-0.037013702,-0.5301906,-,Digit 1
Digit 9,0.48661533,-0.026456416,-,Digit 9
Digit 0,-0.4735956,0.4519202,-,Digit 0
Digit 6,-0.56213427,0.43303978,-,Digit 6
Digit 2,-0.036300533,-0.17048174,-,Digit 2
Digit 7,0.77444607,0.066694774,-,Digit 7
Digit 1,-0.06228689,-0.5975274,-,Digit 1
Digit 5,-0.40057,0.23858683,-,Digit 5
Digit 4,0.24853888,-0.36331865,-,Digit 4
Digit 6,-0.5650032,0.5338271,-,Digit 6
Digit 6,-0.39715642,0.22353615,-,Digit 6
Digit 6,-0.5057224,0.33790243,-,Digit 6
Digit 9,0.5705845,-0.15717173,-,Digit 9
Digit 9,0.7097529,-0.038783535,-,Digit 9
Digit 9,0.5446415,-0.1440317,-,Digit 9
Digit 8,-0.11640766,-0.036621246,-,Digit 8
