,x,y,mannual_label,correct_label
Digit 2,12.236106,43.799427,-,Digit 2
Digit 7,26.504671,-26.561005,-,Digit 7
Digit 1,40.340687,10.475132,-,Digit 1
Digit 3,-15.665411,30.06951,-,Digit 3
Digit 5,-15.795799,-2.212984,-,Digit 5
Digit 3,-20.798212,15.740239,-,Digit 3
Digit 8,-0.8407084,14.809976,-,Digit 8
Digit 6,-29.016459,-9.562273,-,Digit 6
Digit 7,21.088524,-35.682224,-,Digit 7
Digit 0,-54.15317,-5.1879,-,Digit 0
Digit 3,-11.617526,14.28061,-,Digit 3
Digit 3,-11.62429,29.600805,-,Digit 3
Digit 1,33.912823,22.18264,-,Digit 1
Digit 2,8.530828,32.579136,-,Digit 2
Digit 1,31.394619,26.193266,-,Digit 1
Digit 0,-52.426113,0.8027414,-,Digit 0
Digit 0,-55.177986,5.2844625,-,Digit 0
Digit 3,-13.288857,27.965439,-,Digit 3
Digit 9,-2.2076588,-31.208263,-,Digit 9
Digit 0,-54.44258,1.7915006,-,Digit 0
Digit 0,-46.484974,16.209036,-,Digit 0
Digit 7,32.620697,-25.316584,-,Digit 7
Digit 6,-35.022415,-15.614268,-,Digit 6
Digit 7,25.98654,-31.807596,-,Digit 7
Digit 7,31.207712,-30.127047,-,Digit 7
Digit 7,27.405424,-28.267225,-,Digit 7
Digit 0,-51.692924,7.7978163,-,Digit 0
Digit 8,-21.510952,10.898088,-,Digit 8
Digit 2,11.084901,-2.0318508,-,Digit 2
Digit 0,-50.54725,6.656688,-,Digit 0
Digit 1,35.566048,2.4404118,-,Digit 1
Digit 3,-19.74517,14.713174,-,Digit 3
Digit 7,35.2403,-27.174393,-,Digit 7
Digit 1,39.61648,3.867711,-,Digit 1
Digit 3,-24.458742,22.387625,-,Digit 3
Digit 2,19.508759,37.65647,-,Digit 2
Digit 3,-13.575549,22.149035,-,Digit 3
Digit 0,-50.7035,5.664852,-,Digit 0
Digit 0,-40.47813,7.9523253,-,Digit 0
Digit 7,18.554186,-38.805714,-,Digit 7
Digit 5,-17.876368,1.7396631,-,Digit 5
Digit 3,-15.473126,12.355976,-,Digit 3
Digit 8,-22.118591,12.507097,-,Digit 8
Digit 9,4.147384,-26.661774,-,Digit 9
Digit 6,-25.425358,-5.7968335,-,Digit 6
Digit 3,-21.688354,14.465676,-,Digit 3
Digit 7,41.179134,15.908326,-,Digit 7
Digit 4,-11.586142,-34.396305,-,Digit 4
Digit 4,15.643417,-13.673785,-,Digit 4
Digit 8,10.989658,11.672407,-,Digit 8
Digit 6,-31.044724,-10.947571,-,Digit 6
Digit 4,-1.5722306,-19.788904,-,Digit 4
Digit 3,-22.501696,15.435727,-,Digit 3
Digit 5,-14.83487,2.8472016,-,Digit 5
Digit 7,28.070961,-33.790333,-,Digit 7
Digit 8,0.018466251,14.813709,-,Digit 8
Digit 4,18.702442,-12.212209,-,Digit 4
Digit 9,0.7083558,-26.200748,-,Digit 9
Digit 7,36.121017,-15.653395,-,Digit 7
Digit 9,14.034526,-27.05564,-,Digit 9
Digit 8,15.53837,10.159269,-,Digit 8
Digit 0,-46.122627,-0.5405383,-,Digit 0
Digit 2,13.205415,35.749218,-,Digit 2
Digit 9,27.389292,11.803859,-,Digit 9
Digit 5,-16.071096,4.307029,-,Digit 5
Digit 6,-32.62371,-5.488116,-,Digit 6
Digit 7,34.287155,-27.05508,-,Digit 7
Digit 4,21.48943,-11.245081,-,Digit 4
Digit 2,9.000341,41.233543,-,Digit 2
Digit 9,-58.990032,-2.688881,-,Digit 9
Digit 7,24.04184,-36.63657,-,Digit 7
Digit 9,19.231974,-19.269236,-,Digit 9
Digit 6,-34.402874,-26.1198,-,Digit 6
Digit 3,-18.057735,25.603748,-,Digit 3
Digit 9,18.97493,9.927748,-,Digit 9
Digit 3,-20.781301,27.127428,-,Digit 3
Digit 5,-3.4257553,-9.438908,-,Digit 5
Digit 9,8.405329,-31.856249,-,Digit 9
Digit 7,33.764626,-29.167894,-,Digit 7
Digit 2,5.1857758,37.783443,-,Digit 2
Digit 2,-2.4327447,43.15094,-,Digit 2
Digit 8,18.56474,8.920772,-,Digit 8
Digit 8,3.5295699,17.34305,-,Digit 8
Digit 9,3.9344532,-30.505913,-,Digit 9
Digit 1,38.035614,24.28014,-,Digit 1
Digit 8,-7.618808,9.398213,-,Digit 8
Digit 4,12.659579,-17.485773,-,Digit 4
Digit 7,35.036987,-26.499651,-,Digit 7
Digit 0,-45.61482,10.715926,-,Digit 0
Digit 3,-20.772196,14.333462,-,Digit 3
Digit 5,3.344368,-1.1435869,-,Digit 5
Digit 7,27.791794,-23.819967,-,Digit 7
Digit 5,6.030183,-1.2131599,-,Digit 5
Digit 6,-28.295168,-15.726859,-,Digit 6
Digit 0,-41.56131,8.764115,-,Digit 0
Digit 4,10.798723,-13.547218,-,Digit 4
Digit 6,-30.058878,-8.509868,-,Digit 6
Digit 1,33.924545,9.813362,-,Digit 1
Digit 0,-45.016556,-3.8548295,-,Digit 0
Digit 8,9.221699,18.509985,-,Digit 8
Digit 1,43.50919,11.36511,-,Digit 1
Digit 9,5.070702,-26.285042,-,Digit 9
Digit 3,-13.748686,35.598793,-,Digit 3
Digit 1,30.310461,22.014318,-,Digit 1
Digit 2,12.163293,32.514423,-,Digit 2
Digit 8,-1.7503663,16.67632,-,Digit 8
Digit 3,-7.426409,26.398462,-,Digit 3
Digit 1,34.36626,21.222824,-,Digit 1
Digit 6,-26.786089,-16.182817,-,Digit 6
Digit 7,21.251896,-30.215872,-,Digit 7
Digit 7,30.529854,-36.510017,-,Digit 7
Digit 2,9.813174,35.777195,-,Digit 2
Digit 5,-9.242512,0.36941725,-,Digit 5
Digit 2,4.3772244,37.438023,-,Digit 2
Digit 3,-20.486906,27.701048,-,Digit 3
Digit 3,-22.177307,22.134752,-,Digit 3
Digit 7,32.241318,-18.02914,-,Digit 7
Digit 3,-9.3316555,21.973375,-,Digit 3
Digit 3,-13.879145,24.033339,-,Digit 3
Digit 3,-15.510593,19.089296,-,Digit 3
Digit 2,-3.6200867,39.520428,-,Digit 2
Digit 3,-21.60141,22.582708,-,Digit 3
Digit 5,-19.873438,10.027836,-,Digit 5
Digit 6,31.66109,14.544356,-,Digit 6
Digit 1,38.611816,19.021982,-,Digit 1
Digit 4,-6.629257,-37.651558,-,Digit 4
Digit 7,21.962101,-38.392685,-,Digit 7
Digit 7,21.33309,-37.41478,-,Digit 7
Digit 6,-30.156229,-19.777964,-,Digit 6
Digit 2,11.135197,33.82917,-,Digit 2
Digit 6,-32.338886,-26.203255,-,Digit 6
Digit 7,20.122755,-38.393303,-,Digit 7
Digit 0,-44.879875,11.3631,-,Digit 0
Digit 3,-17.048098,22.584702,-,Digit 3
Digit 0,-48.978756,9.235369,-,Digit 0
Digit 4,-22.5257,-14.575908,-,Digit 4
Digit 4,-11.600298,-26.198397,-,Digit 4
Digit 2,9.511024,43.110752,-,Digit 2
Digit 5,-16.479364,7.7974687,-,Digit 5
Digit 1,33.05157,32.201607,-,Digit 1
Digit 9,4.022846,-19.415293,-,Digit 9
Digit 0,-17.490929,-30.75909,-,Digit 0
Digit 6,-29.637276,-20.556166,-,Digit 6
Digit 2,-0.1246344,8.534586,-,Digit 2
Digit 7,22.03609,-44.110947,-,Digit 7
Digit 1,35.09842,24.209599,-,Digit 1
Digit 5,-20.167255,2.0522287,-,Digit 5
Digit 4,17.62671,-6.007012,-,Digit 4
Digit 6,-36.1546,-26.696201,-,Digit 6
Digit 6,-23.878355,-11.245482,-,Digit 6
Digit 6,-25.798872,-15.299229,-,Digit 6
Digit 9,20.584528,-19.077936,-,Digit 9
Digit 9,11.365319,-33.156616,-,Digit 9
Digit 9,22.159037,-18.845764,-,Digit 9
Digit 8,-1.3263837,14.466152,-,Digit 8
Digit 9,-5.4459443,-32.01125,-,Digit 9
Digit 3,-12.386734,18.334982,-,Digit 3
Digit 9,14.607161,-22.185474,-,Digit 9
Digit 7,23.893847,-40.879856,-,Digit 7
Digit 2,-1.9004278,40.1915,-,Digit 2
Digit 7,19.828888,-40.398468,-,Digit 7
Digit 9,-4.222708,-29.143429,-,Digit 9
Digit 3,-13.494014,13.327363,-,Digit 3
Digit 4,8.105949,-17.823513,-,Digit 4
Digit 7,32.303154,-23.152378,-,Digit 7
Digit 7,29.141132,-24.360434,-,Digit 7
