,x,y,mannual_label,correct_label
Digit 2,5.6686664,14.544797,-,Digit 2
Digit 7,13.635909,-17.626278,-,Digit 7
Digit 1,17.710104,9.415315,-,Digit 1
Digit 3,-6.210211,22.416595,-,Digit 3
Digit 5,-11.84939,10.319583,-,Digit 5
Digit 3,-11.984644,14.331261,-,Digit 3
Digit 8,-3.330368,9.517776,-,Digit 8
Digit 6,-15.655061,-2.8088758,-,Digit 6
Digit 7,9.422858,-23.778269,-,Digit 7
Digit 0,-28.840723,12.048955,-,Digit 0
Digit 3,-8.831735,14.001887,-,Digit 3
Digit 3,-3.9406095,22.244112,-,Digit 3
Digit 1,20.863737,3.0643935,-,Digit 1
Digit 2,3.1895897,4.4398613,-,Digit 2
Digit 1,21.299511,-0.056322265,-,Digit 1
Digit 0,-26.603039,9.003374,-,Digit 0
Digit 0,-30.497627,5.1567264,-,Digit 0
Digit 3,-4.110953,20.707718,-,Digit 3
Digit 9,-1.8245093,-19.336739,-,Digit 9
Digit 0,-29.518959,8.286453,-,Digit 0
Digit 0,-27.55198,-0.9046491,-,Digit 0
Digit 7,18.253103,-16.39421,-,Digit 7
Digit 6,-18.17378,-6.6885767,-,Digit 6
Digit 7,14.064759,-19.765257,-,Digit 7
Digit 7,17.15578,-19.145285,-,Digit 7
Digit 7,13.4366045,-18.295591,-,Digit 7
Digit 0,-28.23412,4.6428585,-,Digit 0
Digit 8,-16.206402,17.69233,-,Digit 8
Digit 2,5.9804506,-5.59405,-,Digit 2
Digit 0,-27.375147,4.809098,-,Digit 0
Digit 1,18.146677,14.280389,-,Digit 1
Digit 3,-14.721379,15.840658,-,Digit 3
Digit 7,19.845638,-17.525433,-,Digit 7
Digit 1,17.530651,13.234855,-,Digit 1
Digit 3,-10.046227,23.039179,-,Digit 3
Digit 2,8.196624,18.701675,-,Digit 2
Digit 3,-12.722663,21.366474,-,Digit 3
Digit 0,-28.002014,5.648302,-,Digit 0
Digit 0,-21.32094,2.214942,-,Digit 0
Digit 7,7.2606354,-22.773748,-,Digit 7
Digit 5,-14.398814,7.776858,-,Digit 5
Digit 3,-12.82505,17.481121,-,Digit 3
Digit 8,-14.51969,13.376586,-,Digit 8
Digit 9,2.0230699,-14.993151,-,Digit 9
Digit 6,-14.102072,1.4995838,-,Digit 6
Digit 3,-16.240002,18.836077,-,Digit 3
Digit 7,18.48397,4.960947,-,Digit 7
Digit 4,-7.9560385,-19.585129,-,Digit 4
Digit 4,11.0397835,-9.959221,-,Digit 4
Digit 8,7.826947,5.3846664,-,Digit 8
Digit 6,-16.646603,-3.572407,-,Digit 6
Digit 4,-0.19179742,-12.438099,-,Digit 4
Digit 3,-11.633646,17.683651,-,Digit 3
Digit 5,-12.542157,8.187113,-,Digit 5
Digit 7,14.938612,-21.112616,-,Digit 7
Digit 8,-2.1931415,9.437969,-,Digit 8
Digit 4,13.681729,-9.617409,-,Digit 4
Digit 9,0.23963416,-17.138914,-,Digit 9
Digit 7,15.009519,1.5426172,-,Digit 7
Digit 9,8.276106,-15.045419,-,Digit 9
Digit 8,12.641521,2.9806085,-,Digit 8
Digit 0,-23.463758,8.3056755,-,Digit 0
Digit 2,9.732277,13.033036,-,Digit 2
Digit 9,17.433638,4.1265106,-,Digit 9
Digit 5,-13.932771,10.563685,-,Digit 5
Digit 6,-19.961466,-0.6165019,-,Digit 6
Digit 7,19.367111,-17.49033,-,Digit 7
Digit 4,14.8573265,-10.184882,-,Digit 4
Digit 2,5.498741,13.525632,-,Digit 2
Digit 9,-32.78889,9.068661,-,Digit 9
Digit 7,11.448578,-22.484226,-,Digit 7
Digit 9,12.038958,-12.299794,-,Digit 9
Digit 6,-17.996515,-13.534441,-,Digit 6
Digit 3,-6.9473324,18.979004,-,Digit 3
Digit 9,13.981576,-2.2146182,-,Digit 9
Digit 3,-7.191153,20.659822,-,Digit 3
Digit 5,-1.4923314,-7.320726,-,Digit 5
Digit 9,4.6850357,-18.240265,-,Digit 9
Digit 7,17.819117,-18.08794,-,Digit 7
Digit 2,5.5404058,9.674193,-,Digit 2
Digit 2,-19.084013,2.2697663,-,Digit 2
Digit 8,13.17061,-2.1483114,-,Digit 8
Digit 8,6.741213,4.3169074,-,Digit 8
Digit 9,2.0444894,-18.356087,-,Digit 9
Digit 1,23.539148,3.7650886,-,Digit 1
Digit 8,17.081379,19.403465,-,Digit 8
Digit 4,8.085506,-10.546723,-,Digit 4
Digit 7,20.056648,-17.00463,-,Digit 7
Digit 0,-25.620459,1.9816512,-,Digit 0
Digit 3,-12.998246,14.308433,-,Digit 3
Digit 5,-3.1510377,-0.3212977,-,Digit 5
Digit 7,16.025215,-15.758955,-,Digit 7
Digit 5,-1.5434246,-0.93374735,-,Digit 5
Digit 6,-14.519459,-6.4842854,-,Digit 6
Digit 0,-22.260015,2.1499655,-,Digit 0
Digit 4,9.10107,-8.405475,-,Digit 4
Digit 6,-16.099884,-2.0383303,-,Digit 6
Digit 1,20.549334,10.350893,-,Digit 1
Digit 0,-21.4508,9.689587,-,Digit 0
Digit 8,8.045761,1.1071472,-,Digit 8
Digit 1,15.760697,8.3455715,-,Digit 1
Digit 9,1.8004688,-15.400561,-,Digit 9
Digit 3,-15.615335,3.2780344,-,Digit 3
Digit 1,23.998259,3.6056914,-,Digit 1
Digit 2,9.936174,11.090758,-,Digit 2
Digit 8,-3.5851822,11.549031,-,Digit 8
Digit 3,-8.991065,9.369257,-,Digit 3
Digit 1,20.853357,3.5140667,-,Digit 1
Digit 6,-13.438172,-6.3205404,-,Digit 6
Digit 7,10.307765,-18.723097,-,Digit 7
Digit 7,15.234146,-23.716503,-,Digit 7
Digit 2,7.9512086,10.153863,-,Digit 2
Digit 5,-8.995015,4.93744,-,Digit 5
Digit 2,5.047839,9.29122,-,Digit 2
Digit 3,-3.6421046,18.120533,-,Digit 3
Digit 3,-9.9220295,20.796644,-,Digit 3
Digit 7,16.011883,-0.8244465,-,Digit 7
Digit 3,-5.174675,16.70293,-,Digit 3
Digit 3,-11.616681,21.256443,-,Digit 3
Digit 3,-8.696437,15.788006,-,Digit 3
Digit 2,2.0527117,5.570523,-,Digit 2
Digit 3,-9.446759,20.82507,-,Digit 3
Digit 5,-14.701993,14.688907,-,Digit 5
Digit 6,23.434345,7.5883727,-,Digit 6
Digit 1,20.587036,5.4475904,-,Digit 1
Digit 4,-4.228614,-23.35536,-,Digit 4
Digit 7,10.819223,-22.145681,-,Digit 7
Digit 7,9.670678,-22.180134,-,Digit 7
Digit 6,-14.786061,-8.602104,-,Digit 6
Digit 2,9.976851,10.045206,-,Digit 2
Digit 6,-16.753475,-13.386098,-,Digit 6
Digit 7,8.537555,-22.709005,-,Digit 7
Digit 0,-25.101583,1.3514704,-,Digit 0
Digit 3,-9.301122,19.207518,-,Digit 3
Digit 0,-26.60023,3.7020264,-,Digit 0
Digit 4,-10.662145,-4.670816,-,Digit 4
Digit 4,-7.76694,-16.11823,-,Digit 4
Digit 2,4.080752,13.523305,-,Digit 2
Digit 5,-16.13159,14.904928,-,Digit 5
Digit 1,23.739153,-2.2233918,-,Digit 1
Digit 9,3.0488877,-11.335054,-,Digit 9
