,x,y,mannual_label,correct_label
Digit 2,-1.5689193,27.069214,-,Digit 2
Digit 7,32.36679,-13.166934,-,Digit 7
Digit 1,13.74251,14.676526,-,Digit 1
Digit 3,-13.544576,7.322138,-,Digit 3
Digit 5,-18.3016,-19.429068,-,Digit 5
Digit 3,-18.299297,-2.748683,-,Digit 3
Digit 8,-2.063824,-7.246989,-,Digit 8
Digit 6,-29.931658,4.399521,-,Digit 6
Digit 7,31.12915,-21.302818,-,Digit 7
Digit 0,-42.185596,20.618046,-,Digit 0
Digit 3,-11.689854,-7.759151,-,Digit 3
Digit 3,-10.05064,7.7770367,-,Digit 3
Digit 1,22.693584,18.798101,-,Digit 1
Digit 2,-2.9555604,22.849,-,Digit 2
Digit 1,26.905205,18.916481,-,Digit 1
Digit 0,-36.06563,20.980988,-,Digit 0
Digit 0,-34.935207,27.68136,-,Digit 0
Digit 3,-9.6645355,5.6615644,-,Digit 3
Digit 9,13.111214,-26.926395,-,Digit 9
Digit 0,-39.630016,24.404226,-,Digit 0
Digit 0,-24.334436,28.553856,-,Digit 0
Digit 7,37.028862,-7.1669455,-,Digit 7
Digit 6,-36.604115,3.2265,-,Digit 6
Digit 7,35.63115,-15.261262,-,Digit 7
Digit 7,38.089314,-11.14091,-,Digit 7
Digit 7,32.494408,-14.033331,-,Digit 7
Digit 0,-32.181538,26.015024,-,Digit 0
Digit 8,-20.410187,-8.217607,-,Digit 8
Digit 2,17.31416,-1.5816379,-,Digit 2
Digit 0,-32.167713,25.168375,-,Digit 0
Digit 1,6.4152794,13.954272,-,Digit 1
Digit 3,-18.328665,-5.1040945,-,Digit 3
Digit 7,39.653477,-6.925493,-,Digit 7
Digit 1,8.442114,12.866883,-,Digit 1
Digit 3,-18.754202,3.825036,-,Digit 3
Digit 2,7.94348,28.871843,-,Digit 2
Digit 3,-19.679173,0.46465656,-,Digit 3
Digit 0,-32.804184,25.027004,-,Digit 0
Digit 0,-24.928465,18.972599,-,Digit 0
Digit 7,30.9305,-24.166676,-,Digit 7
Digit 5,-18.7514,-15.865531,-,Digit 5
Digit 3,-12.954353,-7.185119,-,Digit 3
Digit 8,-22.429771,-9.14403,-,Digit 8
Digit 9,16.118382,-19.038862,-,Digit 9
Digit 6,-25.530998,8.262946,-,Digit 6
Digit 3,-20.10627,-4.112776,-,Digit 3
Digit 7,19.189272,14.806131,-,Digit 7
Digit 4,6.5524383,-32.28725,-,Digit 4
Digit 4,23.529667,-5.539603,-,Digit 4
Digit 8,0.65503126,0.6858098,-,Digit 8
Digit 6,-31.951492,4.5193563,-,Digit 6
Digit 4,10.553716,-17.14318,-,Digit 4
Digit 3,-18.97671,-2.2227151,-,Digit 3
Digit 5,-15.183869,-15.942844,-,Digit 5
Digit 7,37.58779,-14.7282095,-,Digit 7
Digit 8,0.4652409,-3.9166822,-,Digit 8
Digit 4,26.15625,-3.3731914,-,Digit 4
Digit 9,13.496645,-22.343428,-,Digit 9
Digit 7,18.384628,7.5039515,-,Digit 7
Digit 9,24.475882,-15.849911,-,Digit 9
Digit 8,6.420226,3.3780446,-,Digit 8
Digit 0,-33.60371,17.497702,-,Digit 0
Digit 2,1.3791445,23.800161,-,Digit 2
Digit 9,20.430574,13.685789,-,Digit 9
Digit 5,-26.517923,-7.178181,-,Digit 5
Digit 6,-29.041975,9.441235,-,Digit 6
Digit 7,39.093025,-7.484628,-,Digit 7
Digit 4,27.80853,-3.1147785,-,Digit 4
Digit 2,-0.8540358,29.110712,-,Digit 2
Digit 9,-41.78558,26.807062,-,Digit 9
Digit 7,33.95079,-20.382423,-,Digit 7
Digit 9,26.5061,-7.626468,-,Digit 9
Digit 6,-43.744774,-2.2711825,-,Digit 6
Digit 3,-13.542125,2.3336837,-,Digit 3
Digit 9,16.925108,3.318509,-,Digit 9
Digit 3,-15.336948,5.0106254,-,Digit 3
Digit 5,-1.7451574,-20.37925,-,Digit 5
Digit 9,20.518198,-21.024017,-,Digit 9
Digit 7,37.48693,-9.485308,-,Digit 7
Digit 2,-1.5708436,32.81078,-,Digit 2
Digit 2,-16.383575,30.862123,-,Digit 2
Digit 8,16.38064,2.6760123,-,Digit 8
Digit 8,0.63569814,-1.957684,-,Digit 8
Digit 9,17.028667,-22.456415,-,Digit 9
Digit 1,21.796108,23.340822,-,Digit 1
Digit 8,0.86920846,9.136497,-,Digit 8
Digit 4,20.147018,-8.430575,-,Digit 4
Digit 7,39.243748,-6.344103,-,Digit 7
Digit 0,-27.035892,24.34662,-,Digit 0
Digit 3,-18.56149,-4.133907,-,Digit 3
Digit 5,-7.4780126,-29.402449,-,Digit 5
Digit 7,34.27604,-8.863367,-,Digit 7
Digit 5,-6.4038544,-31.421103,-,Digit 5
Digit 6,-32.932087,-0.63487715,-,Digit 6
Digit 0,-25.305925,19.776245,-,Digit 0
Digit 4,20.184778,-4.765642,-,Digit 4
Digit 6,-29.562534,5.5455256,-,Digit 6
Digit 1,11.21801,19.4586,-,Digit 1
Digit 0,-36.44524,14.438895,-,Digit 0
Digit 8,6.505702,-2.3781886,-,Digit 8
Digit 1,15.323507,11.748109,-,Digit 1
Digit 9,15.940438,-19.614212,-,Digit 9
Digit 3,-13.751162,12.47885,-,Digit 3
Digit 1,22.126862,24.108042,-,Digit 1
Digit 2,-0.44329202,21.261456,-,Digit 2
Digit 8,-1.449295,-2.0418658,-,Digit 8
Digit 3,-10.3475685,-13.775002,-,Digit 3
Digit 1,21.800323,18.97032,-,Digit 1
