,x,y,mannual_label,correct_label
Digit 2,17.669733,49.75507,-,Digit 2
Digit 7,27.631014,-30.844328,-,Digit 7
Digit 1,49.43463,7.2722015,-,Digit 1
Digit 3,-12.695112,37.97407,-,Digit 3
Digit 5,-15.763625,8.156695,-,Digit 5
Digit 3,-16.766428,21.702017,-,Digit 3
Digit 8,2.7719772,15.644172,-,Digit 8
Digit 6,-32.241142,-9.872746,-,Digit 6
Digit 7,21.036398,-41.839523,-,Digit 7
Digit 0,-54.924095,-1.3668276,-,Digit 0
Digit 3,-9.017941,19.422655,-,Digit 3
Digit 3,-8.096556,37.221886,-,Digit 3
Digit 1,42.816956,21.323534,-,Digit 1
Digit 2,9.972507,42.635822,-,Digit 2
Digit 1,42.56541,25.971258,-,Digit 1
Digit 0,-52.15726,5.4061923,-,Digit 0
Digit 0,-59.666443,9.736722,-,Digit 0
Digit 3,-9.55587,35.80293,-,Digit 3
Digit 9,-5.884056,-38.485344,-,Digit 9
Digit 0,-56.084892,6.529298,-,Digit 0
Digit 0,-63.316837,8.0800495,-,Digit 0
Digit 7,36.903652,-32.14977,-,Digit 7
Digit 6,-40.212036,-16.441708,-,Digit 6
Digit 7,26.852783,-38.196434,-,Digit 7
Digit 7,33.213684,-36.187717,-,Digit 7
Digit 7,28.709011,-32.51836,-,Digit 7
Digit 0,-56.813824,13.536549,-,Digit 0
Digit 8,-21.84731,18.796507,-,Digit 8
Digit 2,5.0533004,-7.2881093,-,Digit 2
Digit 0,-56.13646,13.24798,-,Digit 0
Digit 1,42.324883,-3.5637066,-,Digit 1
Digit 3,-16.28722,20.160606,-,Digit 3
Digit 7,38.86843,-35.23827,-,Digit 7
Digit 1,46.724064,-1.5966365,-,Digit 1
Digit 3,-23.30189,29.95247,-,Digit 3
Digit 2,13.984413,32.03782,-,Digit 2
Digit 3,-10.326861,29.328077,-,Digit 3
Digit 0,-56.79795,12.469941,-,Digit 0
Digit 0,-43.453457,16.352665,-,Digit 0
Digit 7,18.189455,-45.743805,-,Digit 7
Digit 5,-22.267412,2.7415493,-,Digit 5
Digit 3,-12.952468,17.411007,-,Digit 3
Digit 8,-22.264982,21.184315,-,Digit 8
Digit 9,2.6837273,-32.007595,-,Digit 9
Digit 6,-27.444159,-6.288389,-,Digit 6
Digit 3,-18.012306,20.763216,-,Digit 3
Digit 7,49.290356,13.681377,-,Digit 7
Digit 4,-16.984213,-41.621605,-,Digit 4
Digit 4,13.126048,-16.409733,-,Digit 4
Digit 8,17.834057,8.726559,-,Digit 8
Digit 6,-34.51534,-11.636724,-,Digit 6
Digit 4,-5.3035545,-23.636805,-,Digit 4
Digit 3,-19.876577,23.52718,-,Digit 3
Digit 5,-20.415945,4.5459657,-,Digit 5
Digit 7,29.835325,-39.769424,-,Digit 7
Digit 8,3.6244504,15.512421,-,Digit 8
Digit 4,16.33526,-14.441915,-,Digit 4
Digit 9,-2.952988,-32.33213,-,Digit 9
Digit 7,35.64727,-21.079622,-,Digit 7
Digit 9,12.580529,-32.87026,-,Digit 9
Digit 8,18.59057,5.672945,-,Digit 8
Digit 0,-47.33964,6.4805613,-,Digit 0
Digit 2,15.302862,39.24625,-,Digit 2
Digit 9,25.866545,3.9903965,-,Digit 9
Digit 5,-24.202662,8.345788,-,Digit 5
Digit 6,-35.46325,-6.101337,-,Digit 6
Digit 7,37.502556,-34.905495,-,Digit 7
Digit 4,19.07656,-13.485785,-,Digit 4
Digit 2,15.701868,48.49644,-,Digit 2
Digit 9,-61.564617,2.6114264,-,Digit 9
Digit 7,24.260422,-43.254932,-,Digit 7
Digit 9,18.08467,-21.928173,-,Digit 9
Digit 6,-39.858707,-28.886427,-,Digit 6
Digit 3,-15.56294,33.538544,-,Digit 3
Digit 9,22.464613,3.9008138,-,Digit 9
Digit 3,-18.914236,35.074028,-,Digit 3
Digit 5,-10.589937,-10.090844,-,Digit 5
Digit 9,7.0662894,-37.89622,-,Digit 9
Digit 7,34.24736,-32.472694,-,Digit 7
Digit 2,10.044568,47.41444,-,Digit 2
Digit 2,4.4768076,55.341904,-,Digit 2
Digit 8,21.724094,3.0579753,-,Digit 8
Digit 8,9.548065,16.098022,-,Digit 8
Digit 9,1.5541219,-37.196663,-,Digit 9
Digit 1,37.354435,20.46657,-,Digit 1
Digit 8,-5.766659,11.439004,-,Digit 8
Digit 4,6.8908505,-19.33811,-,Digit 4
Digit 7,38.675632,-34.55802,-,Digit 7
Digit 0,-50.687145,18.880857,-,Digit 0
Digit 3,-17.356974,20.267069,-,Digit 3
Digit 5,-1.9126192,-3.5888157,-,Digit 5
Digit 7,30.37251,-27.921938,-,Digit 7
Digit 5,0.7553852,-4.4875493,-,Digit 5
Digit 6,-31.462856,-16.941679,-,Digit 6
Digit 0,-46.118298,19.296259,-,Digit 0
Digit 4,7.4624257,-15.118482,-,Digit 4
Digit 6,-33.413662,-8.863538,-,Digit 6
Digit 1,40.97063,6.1415296,-,Digit 1
Digit 0,-44.987404,3.2209191,-,Digit 0
Digit 8,13.700231,16.3075,-,Digit 8
Digit 1,52.939327,9.747383,-,Digit 1
Digit 9,1.3828092,-32.647957,-,Digit 9
Digit 3,-3.843417,3.417309,-,Digit 3
Digit 1,36.214947,20.752651,-,Digit 1
Digit 2,15.804132,42.360683,-,Digit 2
Digit 8,2.172705,17.861504,-,Digit 8
Digit 3,-3.6983511,33.042324,-,Digit 3
Digit 1,42.647346,19.538996,-,Digit 1
Digit 6,-29.623743,-18.0843,-,Digit 6
Digit 7,22.052025,-34.463505,-,Digit 7
Digit 7,32.04777,-42.939354,-,Digit 7
Digit 2,12.74887,44.007103,-,Digit 2
Digit 5,-18.543736,-0.5353536,-,Digit 5
Digit 2,9.186112,47.645645,-,Digit 2
Digit 3,-18.568357,35.620293,-,Digit 3
Digit 3,-20.621134,28.912823,-,Digit 3
Digit 7,29.93004,-25.622072,-,Digit 7
Digit 3,-5.432919,27.589115,-,Digit 3
Digit 3,-10.696015,31.410482,-,Digit 3
Digit 3,-12.830849,25.763977,-,Digit 3
Digit 2,1.4120842,51.838593,-,Digit 2
Digit 3,-20.120363,29.43985,-,Digit 3
Digit 5,-18.836254,16.622057,-,Digit 5
Digit 6,38.34637,11.404369,-,Digit 6
Digit 1,43.805164,15.993021,-,Digit 1
Digit 4,-12.590034,-43.540615,-,Digit 4
Digit 7,21.784695,-45.277466,-,Digit 7
Digit 7,21.19684,-44.24078,-,Digit 7
