,x,y,mannual_label,correct_label
Digit 2,4.6852813,14.87418,-,Digit 2
Digit 7,11.981489,-9.713692,-,Digit 7
Digit 1,11.594366,5.6524577,-,Digit 1
Digit 3,-5.445487,9.601683,-,Digit 3
Digit 5,-7.993856,-0.62153584,-,Digit 5
Digit 3,-7.6068063,4.633534,-,Digit 3
Digit 8,-0.7917839,2.020278,-,Digit 8
Digit 6,-13.219369,-2.5459478,-,Digit 6
Digit 7,10.3973255,-14.363422,-,Digit 7
Digit 0,-19.93472,4.3932877,-,Digit 0
Digit 3,-3.806905,1.2579829,-,Digit 3
Digit 3,-3.1024256,9.55962,-,Digit 3
Digit 1,16.206131,5.975164,-,Digit 1
Digit 2,2.4927073,11.471347,-,Digit 2
Digit 1,18.01553,5.187019,-,Digit 1
Digit 0,-17.83878,6.284886,-,Digit 0
Digit 0,-19.190172,9.321363,-,Digit 0
Digit 3,-3.4925828,8.781579,-,Digit 3
Digit 9,-0.031269,-14.642312,-,Digit 9
Digit 0,-19.638268,7.164803,-,Digit 0
Digit 0,-15.394791,12.150381,-,Digit 0
Digit 7,14.075949,-7.5998406,-,Digit 7
Digit 6,-16.02142,-3.4270706,-,Digit 6
Digit 7,12.278793,-11.076439,-,Digit 7
Digit 7,14.211482,-9.792425,-,Digit 7
Digit 7,12.463531,-10.189439,-,Digit 7
Digit 0,-17.444983,9.439361,-,Digit 0
Digit 8,-9.01329,2.8095016,-,Digit 8
Digit 2,2.4415367,-5.7184024,-,Digit 2
Digit 0,-17.052748,9.146713,-,Digit 0
Digit 1,8.6421995,6.64688,-,Digit 1
Digit 3,-7.439373,2.715985,-,Digit 3
Digit 7,15.287895,-7.4438734,-,Digit 7
Digit 1,9.318437,6.0653944,-,Digit 1
Digit 3,-8.117324,7.8112655,-,Digit 3
Digit 2,9.178562,12.97982,-,Digit 2
Digit 3,-5.148871,3.9376602,-,Digit 3
Digit 0,-17.726133,8.621909,-,Digit 0
Digit 0,-12.783534,8.396404,-,Digit 0
Digit 7,9.174852,-14.75353,-,Digit 7
Digit 5,-10.345618,6.2750216,-,Digit 5
Digit 3,-5.7816553,2.89789,-,Digit 3
Digit 8,-8.3869295,3.8123062,-,Digit 8
Digit 9,2.922083,-11.472517,-,Digit 9
Digit 6,-11.115802,-1.0397992,-,Digit 6
Digit 3,-9.081274,3.8417938,-,Digit 3
Digit 7,14.077953,4.937229,-,Digit 7
Digit 4,-4.1767807,-14.422448,-,Digit 4
Digit 4,7.276899,-5.8038025,-,Digit 4
Digit 8,2.7012038,3.8360345,-,Digit 8
Digit 6,-13.935036,-2.4352138,-,Digit 6
Digit 4,1.3519846,-9.802544,-,Digit 4
Digit 3,-7.62425,5.0256944,-,Digit 3
Digit 5,-6.9889627,-1.3306859,-,Digit 5
Digit 7,13.204081,-11.847544,-,Digit 7
Digit 8,-0.19753967,1.8939453,-,Digit 8
Digit 4,8.59201,-5.0536313,-,Digit 4
Digit 9,1.5435,-12.623481,-,Digit 9
Digit 7,11.93314,0.72151864,-,Digit 7
Digit 9,7.275682,-10.321882,-,Digit 9
Digit 8,7.2005405,1.5684216,-,Digit 8
Digit 0,-15.967901,5.5542216,-,Digit 0
Digit 2,5.311301,11.6451235,-,Digit 2
Digit 9,14.026642,3.2408433,-,Digit 9
Digit 5,-9.283979,0.052140214,-,Digit 5
Digit 6,-13.740487,0.40361172,-,Digit 6
Digit 7,15.0897875,-7.655372,-,Digit 7
Digit 4,9.82414,-4.947166,-,Digit 4
Digit 2,3.8872344,14.4922285,-,Digit 2
Digit 9,-21.645529,5.0572395,-,Digit 9
Digit 7,11.697677,-13.633362,-,Digit 7
Digit 9,8.771,-7.557933,-,Digit 9
Digit 6,-18.71241,-6.789318,-,Digit 6
Digit 3,-5.290589,7.461023,-,Digit 3
Digit 9,10.266876,-0.68973076,-,Digit 9
Digit 3,-5.789448,8.299393,-,Digit 3
Digit 5,-1.6001745,-7.2981944,-,Digit 5
Digit 9,5.0826993,-13.412211,-,Digit 9
Digit 7,14.991499,-8.912182,-,Digit 7
Digit 2,2.0011904,13.546649,-,Digit 2
Digit 2,-10.960821,12.692592,-,Digit 2
Digit 8,9.805529,-0.3953751,-,Digit 8
Digit 8,1.5506587,2.9470885,-,Digit 8
Digit 9,2.9174159,-13.721389,-,Digit 9
Digit 1,16.70543,7.5935626,-,Digit 1
Digit 8,4.932374,5.6908336,-,Digit 8
Digit 4,6.5236855,-7.4725404,-,Digit 4
Digit 7,15.166418,-7.1825013,-,Digit 7
Digit 0,-14.887641,10.270979,-,Digit 0
Digit 3,-7.919455,3.3342385,-,Digit 3
Digit 5,-0.48890448,-4.0936027,-,Digit 5
Digit 7,12.539263,-7.9530063,-,Digit 7
Digit 5,0.49379534,-3.908355,-,Digit 5
Digit 6,-13.8669815,-4.8634033,-,Digit 6
Digit 0,-13.168558,9.084419,-,Digit 0
Digit 4,5.5692854,-6.140674,-,Digit 4
Digit 6,-13.20031,-1.7936825,-,Digit 6
Digit 1,11.360454,7.63676,-,Digit 1
Digit 0,-15.4466915,3.500188,-,Digit 0
Digit 8,3.4649172,1.2272675,-,Digit 8
Digit 1,11.737605,4.0263696,-,Digit 1
Digit 9,2.758359,-11.621876,-,Digit 9
Digit 3,-5.318025,11.789069,-,Digit 3
Digit 1,16.77559,7.822207,-,Digit 1
Digit 2,4.4013505,10.366691,-,Digit 2
Digit 8,-0.06826806,3.6469169,-,Digit 8
Digit 3,-5.4596515,-1.0231934,-,Digit 3
Digit 1,15.994988,6.09235,-,Digit 1
Digit 6,-13.134333,-5.155947,-,Digit 6
Digit 7,9.51056,-11.507424,-,Digit 7
Digit 7,14.122224,-13.307278,-,Digit 7
Digit 2,3.9179418,11.762734,-,Digit 2
Digit 5,-5.5433354,-2.9992678,-,Digit 5
Digit 2,1.58673,13.586109,-,Digit 2
Digit 3,-4.367042,7.8433104,-,Digit 3
Digit 3,-7.238962,6.983129,-,Digit 3
Digit 7,13.190017,-0.50743276,-,Digit 7
Digit 3,-2.6896229,6.0724382,-,Digit 3
Digit 3,-3.898222,5.69784,-,Digit 3
Digit 3,-5.2411723,5.167403,-,Digit 3
Digit 2,-1.0759751,12.858491,-,Digit 2
Digit 3,-6.9103446,7.3217926,-,Digit 3
Digit 5,-8.661813,1.9314779,-,Digit 5
Digit 6,13.650733,8.875862,-,Digit 6
Digit 1,14.903597,6.580898,-,Digit 1
Digit 4,-1.9364581,-17.023354,-,Digit 4
Digit 7,11.182427,-13.818317,-,Digit 7
Digit 7,10.567552,-13.797415,-,Digit 7
Digit 6,-14.877743,-5.77782,-,Digit 6
Digit 2,3.6050515,10.41958,-,Digit 2
Digit 6,-17.884844,-7.38614,-,Digit 6
Digit 7,9.97557,-14.513622,-,Digit 7
Digit 0,-14.324918,10.492624,-,Digit 0
Digit 3,-4.76843,3.59843,-,Digit 3
Digit 0,-16.107122,9.513542,-,Digit 0
Digit 4,-11.029737,-5.2467675,-,Digit 4
Digit 4,-4.003738,-11.870376,-,Digit 4
Digit 2,3.646544,15.177468,-,Digit 2
Digit 5,-7.402705,1.2448555,-,Digit 5
Digit 1,20.1617,5.9787116,-,Digit 1
Digit 9,3.525336,-9.269875,-,Digit 9
Digit 0,-20.994192,6.153897,-,Digit 0
Digit 6,-14.686987,-5.3965173,-,Digit 6
Digit 2,2.0350556,6.377806,-,Digit 2
Digit 7,10.5699625,-17.374187,-,Digit 7
Digit 1,16.806194,6.5789046,-,Digit 1
Digit 5,-9.316113,6.7450304,-,Digit 5
Digit 4,7.7328095,-2.3545496,-,Digit 4
Digit 6,-19.11846,-6.8157105,-,Digit 6
Digit 6,-11.266919,-3.8130333,-,Digit 6
Digit 6,-12.615537,-5.2003665,-,Digit 6
Digit 9,9.732862,-7.165476,-,Digit 9
Digit 9,6.7739744,-13.295715,-,Digit 9
Digit 9,9.897529,-6.898581,-,Digit 9
Digit 8,-0.8099903,1.8605198,-,Digit 8
Digit 9,-0.8347782,-14.475597,-,Digit 9
