,x,y,mannual_label,correct_label
Digit 2,-1.2802948,-1.2868754,-,Digit 2
Digit 7,3.3520823,-1.9276958,-,Digit 7
Digit 1,1.0849876,4.859926,-,Digit 1
Digit 3,0.14484994,2.7840793,-,Digit 3
Digit 5,-1.0463344,1.7489196,-,Digit 5
Digit 3,-0.1673529,2.6661544,-,Digit 3
Digit 8,0.77055806,1.1288985,-,Digit 8
Digit 6,-3.1075387,2.3566551,-,Digit 6
Digit 7,3.2026446,-3.1669867,-,Digit 7
Digit 0,-4.3432355,-1.843009,-,Digit 0
Digit 3,0.5613459,2.0226362,-,Digit 3
Digit 3,0.3854688,2.3957891,-,Digit 3
Digit 1,2.9190564,3.5971057,-,Digit 1
Digit 2,-1.1061887,-1.221853,-,Digit 2
Digit 1,3.3239045,3.3349006,-,Digit 1
Digit 0,-3.9413033,-1.5814327,-,Digit 0
Digit 0,-4.31049,-1.3376114,-,Digit 0
Digit 3,0.35919297,2.478201,-,Digit 3
Digit 9,0.76623124,-4.0982046,-,Digit 9
Digit 0,-4.177959,-1.5915365,-,Digit 0
Digit 0,-4.5376487,-0.8074214,-,Digit 0
Digit 7,2.800249,-1.0737416,-,Digit 7
Digit 6,-4.102888,2.4914443,-,Digit 6
Digit 7,3.3865218,-2.2989452,-,Digit 7
Digit 7,3.6117532,-1.7178324,-,Digit 7
Digit 7,3.5305312,-1.815767,-,Digit 7
Digit 0,-4.2856045,-0.70607483,-,Digit 0
Digit 8,-0.12862039,1.8988893,-,Digit 8
Digit 2,-1.1051401,-1.6155298,-,Digit 2
Digit 0,-4.2712264,-0.7097684,-,Digit 0
Digit 1,4.1516895,1.0270634,-,Digit 1
Digit 3,-0.13882098,2.535656,-,Digit 3
Digit 7,2.657771,-0.81831384,-,Digit 7
Digit 1,4.129694,1.11369,-,Digit 1
Digit 3,-0.057203464,2.8782487,-,Digit 3
Digit 2,-0.5928153,-0.33044288,-,Digit 2
Digit 3,0.33978128,2.5162902,-,Digit 3
Digit 0,-4.2924395,-0.74053633,-,Digit 0
Digit 0,-3.7135222,-0.18216772,-,Digit 0
Digit 7,3.3398292,-3.1058838,-,Digit 7
Digit 5,-1.5197968,1.9950593,-,Digit 5
Digit 3,0.23219845,2.2710354,-,Digit 3
Digit 8,-0.14105563,1.7815896,-,Digit 8
Digit 9,1.2228807,-3.5381975,-,Digit 9
Digit 6,-2.523857,2.1469765,-,Digit 6
Digit 3,-0.21844378,2.5790067,-,Digit 3
Digit 7,1.7165316,4.2717543,-,Digit 7
Digit 4,-0.12726888,-4.1057053,-,Digit 4
Digit 4,0.4976339,-2.3823452,-,Digit 4
Digit 8,1.1448525,0.27654773,-,Digit 8
Digit 6,-3.5722487,2.4453363,-,Digit 6
Digit 4,1.2423493,-3.057881,-,Digit 4
Digit 3,-0.06643389,2.6769092,-,Digit 3
Digit 5,-1.2591988,2.0006962,-,Digit 5
Digit 7,3.6688173,-2.1329901,-,Digit 7
Digit 8,0.7560426,1.1157516,-,Digit 8
