,x,y,mannual_label,correct_label
Digit 2,5.6378365,25.360939,-,Digit 2
Digit 7,16.110727,-14.08151,-,Digit 7
Digit 1,22.692204,7.790431,-,Digit 1
Digit 3,-10.348835,17.561653,-,Digit 3
Digit 5,-8.013504,2.5545192,-,Digit 5
Digit 3,-12.192538,8.354008,-,Digit 3
Digit 8,-0.16955511,8.809472,-,Digit 8
Digit 6,-15.061879,-6.383328,-,Digit 6
Digit 7,12.600247,-19.727766,-,Digit 7
Digit 0,-27.266182,-3.861659,-,Digit 0
Digit 3,-6.4459248,8.221509,-,Digit 3
Digit 3,-7.7337136,17.626936,-,Digit 3
Digit 1,18.609518,15.020979,-,Digit 1
Digit 2,3.163068,18.59,-,Digit 2
Digit 1,16.939419,17.42421,-,Digit 1
Digit 0,-27.111933,-0.20413391,-,Digit 0
Digit 0,-29.47163,2.2786608,-,Digit 0
Digit 3,-8.6445265,16.643326,-,Digit 3
Digit 9,-1.3690321,-18.220312,-,Digit 9
Digit 0,-28.64835,0.081146374,-,Digit 0
Digit 0,-19.762419,-0.9612618,-,Digit 0
Digit 7,19.946701,-13.003759,-,Digit 7
Digit 6,-18.240534,-10.224989,-,Digit 6
Digit 7,15.840315,-17.156792,-,Digit 7
Digit 7,18.971851,-16.133255,-,Digit 7
Digit 7,16.713856,-15.031217,-,Digit 7
Digit 0,-27.590832,4.2140026,-,Digit 0
Digit 8,-12.446461,5.5823293,-,Digit 8
Digit 2,7.1126747,0.26636747,-,Digit 2
Digit 0,-27.070158,3.9448922,-,Digit 0
Digit 1,20.348988,2.4608319,-,Digit 1
Digit 3,-11.598034,7.8121715,-,Digit 3
Digit 7,21.368946,-14.157003,-,Digit 7
Digit 1,22.697004,3.6275063,-,Digit 1
Digit 3,-14.758313,12.317225,-,Digit 3
Digit 2,10.09871,21.160814,-,Digit 2
Digit 3,-8.266732,12.766463,-,Digit 3
Digit 0,-27.292423,3.2515934,-,Digit 0
Digit 0,-20.971855,5.730343,-,Digit 0
Digit 7,10.896657,-21.192154,-,Digit 7
Digit 5,-9.521422,-0.04283717,-,Digit 5
Digit 3,-8.805983,6.824665,-,Digit 3
Digit 8,-12.862321,6.35953,-,Digit 8
Digit 9,2.5547683,-14.94478,-,Digit 9
Digit 6,-12.924288,-4.0462375,-,Digit 6
Digit 3,-12.732257,7.650396,-,Digit 3
Digit 7,22.72693,11.247181,-,Digit 7
Digit 4,-7.1571794,-20.205658,-,Digit 4
Digit 4,9.3098135,-6.7275624,-,Digit 4
Digit 8,7.2567554,6.7682157,-,Digit 8
Digit 6,-16.288107,-7.2963853,-,Digit 6
Digit 4,-0.36967713,-11.228793,-,Digit 4
Digit 3,-13.045154,8.502965,-,Digit 3
Digit 5,-8.626638,0.28124586,-,Digit 5
Digit 7,17.017834,-18.274311,-,Digit 7
Digit 8,0.25438195,8.709005,-,Digit 8
Digit 4,11.183054,-5.5869412,-,Digit 4
Digit 9,0.44151533,-15.158095,-,Digit 9
Digit 7,21.875437,-7.2133236,-,Digit 7
Digit 9,8.838103,-14.304798,-,Digit 9
Digit 8,9.888161,5.963703,-,Digit 8
Digit 0,-23.490671,-0.07570576,-,Digit 0
Digit 2,6.4767194,20.296051,-,Digit 2
Digit 9,14.322056,6.2780786,-,Digit 9
Digit 5,-11.238011,0.8841425,-,Digit 5
Digit 6,-17.324072,-4.1203094,-,Digit 6
Digit 7,20.930773,-14.033757,-,Digit 7
Digit 4,12.607518,-5.148254,-,Digit 4
Digit 2,4.0399375,23.809187,-,Digit 2
Digit 9,-30.774702,-0.69859713,-,Digit 9
Digit 7,14.293934,-20.255543,-,Digit 7
Digit 9,11.449834,-9.869097,-,Digit 9
Digit 6,-17.82729,-16.874727,-,Digit 6
Digit 3,-11.308298,14.335769,-,Digit 3
