,x,y,mannual_label,correct_label
Digit 2,0.27518559,21.19181,-,Digit 2
Digit 7,24.768404,-11.683189,-,Digit 7
Digit 1,12.072694,11.057457,-,Digit 1
Digit 3,-10.980039,4.072458,-,Digit 3
Digit 5,-16.367971,-15.232175,-,Digit 5
Digit 3,-17.063963,-4.0418124,-,Digit 3
Digit 8,-3.2845812,-6.362909,-,Digit 8
Digit 6,-21.46306,6.9369316,-,Digit 6
Digit 7,22.978214,-18.338942,-,Digit 7
Digit 0,-31.452398,19.731068,-,Digit 0
Digit 3,-13.173762,-7.713346,-,Digit 3
Digit 3,-8.059886,4.2138195,-,Digit 3
Digit 1,19.238647,15.012987,-,Digit 1
Digit 2,-2.0203362,17.463926,-,Digit 2
Digit 1,22.619408,15.279645,-,Digit 1
Digit 0,-26.589487,19.679352,-,Digit 0
Digit 0,-25.15419,25.351675,-,Digit 0
Digit 3,-8.141819,2.5696468,-,Digit 3
Digit 9,8.928949,-23.005507,-,Digit 9
Digit 0,-28.894817,22.489166,-,Digit 0
Digit 0,-16.462425,25.527803,-,Digit 0
Digit 7,28.837976,-6.963766,-,Digit 7
Digit 6,-27.076086,6.461146,-,Digit 6
Digit 7,27.183952,-13.503125,-,Digit 7
Digit 7,29.408268,-10.131645,-,Digit 7
Digit 7,24.811947,-12.29081,-,Digit 7
Digit 0,-22.976114,23.724043,-,Digit 0
Digit 8,-19.709276,-8.129426,-,Digit 8
Digit 2,12.801655,-1.5640743,-,Digit 2
Digit 0,-22.93452,23.061924,-,Digit 0
Digit 1,6.0448184,10.143849,-,Digit 1
Digit 3,-17.456793,-6.674564,-,Digit 3
Digit 7,30.874718,-6.7466683,-,Digit 7
Digit 1,7.6660585,9.4302435,-,Digit 1
Digit 3,-15.572332,1.0898685,-,Digit 3
Digit 2,8.152734,21.372328,-,Digit 2
Digit 3,-14.575672,-2.6605582,-,Digit 3
Digit 0,-23.53411,23.068546,-,Digit 0
Digit 0,-17.389624,17.568998,-,Digit 0
Digit 7,22.3877,-20.697073,-,Digit 7
Digit 5,-13.499096,-13.541327,-,Digit 5
Digit 3,-13.894018,-8.171785,-,Digit 3
Digit 8,-19.511442,-6.111356,-,Digit 8
