,x,y,mannual_label,correct_label
Digit 2,0.13220692,46.965042,-,Digit 2
Digit 7,-29.14866,4.3379107,-,Digit 7
Digit 1,-38.871628,31.410843,-,Digit 1
Digit 3,25.068539,17.59543,-,Digit 3
Digit 5,31.311462,-23.178596,-,Digit 5
Digit 3,42.12318,-13.502134,-,Digit 3
Digit 8,5.5460033,0.015734667,-,Digit 8
Digit 6,9.558504,-48.247684,-,Digit 6
Digit 7,-40.413082,-7.7556686,-,Digit 7
Digit 0,59.280693,-8.951873,-,Digit 0
Digit 3,15.287608,-12.372863,-,Digit 3
Digit 3,21.001122,13.099004,-,Digit 3
Digit 1,-22.844967,50.959415,-,Digit 1
Digit 2,5.951768,33.560543,-,Digit 2
Digit 1,-16.649593,51.828472,-,Digit 1
Digit 0,50.807377,8.580753,-,Digit 0
Digit 0,47.03633,22.03426,-,Digit 0
Digit 3,20.26145,11.581982,-,Digit 3
Digit 9,-41.93485,-35.483196,-,Digit 9
Digit 0,43.569218,5.274129,-,Digit 0
Digit 0,27.516678,32.846424,-,Digit 0
Digit 7,-13.7877,13.4305935,-,Digit 7
Digit 6,29.442286,-45.80048,-,Digit 6
Digit 7,-35.060505,2.8736708,-,Digit 7
Digit 7,-29.345243,11.478192,-,Digit 7
Digit 7,-29.760126,5.530745,-,Digit 7
Digit 0,47.513237,27.439548,-,Digit 0
Digit 8,41.42762,-22.562744,-,Digit 8
Digit 2,-3.3243845,-18.96946,-,Digit 2
Digit 0,46.954704,25.334507,-,Digit 0
Digit 1,-46.079174,18.337244,-,Digit 1
Digit 3,40.159245,-15.782133,-,Digit 3
Digit 7,-17.235985,14.860244,-,Digit 7
Digit 1,-40.087685,23.06514,-,Digit 1
Digit 3,36.33761,4.269045,-,Digit 3
Digit 2,-12.524419,24.397633,-,Digit 2
Digit 3,26.93333,6.358321,-,Digit 3
Digit 0,47.545757,27.1229,-,Digit 0
Digit 0,35.51136,31.809114,-,Digit 0
Digit 7,-45.306602,-13.112517,-,Digit 7
Digit 5,20.183655,-26.790676,-,Digit 5
Digit 3,34.115555,-12.123247,-,Digit 3
Digit 8,44.21901,-8.752476,-,Digit 8
