,x,y,mannual_label,correct_label
Digit 2,0.3408066,1.3117088,-,Digit 2
Digit 7,1.3429098,-0.75622237,-,Digit 7
Digit 1,1.3204628,0.77135587,-,Digit 1
Digit 3,-0.7330657,0.604758,-,Digit 3
Digit 5,-0.6519034,0.17361577,-,Digit 5
Digit 3,-0.6650339,0.42603263,-,Digit 3
Digit 8,-0.12272696,0.3012851,-,Digit 8
Digit 6,-1.5158103,-0.53758895,-,Digit 6
Digit 7,1.1991156,-1.26681,-,Digit 7
Digit 0,-2.115845,0.22324753,-,Digit 0
Digit 3,-0.05082043,0.3758942,-,Digit 3
Digit 3,-0.6072758,0.583336,-,Digit 3
Digit 1,1.1353415,0.7420008,-,Digit 1
Digit 2,0.27173063,1.180729,-,Digit 2
Digit 1,1.0023944,0.649005,-,Digit 1
Digit 0,-2.1344132,0.4378759,-,Digit 0
Digit 0,-2.0674093,0.36324322,-,Digit 0
Digit 3,-0.5623094,0.5908795,-,Digit 3
Digit 9,0.31822547,-1.2427858,-,Digit 9
Digit 0,-2.156418,0.37655884,-,Digit 0
Digit 0,-1.9002064,0.32395992,-,Digit 0
Digit 7,1.4151869,-0.65860176,-,Digit 7
Digit 6,-1.7899778,-0.63284576,-,Digit 6
Digit 7,1.376897,-0.9736291,-,Digit 7
Digit 7,1.4796232,-0.88038075,-,Digit 7
Digit 7,1.3741338,-0.83394575,-,Digit 7
Digit 0,-2.1291292,0.5132629,-,Digit 0
Digit 8,-0.6403671,0.42087758,-,Digit 8
Digit 2,0.63873726,-0.19247782,-,Digit 2
Digit 0,-2.1054351,0.53005594,-,Digit 0
Digit 1,1.4247313,0.7156171,-,Digit 1
Digit 3,-0.6164602,0.4249589,-,Digit 3
Digit 7,1.4363209,-0.7389993,-,Digit 7
Digit 1,1.4200952,0.7800363,-,Digit 1
Digit 3,-0.810589,0.55636305,-,Digit 3
Digit 2,0.3887773,0.917332,-,Digit 2
Digit 3,-0.6598345,0.53137875,-,Digit 3
Digit 0,-2.1173491,0.5076687,-,Digit 0
Digit 0,-1.7973562,0.42328286,-,Digit 0
Digit 7,1.1209437,-1.225059,-,Digit 7
Digit 5,-0.85703355,0.19795907,-,Digit 5
Digit 3,-0.52224183,0.3838591,-,Digit 3
Digit 8,-0.77539206,0.3448552,-,Digit 8
Digit 9,0.5355723,-1.0033108,-,Digit 9
Digit 6,-1.2205507,-0.35995346,-,Digit 6
Digit 3,-0.7439745,0.44743612,-,Digit 3
Digit 7,1.178724,0.5910216,-,Digit 7
Digit 4,0.20439191,-1.2589324,-,Digit 4
Digit 4,0.95138776,-0.7968118,-,Digit 4
Digit 8,0.09207674,0.30266276,-,Digit 8
Digit 6,-1.6026034,-0.59371877,-,Digit 6
Digit 4,0.5863142,-0.8597485,-,Digit 4
Digit 3,-0.68093616,0.48445594,-,Digit 3
Digit 5,-0.7582918,0.083875604,-,Digit 5
Digit 7,1.4559625,-1.0652728,-,Digit 7
Digit 8,0.012391105,0.32955652,-,Digit 8
Digit 4,0.9931722,-0.7915,-,Digit 4
Digit 9,0.5430863,-1.1073598,-,Digit 9
Digit 7,1.2405941,-0.5551682,-,Digit 7
Digit 9,0.8916019,-0.86938405,-,Digit 9
Digit 8,0.567321,0.34278652,-,Digit 8
Digit 0,-1.9572566,0.4322124,-,Digit 0
Digit 2,0.5519364,1.249605,-,Digit 2
Digit 9,1.1611336,0.4684659,-,Digit 9
Digit 5,-0.8499892,0.03153561,-,Digit 5
Digit 6,-1.5489491,-0.37957823,-,Digit 6
Digit 7,1.4415001,-0.73669195,-,Digit 7
Digit 4,1.1107825,-0.62705046,-,Digit 4
Digit 2,0.35812718,1.3780303,-,Digit 2
Digit 9,-1.7695928,0.101680726,-,Digit 9
Digit 7,1.3496165,-1.253866,-,Digit 7
