,x,y,mannual_label,correct_label
Digit 2,15.698593,25.583155,-,Digit 2
Digit 7,19.971136,-20.504045,-,Digit 7
Digit 1,17.81016,5.460931,-,Digit 1
Digit 3,-9.308072,24.27464,-,Digit 3
Digit 5,-13.910323,8.893063,-,Digit 5
Digit 3,-15.842189,17.969322,-,Digit 3
Digit 8,-4.1936464,10.226107,-,Digit 8
Digit 6,-20.007063,-5.905958,-,Digit 6
Digit 7,15.013584,-25.994856,-,Digit 7
Digit 0,-39.73578,12.205419,-,Digit 0
Digit 3,-9.390865,12.041746,-,Digit 3
Digit 3,-6.4343786,24.408884,-,Digit 3
Digit 1,24.42143,10.412454,-,Digit 1
Digit 2,8.271979,21.93273,-,Digit 2
Digit 1,27.828657,11.736615,-,Digit 1
Digit 0,-35.16722,9.049851,-,Digit 0
Digit 0,-36.17805,2.2066882,-,Digit 0
Digit 3,-6.6416945,22.643284,-,Digit 3
Digit 9,1.0638657,-22.00165,-,Digit 9
Digit 0,-35.647957,10.926923,-,Digit 0
Digit 0,-33.65517,-1.7232804,-,Digit 0
Digit 7,25.641928,-18.72297,-,Digit 7
Digit 6,-23.652285,-10.183124,-,Digit 6
Digit 7,20.957136,-22.923492,-,Digit 7
Digit 7,24.619247,-21.998854,-,Digit 7
Digit 7,19.827103,-21.335423,-,Digit 7
Digit 0,-34.12695,4.0920916,-,Digit 0
Digit 8,-20.604527,14.682502,-,Digit 8
Digit 2,7.4922347,-6.2195544,-,Digit 2
Digit 0,-33.04274,4.509374,-,Digit 0
Digit 1,12.328262,3.5835695,-,Digit 1
Digit 3,-17.793533,15.640032,-,Digit 3
Digit 7,27.755821,-20.022738,-,Digit 7
Digit 1,14.087585,3.396222,-,Digit 1
Digit 3,-18.177013,22.022797,-,Digit 3
Digit 2,18.605516,16.617668,-,Digit 2
Digit 3,-14.970529,21.17807,-,Digit 3
Digit 0,-34.624146,5.6936107,-,Digit 0
Digit 0,-25.970484,2.312861,-,Digit 0
Digit 7,13.841027,-27.650942,-,Digit 7
