,x,y,mannual_label,correct_label
Digit 2,1.719174,22.342182,-,Digit 2
Digit 7,19.137745,-17.590527,-,Digit 7
Digit 1,21.78355,9.22348,-,Digit 1
Digit 3,-12.020565,8.061895,-,Digit 3
Digit 5,-8.058603,-7.3630247,-,Digit 5
Digit 3,-13.881493,-3.0693548,-,Digit 3
Digit 8,-1.904944,2.834266,-,Digit 8
Digit 6,-23.14599,6.546252,-,Digit 6
Digit 7,14.974027,-24.890526,-,Digit 7
Digit 0,-39.868042,2.4055588,-,Digit 0
Digit 3,-8.583691,-11.387081,-,Digit 3
Digit 3,-8.890253,8.834367,-,Digit 3
Digit 1,29.117899,6.419052,-,Digit 1
Digit 2,3.3900344,16.218962,-,Digit 2
Digit 1,31.712234,5.590176,-,Digit 1
Digit 0,-38.38741,6.0688763,-,Digit 0
Digit 0,-40.69848,9.386049,-,Digit 0
Digit 3,-9.827872,7.201692,-,Digit 3
Digit 9,0.72180134,-20.911701,-,Digit 9
Digit 0,-40.286087,7.0793996,-,Digit 0
Digit 0,-34.27402,16.465338,-,Digit 0
Digit 7,22.712358,-16.400654,-,Digit 7
Digit 6,-26.544775,2.757298,-,Digit 6
Digit 7,18.59497,-20.768896,-,Digit 7
Digit 7,21.937887,-19.909365,-,Digit 7
Digit 7,19.639868,-18.733227,-,Digit 7
Digit 0,-38.18071,10.988746,-,Digit 0
Digit 8,-16.042418,-6.6312375,-,Digit 8
Digit 2,13.825184,-0.67950875,-,Digit 2
Digit 0,-37.519753,10.355116,-,Digit 0
Digit 1,17.545467,11.990109,-,Digit 1
Digit 3,-13.702258,-4.1114373,-,Digit 3
Digit 7,24.460236,-17.632454,-,Digit 7
Digit 1,19.67679,13.1761055,-,Digit 1
Digit 3,-14.134536,7.1337614,-,Digit 3
Digit 2,3.5743387,26.744139,-,Digit 2
Digit 3,-9.394887,-0.90165883,-,Digit 3
Digit 0,-38.697437,9.716545,-,Digit 0
Digit 0,-30.386261,11.0229645,-,Digit 0
Digit 7,12.662248,-24.345741,-,Digit 7
Digit 5,-6.6043935,-3.1490886,-,Digit 5
Digit 3,-12.135046,-7.257667,-,Digit 3
Digit 8,-15.891264,-4.5019045,-,Digit 8
Digit 9,4.301473,-16.32374,-,Digit 9
Digit 6,-20.242455,9.271964,-,Digit 6
Digit 3,-14.861377,-3.732515,-,Digit 3
Digit 7,23.996683,6.3757668,-,Digit 7
Digit 4,-5.4360228,-23.340458,-,Digit 4
Digit 4,13.259055,-9.008919,-,Digit 4
Digit 8,2.6388478,9.3455305,-,Digit 8
Digit 6,-24.272354,5.8628173,-,Digit 6
Digit 4,3.1827347,-13.214089,-,Digit 4
Digit 3,-15.070265,-2.31883,-,Digit 3
Digit 5,-7.042255,-4.5870023,-,Digit 5
Digit 7,19.516665,-22.326595,-,Digit 7
Digit 8,-1.2336403,2.8944774,-,Digit 8
Digit 4,15.574563,-8.678119,-,Digit 4
Digit 9,2.3900156,-17.520987,-,Digit 9
Digit 7,24.236776,-6.3701334,-,Digit 7
Digit 9,12.387928,-16.761658,-,Digit 9
Digit 8,9.143545,6.9202943,-,Digit 8
Digit 0,-35.124615,5.2323008,-,Digit 0
Digit 2,6.0810328,22.124077,-,Digit 2
Digit 9,23.492817,2.289406,-,Digit 9
Digit 5,-9.482994,-4.270727,-,Digit 5
Digit 6,-29.747015,13.945773,-,Digit 6
Digit 7,23.989962,-17.62366,-,Digit 7
Digit 4,17.552471,-8.704726,-,Digit 4
Digit 2,0.99565285,22.346659,-,Digit 2
Digit 9,-43.16412,4.6823797,-,Digit 9
Digit 7,16.950142,-23.815329,-,Digit 7
Digit 9,14.922459,-12.722609,-,Digit 9
Digit 6,-28.914341,-4.2429433,-,Digit 6
Digit 3,-12.104232,3.6335275,-,Digit 3
