,x,y,mannual_label,correct_label
Digit 2,29.043873,19.197653,-,Digit 2
Digit 7,26.078554,-19.588655,-,Digit 7
Digit 1,55.904305,7.7584004,-,Digit 1
Digit 3,8.171324,52.032383,-,Digit 3
Digit 5,-21.75212,22.696932,-,Digit 5
Digit 3,-21.185425,42.095913,-,Digit 3
Digit 8,3.8096879,19.68024,-,Digit 8
Digit 6,-33.48048,-24.296959,-,Digit 6
Digit 7,27.019073,-38.459625,-,Digit 7
Digit 0,-61.450527,15.374112,-,Digit 0
Digit 3,8.870212,29.481516,-,Digit 3
Digit 3,15.977379,51.516506,-,Digit 3
Digit 1,43.13719,42.150433,-,Digit 1
Digit 2,30.092375,9.441868,-,Digit 2
Digit 1,36.263485,42.271072,-,Digit 1
Digit 0,-43.67121,36.311714,-,Digit 0
Digit 0,-46.58385,15.106089,-,Digit 0
Digit 3,17.848557,51.12585,-,Digit 3
Digit 9,-25.084526,-40.47518,-,Digit 9
Digit 0,-55.16425,8.154173,-,Digit 0
Digit 0,-45.82742,6.163873,-,Digit 0
Digit 7,20.792257,-7.742584,-,Digit 7
Digit 6,-50.8436,-20.358866,-,Digit 6
Digit 7,32.726444,-26.803411,-,Digit 7
Digit 7,36.3284,-17.421751,-,Digit 7
Digit 7,26.827768,-19.245987,-,Digit 7
Digit 0,-42.465652,17.808311,-,Digit 0
Digit 8,-23.334143,34.30269,-,Digit 8
Digit 2,20.21098,-43.162743,-,Digit 2
Digit 0,-43.644623,16.801373,-,Digit 0
Digit 1,48.130665,-11.621034,-,Digit 1
Digit 3,-17.582813,39.391396,-,Digit 3
Digit 7,26.092794,-6.331751,-,Digit 7
Digit 1,47.58887,-3.8004515,-,Digit 1
Digit 3,-11.504928,59.660725,-,Digit 3
Digit 2,22.902678,34.0201,-,Digit 2
Digit 3,-6.0289197,53.94852,-,Digit 3
Digit 0,-42.64091,17.674072,-,Digit 0
Digit 0,-28.354465,19.977898,-,Digit 0
Digit 7,27.495594,-45.511898,-,Digit 7
Digit 5,-27.749409,11.967703,-,Digit 5
Digit 3,-11.963842,36.493324,-,Digit 3
Digit 8,-26.524887,44.964943,-,Digit 8
Digit 9,-12.560884,-28.374502,-,Digit 9
Digit 6,-32.94579,-7.0219407,-,Digit 6
Digit 3,-19.84887,39.075016,-,Digit 3
Digit 7,38.9643,12.340086,-,Digit 7
Digit 4,-29.330524,-48.520603,-,Digit 4
Digit 4,10.091757,-51.44486,-,Digit 4
Digit 8,-4.619145,10.745092,-,Digit 8
Digit 6,-37.9796,-22.439205,-,Digit 6
Digit 4,-17.270151,-22.434065,-,Digit 4
