,x,y,mannual_label,correct_label
Digit 2,0.01562782,0.17421149,-,Digit 2
Digit 7,0.38604814,-0.26686108,-,Digit 7
Digit 1,0.32464254,0.2797095,-,Digit 1
Digit 3,-0.32453057,0.16044004,-,Digit 3
Digit 5,-0.19116734,0.024559753,-,Digit 5
Digit 3,-0.24188593,0.11862553,-,Digit 3
Digit 8,-0.05752681,0.103952624,-,Digit 8
Digit 6,-0.41603136,0.0956139,-,Digit 6
Digit 7,0.38181868,-0.40723282,-,Digit 7
Digit 0,-0.6130003,0.06271843,-,Digit 0
Digit 3,8.1601014e-05,0.087107874,-,Digit 3
Digit 3,-0.22374837,0.14531864,-,Digit 3
Digit 1,0.33404586,0.30181146,-,Digit 1
Digit 2,0.052279115,0.14355029,-,Digit 2
Digit 1,0.28735843,0.22978362,-,Digit 1
Digit 0,-0.7562196,0.074687995,-,Digit 0
Digit 0,-0.6434525,0.054242812,-,Digit 0
Digit 3,-0.1986872,0.14740384,-,Digit 3
Digit 9,0.21406475,-0.35876784,-,Digit 9
Digit 0,-0.7763801,0.07100001,-,Digit 0
Digit 0,-0.58240944,0.055771243,-,Digit 0
Digit 7,0.42051324,-0.28339103,-,Digit 7
Digit 6,-0.47905686,0.06794733,-,Digit 6
Digit 7,0.41909492,-0.35688525,-,Digit 7
Digit 7,0.439287,-0.34672886,-,Digit 7
Digit 7,0.4101837,-0.30765337,-,Digit 7
Digit 0,-0.7800337,0.08281171,-,Digit 0
Digit 8,-0.25932768,0.10256887,-,Digit 8
Digit 2,0.15237312,-0.03692103,-,Digit 2
Digit 0,-0.764362,0.08478394,-,Digit 0
Digit 1,0.261876,0.22622937,-,Digit 1
Digit 3,-0.18381518,0.104277,-,Digit 3
Digit 7,0.39869866,-0.30343992,-,Digit 7
Digit 1,0.30865365,0.26469067,-,Digit 1
Digit 3,-0.34787825,0.15328574,-,Digit 3
Digit 2,0.056833167,0.23355366,-,Digit 2
Digit 3,-0.26794738,0.13135614,-,Digit 3
Digit 0,-0.7748364,0.08095768,-,Digit 0
Digit 0,-0.47900176,0.09034609,-,Digit 0
Digit 7,0.3398246,-0.3442821,-,Digit 7
Digit 5,-0.30702105,0.10271106,-,Digit 5
Digit 3,-0.20359156,0.08822589,-,Digit 3
Digit 8,-0.2832428,0.09457758,-,Digit 8
Digit 9,0.25482786,-0.29227436,-,Digit 9
Digit 6,-0.29235113,0.09028941,-,Digit 6
Digit 3,-0.29387468,0.11207736,-,Digit 3
Digit 7,0.34419566,0.26701653,-,Digit 7
Digit 4,0.13304155,-0.31191412,-,Digit 4
Digit 4,0.2898651,-0.2648598,-,Digit 4
Digit 8,0.07322845,0.076056376,-,Digit 8
Digit 6,-0.39125356,0.09174306,-,Digit 6
Digit 4,0.23439369,-0.24643229,-,Digit 4
Digit 3,-0.2762114,0.13172348,-,Digit 3
Digit 5,-0.27083933,0.08816136,-,Digit 5
Digit 7,0.44508398,-0.398925,-,Digit 7
Digit 8,-0.006110115,0.10841705,-,Digit 8
Digit 4,0.35657054,-0.31053662,-,Digit 4
Digit 9,0.23199832,-0.28628474,-,Digit 9
Digit 7,0.34628528,-0.030000214,-,Digit 7
Digit 9,0.36146823,-0.3344903,-,Digit 9
Digit 8,0.20810783,0.11012774,-,Digit 8
Digit 0,-0.64963174,0.064704634,-,Digit 0
Digit 2,0.10082922,0.26260847,-,Digit 2
Digit 9,0.34642044,0.16593915,-,Digit 9
Digit 5,-0.28018546,0.08589708,-,Digit 5
Digit 6,-0.49490413,0.093380004,-,Digit 6
Digit 7,0.41132802,-0.31005278,-,Digit 7
Digit 4,0.36843893,-0.26313093,-,Digit 4
Digit 2,0.03596378,0.22939771,-,Digit 2
Digit 9,-0.28110573,-0.0070685297,-,Digit 9
Digit 7,0.42359465,-0.41561106,-,Digit 7
Digit 9,0.34830222,-0.26437578,-,Digit 9
Digit 6,-0.4270638,0.0040945318,-,Digit 6
Digit 3,-0.2307311,0.1514501,-,Digit 3
Digit 9,0.3033058,-0.031056916,-,Digit 9
Digit 3,-0.19398043,0.14863701,-,Digit 3
Digit 5,0.19791357,-0.16347697,-,Digit 5
Digit 9,0.26888916,-0.32951853,-,Digit 9
Digit 7,0.40637726,-0.2648855,-,Digit 7
Digit 2,0.029778406,0.22706786,-,Digit 2
Digit 2,-0.23067349,0.1118175,-,Digit 2
Digit 8,0.23417142,-0.025321908,-,Digit 8
Digit 8,-0.019593876,0.12894258,-,Digit 8
Digit 9,0.2506377,-0.33529335,-,Digit 9
