,x,y,mannual_label,correct_label
Digit 2,-34.93,-20.867641,-,Digit 2
Digit 7,-11.456787,-38.80087,-,Digit 7
Digit 1,-7.901658,-7.780083,-,Digit 1
Digit 3,24.856907,44.42986,-,Digit 3
Digit 5,18.5593,23.848316,-,Digit 5
Digit 3,44.419563,27.17303,-,Digit 3
Digit 8,29.155993,2.8297853,-,Digit 8
Digit 6,-26.921286,11.3387165,-,Digit 6
Digit 7,7.866215,-47.474464,-,Digit 7
Digit 0,-10.454517,37.171288,-,Digit 0
Digit 3,49.316998,9.041034,-,Digit 3
Digit 3,19.639587,39.359077,-,Digit 3
Digit 1,-8.993898,31.702118,-,Digit 1
Digit 2,-46.22035,-35.37509,-,Digit 2
Digit 1,-4.0782475,32.481354,-,Digit 1
Digit 0,-4.9705744,56.28236,-,Digit 0
Digit 0,-18.384802,45.728985,-,Digit 0
Digit 3,19.791262,37.73046,-,Digit 3
Digit 9,37.23622,-27.219555,-,Digit 9
Digit 0,-17.754137,40.430046,-,Digit 0
Digit 0,-29.11765,30.133654,-,Digit 0
Digit 7,-24.804573,-40.40297,-,Digit 7
Digit 6,-51.27888,6.612437,-,Digit 6
Digit 7,-5.497418,-45.87123,-,Digit 7
Digit 7,-18.555784,-49.313675,-,Digit 7
Digit 7,-12.804199,-39.575222,-,Digit 7
Digit 0,-23.088406,48.70685,-,Digit 0
Digit 8,42.432545,18.420876,-,Digit 8
Digit 2,-9.470795,4.38511,-,Digit 2
Digit 0,-22.60035,48.26133,-,Digit 0
Digit 1,47.39127,-7.7666707,-,Digit 1
Digit 3,46.534542,21.872997,-,Digit 3
Digit 7,-29.884624,-45.847755,-,Digit 7
Digit 1,41.175472,-7.6484146,-,Digit 1
Digit 3,22.74095,49.31729,-,Digit 3
Digit 2,-27.086254,-5.9160333,-,Digit 2
Digit 3,35.295708,18.39939,-,Digit 3
Digit 0,-23.114677,48.750217,-,Digit 0
Digit 0,-35.864414,43.409187,-,Digit 0
Digit 7,14.626114,-50.050327,-,Digit 7
Digit 5,9.166028,33.361965,-,Digit 5
Digit 3,50.910713,13.840719,-,Digit 3
Digit 8,26.128887,25.474495,-,Digit 8
Digit 9,25.113214,-20.997543,-,Digit 9
Digit 6,-15.851205,18.95445,-,Digit 6
Digit 3,47.559116,23.207195,-,Digit 3
Digit 7,-9.487985,0.19372086,-,Digit 7
Digit 4,48.957886,-23.210695,-,Digit 4
Digit 4,-11.733491,-29.199255,-,Digit 4
Digit 8,15.294911,3.8164244,-,Digit 8
Digit 6,-33.49043,5.809194,-,Digit 6
Digit 4,27.849947,-11.475331,-,Digit 4
Digit 3,46.7365,30.37418,-,Digit 3
Digit 5,12.5922575,26.315237,-,Digit 5
Digit 7,-12.824002,-50.53449,-,Digit 7
Digit 8,27.723,3.4856079,-,Digit 8
Digit 4,-10.462153,-33.167454,-,Digit 4
Digit 9,31.265467,-32.774918,-,Digit 9
Digit 7,1.6981455,-41.938747,-,Digit 7
Digit 9,12.069681,-22.253878,-,Digit 9
Digit 8,-0.57540244,-0.20188476,-,Digit 8
Digit 0,-3.5790796,50.350853,-,Digit 0
Digit 2,-35.74861,-31.067982,-,Digit 2
Digit 9,-13.281325,3.2884178,-,Digit 9
Digit 5,32.641415,10.755814,-,Digit 5
Digit 6,-38.22693,-0.3094412,-,Digit 6
Digit 7,-27.556854,-46.13083,-,Digit 7
Digit 4,-5.6854625,-21.61034,-,Digit 4
Digit 2,-34.132866,-17.319363,-,Digit 2
Digit 9,55.174667,-19.340004,-,Digit 9
Digit 7,7.0976295,-52.8771,-,Digit 7
Digit 9,1.1786697,-22.87,-,Digit 9
Digit 6,-53.050484,18.587658,-,Digit 6
Digit 3,27.8897,35.311577,-,Digit 3
Digit 9,5.6322007,-1.2216166,-,Digit 9
Digit 3,30.244534,37.869305,-,Digit 3
Digit 5,16.28403,-11.674723,-,Digit 5
Digit 9,17.831,-27.74665,-,Digit 9
Digit 7,-21.687843,-47.4696,-,Digit 7
Digit 2,-43.215683,-25.99876,-,Digit 2
Digit 2,-34.09897,-45.726166,-,Digit 2
Digit 8,7.013691,-0.94224167,-,Digit 8
Digit 8,20.816793,6.965673,-,Digit 8
Digit 9,30.462389,-25.731236,-,Digit 9
Digit 1,-3.3738477,23.473518,-,Digit 1
Digit 8,34.704998,-5.4397235,-,Digit 8
Digit 4,-1.8525634,-33.719654,-,Digit 4
Digit 7,-29.208782,-45.492237,-,Digit 7
Digit 0,-38.93151,34.795578,-,Digit 0
Digit 3,46.72336,22.822708,-,Digit 3
Digit 5,-12.424781,12.446715,-,Digit 5
Digit 7,-17.119036,-44.774364,-,Digit 7
Digit 5,-16.676779,11.707579,-,Digit 5
Digit 6,-31.55557,9.6614895,-,Digit 6
Digit 0,-34.266994,41.950745,-,Digit 0
Digit 4,-6.084754,-26.323626,-,Digit 4
Digit 6,-26.162224,10.247837,-,Digit 6
Digit 1,-20.787764,-7.232228,-,Digit 1
Digit 0,5.422636,41.225872,-,Digit 0
Digit 8,10.934557,6.887455,-,Digit 8
Digit 1,-6.4629707,-1.6574285,-,Digit 1
Digit 9,27.0739,-23.729042,-,Digit 9
Digit 3,-15.106927,33.265812,-,Digit 3
Digit 1,-1.7832887,24.944828,-,Digit 1
Digit 2,-40.135864,-32.904633,-,Digit 2
Digit 8,22.049347,7.41219,-,Digit 8
Digit 3,14.704701,25.11478,-,Digit 3
Digit 1,-11.208956,25.598297,-,Digit 1
Digit 6,-30.130308,18.799772,-,Digit 6
Digit 7,2.3634887,-38.76547,-,Digit 7
Digit 7,-15.003761,-56.905495,-,Digit 7
Digit 2,-38.800404,-30.363281,-,Digit 2
Digit 5,9.0952425,17.536839,-,Digit 5
Digit 2,-40.367455,-12.345719,-,Digit 2
Digit 3,25.599724,33.3422,-,Digit 3
Digit 3,37.812912,36.701782,-,Digit 3
Digit 7,-24.014944,-33.7626,-,Digit 7
Digit 3,29.263533,31.893557,-,Digit 3
Digit 3,27.332626,20.992226,-,Digit 3
Digit 3,38.427513,30.173565,-,Digit 3
Digit 2,-59.02484,-16.249048,-,Digit 2
Digit 3,37.937378,37.028446,-,Digit 3
Digit 5,45.00812,23.160275,-,Digit 5
Digit 6,-20.797285,10.080078,-,Digit 6
Digit 1,-20.281351,6.0783763,-,Digit 1
Digit 4,44.1584,-36.690445,-,Digit 4
Digit 7,9.428271,-52.301323,-,Digit 7
Digit 7,10.705896,-52.930603,-,Digit 7
Digit 6,-38.93969,13.104753,-,Digit 6
Digit 2,-39.102615,-38.156216,-,Digit 2
Digit 6,-51.70787,19.213537,-,Digit 6
Digit 7,15.46876,-52.40527,-,Digit 7
Digit 0,-38.516983,34.7065,-,Digit 0
Digit 3,34.227524,39.42547,-,Digit 3
Digit 0,-28.749771,49.718323,-,Digit 0
Digit 4,-27.045631,24.70153,-,Digit 4
Digit 4,37.637554,-32.819767,-,Digit 4
Digit 2,-35.158005,-24.87387,-,Digit 2
Digit 5,34.975826,13.300619,-,Digit 5
Digit 1,16.023726,54.04493,-,Digit 1
Digit 9,17.380325,-13.069948,-,Digit 9
Digit 0,-19.39951,39.596817,-,Digit 0
Digit 6,-37.44595,14.95172,-,Digit 6
Digit 2,35.448727,-1.2345417,-,Digit 2
Digit 7,4.8455153,-61.45753,-,Digit 7
Digit 1,-5.1589985,26.2762,-,Digit 1
Digit 5,12.264995,31.20078,-,Digit 5
Digit 4,-18.910582,-22.269308,-,Digit 4
Digit 6,-54.764748,17.412281,-,Digit 6
Digit 6,-22.361612,17.303778,-,Digit 6
Digit 6,-29.661705,18.47501,-,Digit 6
Digit 9,0.45556733,-21.87633,-,Digit 9
Digit 9,10.278167,-28.315462,-,Digit 9
Digit 9,-0.7449505,-16.57351,-,Digit 9
Digit 8,29.234324,1.6041174,-,Digit 8
Digit 9,35.399548,-26.103922,-,Digit 9
Digit 3,24.688591,32.10751,-,Digit 3
Digit 9,7.219066,-33.732193,-,Digit 9
Digit 7,-0.6136576,-49.97734,-,Digit 7
Digit 2,-57.615547,-18.475883,-,Digit 2
Digit 7,17.413448,-53.244545,-,Digit 7
Digit 9,42.925476,-25.801813,-,Digit 9
Digit 3,40.8866,9.412944,-,Digit 3
Digit 4,6.8951106,-13.026287,-,Digit 4
Digit 7,-20.208393,-35.75771,-,Digit 7
Digit 7,-20.939112,-40.1597,-,Digit 7
Digit 9,-7.1701055,-18.124193,-,Digit 9
Digit 0,-33.74728,45.65225,-,Digit 0
Digit 3,15.512684,34.45051,-,Digit 3
Digit 3,30.363268,15.025021,-,Digit 3
Digit 9,-0.108642854,-23.07687,-,Digit 9
Digit 8,19.326344,-5.0956264,-,Digit 8
Digit 8,13.4654,-2.8072507,-,Digit 8
Digit 5,-10.89391,9.370292,-,Digit 5
Digit 0,-5.7232814,40.72685,-,Digit 0
Digit 9,10.414414,-27.256886,-,Digit 9
Digit 4,-10.48738,-33.152397,-,Digit 4
