,x,y,mannual_label,correct_label
Digit 2,-0.08149365,-0.79281104,-,Digit 2
Digit 7,2.9901295,-1.6101172,-,Digit 7
Digit 1,2.684165,2.48037,-,Digit 1
Digit 3,-0.60644,3.250473,-,Digit 3
Digit 5,-1.4624699,2.0137336,-,Digit 5
Digit 3,-0.34086064,3.2949386,-,Digit 3
Digit 8,0.12933402,1.733281,-,Digit 8
Digit 6,-3.4591172,2.1848493,-,Digit 6
Digit 7,3.223967,-2.8569112,-,Digit 7
Digit 0,-3.8385656,-2.0275145,-,Digit 0
Digit 3,0.5425389,2.7263865,-,Digit 3
Digit 3,-0.66474813,2.8631363,-,Digit 3
Digit 1,3.7866545,2.6645792,-,Digit 1
Digit 2,-0.46753663,-0.8842598,-,Digit 2
Digit 1,4.187332,2.7193394,-,Digit 1
Digit 0,-3.5118287,-1.6539814,-,Digit 0
Digit 0,-3.9332495,-1.5580745,-,Digit 0
Digit 3,-0.55891526,2.995491,-,Digit 3
Digit 9,1.2367396,-4.210107,-,Digit 9
Digit 0,-3.7392476,-1.7358807,-,Digit 0
Digit 0,-4.316145,-1.1626707,-,Digit 0
Digit 7,2.1872416,-0.94148725,-,Digit 7
Digit 6,-4.4400144,2.28689,-,Digit 6
Digit 7,3.1082556,-1.9825073,-,Digit 7
Digit 7,3.1568792,-1.3898762,-,Digit 7
Digit 7,3.102927,-1.4557209,-,Digit 7
Digit 0,-4.0995874,-0.9854652,-,Digit 0
Digit 8,-0.064628154,2.6286807,-,Digit 8
Digit 2,-1.5103588,-1.0635016,-,Digit 2
Digit 0,-4.0911503,-0.9863811,-,Digit 0
Digit 1,4.229234,0.7229721,-,Digit 1
Digit 3,-0.26830497,3.2031386,-,Digit 3
Digit 7,1.8082881,-0.6370903,-,Digit 7
Digit 1,4.193385,0.859796,-,Digit 1
Digit 3,-0.5852419,3.4190958,-,Digit 3
Digit 2,1.0030214,0.3970634,-,Digit 2
Digit 3,-0.048013262,3.1778765,-,Digit 3
Digit 0,-4.0955987,-1.0198662,-,Digit 0
Digit 0,-3.6975577,-0.3082272,-,Digit 0
Digit 7,3.3131049,-2.7589579,-,Digit 7
Digit 5,-1.901057,2.084483,-,Digit 5
Digit 3,0.14874725,2.9871182,-,Digit 3
Digit 8,-0.11778835,2.452893,-,Digit 8
Digit 9,1.4472532,-3.5600374,-,Digit 9
Digit 6,-2.8965948,2.0119388,-,Digit 6
Digit 3,-0.3382836,3.2429566,-,Digit 3
Digit 7,2.7095783,1.8921744,-,Digit 7
Digit 4,0.3453284,-4.4542117,-,Digit 4
Digit 4,0.19785535,-2.8148658,-,Digit 4
Digit 8,-0.2734839,0.6780784,-,Digit 8
Digit 6,-3.9233308,2.278575,-,Digit 6
Digit 4,1.2623758,-3.1712773,-,Digit 4
Digit 3,-0.2302596,3.357191,-,Digit 3
Digit 5,-1.661992,2.1994653,-,Digit 5
Digit 7,3.3431797,-1.7584625,-,Digit 7
Digit 8,0.15527388,1.7232221,-,Digit 8
Digit 4,0.18838368,-2.366121,-,Digit 4
