,x,y,mannual_label,correct_label
Digit 2,12.932482,17.269478,-,Digit 2
Digit 7,16.474957,-17.15944,-,Digit 7
Digit 1,13.170132,2.1447558,-,Digit 1
Digit 3,-3.6147459,19.069815,-,Digit 3
Digit 5,-9.669635,7.477847,-,Digit 5
Digit 3,-8.863513,14.726466,-,Digit 3
Digit 8,-2.481814,5.744452,-,Digit 8
Digit 6,-18.684834,-0.75245804,-,Digit 6
Digit 7,12.850758,-21.817554,-,Digit 7
Digit 0,-21.443336,18.67969,-,Digit 0
Digit 3,3.3610468,8.453579,-,Digit 3
Digit 3,-1.3125732,18.633976,-,Digit 3
Digit 1,19.33532,4.1641507,-,Digit 1
Digit 2,7.7883368,12.519664,-,Digit 2
Digit 1,22.15923,3.9441388,-,Digit 1
Digit 0,-21.647247,15.09545,-,Digit 0
Digit 0,-26.851295,14.738048,-,Digit 0
Digit 3,-1.646349,17.16386,-,Digit 3
Digit 9,0.9965293,-19.128523,-,Digit 9
Digit 0,-24.32098,16.558727,-,Digit 0
Digit 0,-28.552172,8.906655,-,Digit 0
Digit 7,20.797903,-15.803873,-,Digit 7
Digit 6,-22.521158,-2.6713634,-,Digit 6
Digit 7,17.03308,-19.221369,-,Digit 7
Digit 7,19.934753,-18.357214,-,Digit 7
Digit 7,16.391167,-17.829762,-,Digit 7
Digit 0,-25.517075,12.806205,-,Digit 0
Digit 8,-11.788485,13.206026,-,Digit 8
Digit 2,6.011943,-7.1087537,-,Digit 2
Digit 0,-24.728588,12.380058,-,Digit 0
Digit 1,8.7981615,1.3983777,-,Digit 1
Digit 3,-10.207882,13.568388,-,Digit 3
Digit 7,22.39533,-16.678999,-,Digit 7
Digit 1,10.075811,1.1951883,-,Digit 1
Digit 3,-7.1618843,19.54696,-,Digit 3
Digit 2,16.042631,10.731658,-,Digit 2
Digit 3,-9.445442,17.443005,-,Digit 3
Digit 0,-24.540722,13.426542,-,Digit 0
Digit 0,-21.594242,7.0457,-,Digit 0
Digit 7,11.444256,-23.101387,-,Digit 7
Digit 5,-13.550541,6.1517816,-,Digit 5
Digit 3,-7.78897,11.496215,-,Digit 3
Digit 8,-12.394049,11.823473,-,Digit 8
Digit 9,5.1804214,-15.673774,-,Digit 9
Digit 6,-15.613688,2.0720088,-,Digit 6
Digit 3,-10.568962,15.083675,-,Digit 3
Digit 7,16.806692,1.9988451,-,Digit 7
Digit 4,-1.5462639,-22.960045,-,Digit 4
Digit 4,13.706143,-10.533487,-,Digit 4
Digit 8,0.6870315,4.064511,-,Digit 8
Digit 6,-19.816708,-0.8607018,-,Digit 6
Digit 4,3.37679,-12.291817,-,Digit 4
Digit 3,-8.704772,14.951359,-,Digit 3
Digit 5,-11.629908,5.78583,-,Digit 5
Digit 7,17.948265,-20.423677,-,Digit 7
Digit 8,-2.001442,4.7464647,-,Digit 8
Digit 4,16.3281,-9.963191,-,Digit 4
Digit 9,3.0736427,-16.327976,-,Digit 9
Digit 7,11.996746,-4.28262,-,Digit 7
Digit 9,11.191997,-16.513409,-,Digit 9
Digit 8,3.6360378,2.3415883,-,Digit 8
Digit 0,-19.843832,12.556286,-,Digit 0
Digit 2,11.455455,10.8939905,-,Digit 2
Digit 9,17.386337,0.8177745,-,Digit 9
Digit 5,-12.213755,8.040368,-,Digit 5
Digit 6,-20.634247,3.2327013,-,Digit 6
Digit 7,21.92257,-16.748587,-,Digit 7
Digit 4,17.472488,-10.417647,-,Digit 4
Digit 2,11.829353,15.915327,-,Digit 2
Digit 9,-25.279697,19.219372,-,Digit 9
Digit 7,14.734655,-22.123283,-,Digit 7
Digit 9,14.443066,-12.506522,-,Digit 9
Digit 6,-25.921347,-7.7664595,-,Digit 6
Digit 3,-4.352927,15.913735,-,Digit 3
Digit 9,15.891873,-3.976472,-,Digit 9
Digit 3,-4.6942368,17.588459,-,Digit 3
Digit 5,0.96387285,-7.859397,-,Digit 5
Digit 9,7.14364,-18.263813,-,Digit 9
Digit 7,20.435076,-17.403526,-,Digit 7
Digit 2,8.359162,15.150041,-,Digit 2
Digit 2,-23.210915,4.8459353,-,Digit 2
Digit 8,15.322957,-4.0574512,-,Digit 8
Digit 8,-0.2948348,3.936205,-,Digit 8
Digit 9,4.7516236,-18.008013,-,Digit 9
