,x,y,mannual_label,correct_label
Digit 2,8.803087,40.175278,-,Digit 2
Digit 7,26.178984,-22.572763,-,Digit 7
Digit 1,34.636772,13.530038,-,Digit 1
Digit 3,-17.472822,26.939236,-,Digit 3
Digit 5,-13.828186,4.633181,-,Digit 5
Digit 3,-17.855473,12.59175,-,Digit 3
Digit 8,0.6774742,13.531702,-,Digit 8
Digit 6,-26.354733,-10.029943,-,Digit 6
Digit 7,20.451733,-31.320896,-,Digit 7
Digit 0,-48.796085,-6.1983905,-,Digit 0
Digit 3,-9.056495,12.214752,-,Digit 3
Digit 3,-13.474613,27.98018,-,Digit 3
Digit 1,29.354345,23.7249,-,Digit 1
Digit 2,0.445077,34.111317,-,Digit 2
Digit 1,28.103338,27.950108,-,Digit 1
Digit 0,-45.753986,-0.70272756,-,Digit 0
Digit 0,-50.49506,4.829471,-,Digit 0
Digit 3,-13.104059,26.121677,-,Digit 3
Digit 9,-1.0678253,-30.211548,-,Digit 9
Digit 0,-50.21818,-1.1982056,-,Digit 0
Digit 0,-35.080166,-2.3891635,-,Digit 0
Digit 7,32.74605,-21.53603,-,Digit 7
Digit 6,-31.285707,-15.848196,-,Digit 6
Digit 7,25.71094,-27.349432,-,Digit 7
Digit 7,30.795069,-25.593626,-,Digit 7
Digit 7,27.215868,-23.765162,-,Digit 7
Digit 0,-47.219975,6.1296377,-,Digit 0
Digit 8,-21.199469,9.993604,-,Digit 8
Digit 2,9.149962,-5.132591,-,Digit 2
Digit 0,-46.76542,5.4462805,-,Digit 0
Digit 1,34.349926,5.2113166,-,Digit 1
Digit 3,-16.923965,10.3462305,-,Digit 3
Digit 7,34.714607,-24.24034,-,Digit 7
Digit 1,36.245583,7.3807197,-,Digit 1
Digit 3,-23.074848,21.034252,-,Digit 3
Digit 2,13.544799,31.077312,-,Digit 2
Digit 3,-11.827911,16.38181,-,Digit 3
Digit 0,-46.89653,4.7206135,-,Digit 0
Digit 0,-36.177345,7.3821144,-,Digit 0
Digit 7,17.965014,-34.13471,-,Digit 7
Digit 5,-19.175919,1.121354,-,Digit 5
Digit 3,-12.426274,13.060363,-,Digit 3
Digit 8,-20.529854,13.062749,-,Digit 8
Digit 9,6.059056,-23.207876,-,Digit 9
Digit 6,-23.69316,-4.8525524,-,Digit 6
Digit 3,-23.139017,12.358048,-,Digit 3
Digit 7,33.79946,19.48465,-,Digit 7
Digit 4,-9.66725,-33.521603,-,Digit 4
Digit 4,15.975464,-11.912684,-,Digit 4
