,x,y,mannual_label,correct_label
Digit 2,0.63760406,1.4223326,-,Digit 2
Digit 7,1.3038856,-1.0913585,-,Digit 7
Digit 1,1.7815648,0.45485702,-,Digit 1
Digit 3,-0.6954491,0.80096114,-,Digit 3
Digit 5,-0.68089134,0.3298844,-,Digit 5
Digit 3,-0.6680684,0.5670747,-,Digit 3
Digit 8,-0.07702379,0.40963787,-,Digit 8
Digit 6,-1.6959492,-0.3792315,-,Digit 6
Digit 7,1.0140927,-1.5619942,-,Digit 7
Digit 0,-2.195483,0.56813955,-,Digit 0
Digit 3,-0.053730864,0.32633138,-,Digit 3
Digit 3,-0.5429733,0.749412,-,Digit 3
Digit 1,1.6080567,0.90575445,-,Digit 1
Digit 2,0.54226375,1.2967758,-,Digit 2
Digit 1,1.4451908,0.9214974,-,Digit 1
Digit 0,-2.223436,0.77449137,-,Digit 0
Digit 0,-2.1420698,0.6592711,-,Digit 0
Digit 3,-0.51510733,0.762592,-,Digit 3
Digit 9,0.01696328,-1.2689952,-,Digit 9
Digit 0,-2.2369819,0.708471,-,Digit 0
Digit 0,-2.0649953,0.6568847,-,Digit 0
Digit 7,1.377329,-0.9951487,-,Digit 7
Digit 6,-2.002027,-0.46500805,-,Digit 6
Digit 7,1.277316,-1.3317621,-,Digit 7
Digit 7,1.4046342,-1.2524006,-,Digit 7
Digit 7,1.3280672,-1.169004,-,Digit 7
Digit 0,-2.2189004,0.86840194,-,Digit 0
Digit 8,-0.643625,0.5790718,-,Digit 8
Digit 2,0.17984872,-0.37080646,-,Digit 2
Digit 0,-2.1967592,0.87541175,-,Digit 0
Digit 1,1.7783803,0.23119387,-,Digit 1
Digit 3,-0.6205368,0.5202086,-,Digit 3
Digit 7,1.3611822,-1.0705127,-,Digit 7
Digit 1,1.8246784,0.30788997,-,Digit 1
Digit 3,-0.7708572,0.7589435,-,Digit 3
Digit 2,0.5458535,0.9822899,-,Digit 2
Digit 3,-0.63039696,0.70282614,-,Digit 3
Digit 0,-2.2042205,0.86254025,-,Digit 0
Digit 0,-1.9155763,0.7406942,-,Digit 0
Digit 7,0.9218407,-1.4710615,-,Digit 7
Digit 5,-0.921534,0.364245,-,Digit 5
Digit 3,-0.5165437,0.52084905,-,Digit 3
Digit 8,-0.7734604,0.5314286,-,Digit 8
Digit 9,0.32251886,-1.1055818,-,Digit 9
Digit 6,-1.3956866,-0.24242914,-,Digit 6
Digit 3,-0.74628943,0.5750173,-,Digit 3
Digit 7,1.6072608,0.5252174,-,Digit 7
Digit 4,-0.15807715,-1.2478696,-,Digit 4
Digit 4,0.7677646,-0.9851211,-,Digit 4
Digit 8,0.20804417,0.38842964,-,Digit 8
Digit 6,-1.805837,-0.4262475,-,Digit 6
Digit 4,0.40356612,-1.0147861,-,Digit 4
Digit 3,-0.6812076,0.6499251,-,Digit 3
Digit 5,-0.80169696,0.24126294,-,Digit 5
Digit 7,1.3415823,-1.4338956,-,Digit 7
Digit 8,0.0028429143,0.43868268,-,Digit 8
Digit 4,0.8390871,-0.9660358,-,Digit 4
Digit 9,0.28801316,-1.176714,-,Digit 9
Digit 7,1.2684491,-0.8833287,-,Digit 7
Digit 9,0.75995594,-1.0680453,-,Digit 9
Digit 8,0.7121902,0.3277652,-,Digit 8
Digit 0,-2.0681903,0.74168575,-,Digit 0
Digit 2,0.78783053,1.3065413,-,Digit 2
Digit 9,1.4712518,0.40167144,-,Digit 9
Digit 5,-0.9046608,0.19318956,-,Digit 5
Digit 6,-1.7547034,-0.23908961,-,Digit 6
Digit 7,1.3792775,-1.0820312,-,Digit 7
Digit 4,0.99586004,-0.8218721,-,Digit 4
Digit 2,0.6419337,1.4740188,-,Digit 2
Digit 9,-0.67384565,-0.6978249,-,Digit 9
Digit 7,1.1739036,-1.6007546,-,Digit 7
Digit 9,0.9376712,-0.9305771,-,Digit 9
Digit 6,-2.148472,-0.39308348,-,Digit 6
Digit 3,-0.5718547,0.76491493,-,Digit 3
Digit 9,0.9741379,-0.14149277,-,Digit 9
Digit 3,-0.53134626,0.7374543,-,Digit 3
Digit 5,0.20191185,-0.5819264,-,Digit 5
Digit 9,0.45771402,-1.1673801,-,Digit 9
Digit 7,1.4341986,-1.1216084,-,Digit 7
Digit 2,0.57808137,1.5081186,-,Digit 2
Digit 2,-0.90157616,1.0499985,-,Digit 2
