,x,y,mannual_label,correct_label
Digit 2,11.013921,26.84428,-,Digit 2
Digit 7,18.659824,-18.917355,-,Digit 7
Digit 1,23.765165,9.006162,-,Digit 1
Digit 3,-11.401968,21.427437,-,Digit 3
Digit 5,-12.249401,5.5823064,-,Digit 5
Digit 3,-13.884231,11.417815,-,Digit 3
Digit 8,-2.5614812,8.803715,-,Digit 8
Digit 6,-18.951834,-6.3641233,-,Digit 6
Digit 7,14.8564,-25.489534,-,Digit 7
Digit 0,-36.60346,-1.5452608,-,Digit 0
Digit 3,-9.510785,9.390401,-,Digit 3
Digit 3,-7.4717684,21.553858,-,Digit 3
Digit 1,25.951988,17.015314,-,Digit 1
Digit 2,5.0546083,22.034328,-,Digit 2
Digit 1,27.734766,20.221733,-,Digit 1
Digit 0,-33.992886,2.4956636,-,Digit 0
Digit 0,-38.100582,6.5951414,-,Digit 0
Digit 3,-7.8702683,19.997314,-,Digit 3
Digit 9,-1.3377951,-23.94653,-,Digit 9
Digit 0,-37.13674,2.8452249,-,Digit 0
Digit 0,-26.782627,0.46684584,-,Digit 0
Digit 7,22.778824,-16.894682,-,Digit 7
Digit 6,-23.96478,-8.665779,-,Digit 6
Digit 7,18.862293,-21.7747,-,Digit 7
Digit 7,22.435629,-20.403107,-,Digit 7
Digit 7,19.399128,-19.931581,-,Digit 7
Digit 0,-35.302277,7.7167273,-,Digit 0
Digit 8,-17.551586,9.9596615,-,Digit 8
Digit 2,4.0875835,-7.8709736,-,Digit 2
Digit 0,-34.652344,7.2088404,-,Digit 0
Digit 1,19.547054,5.451458,-,Digit 1
Digit 3,-14.401952,9.633418,-,Digit 3
Digit 7,25.050842,-17.882832,-,Digit 7
Digit 1,21.381302,5.728312,-,Digit 1
Digit 3,-16.803827,18.023355,-,Digit 3
Digit 2,16.53574,19.922894,-,Digit 2
Digit 3,-16.218462,15.600697,-,Digit 3
Digit 0,-35.063877,6.4757433,-,Digit 0
Digit 0,-26.929642,8.651476,-,Digit 0
Digit 7,13.60677,-27.38677,-,Digit 7
Digit 5,-14.5674305,1.633236,-,Digit 5
Digit 3,-10.83844,9.285903,-,Digit 3
Digit 8,-16.153893,12.037304,-,Digit 8
Digit 9,4.0837355,-19.309958,-,Digit 9
Digit 6,-15.12618,-3.1197436,-,Digit 6
Digit 3,-17.534937,11.277959,-,Digit 3
Digit 7,26.571333,12.773583,-,Digit 7
Digit 4,-8.551892,-25.010946,-,Digit 4
Digit 4,11.660373,-11.0425825,-,Digit 4
Digit 8,4.6391215,11.920326,-,Digit 8
Digit 6,-20.451189,-6.546524,-,Digit 6
Digit 4,0.26194116,-15.364216,-,Digit 4
Digit 3,-14.820906,13.386567,-,Digit 3
Digit 5,-12.503427,2.2533412,-,Digit 5
Digit 7,20.51499,-23.204271,-,Digit 7
Digit 8,-2.195028,8.211356,-,Digit 8
Digit 4,13.840088,-9.966439,-,Digit 4
Digit 9,1.0465147,-20.437489,-,Digit 9
Digit 7,24.447845,-4.079478,-,Digit 7
Digit 9,11.17867,-19.984962,-,Digit 9
Digit 8,11.34311,9.536553,-,Digit 8
Digit 0,-30.71222,2.531916,-,Digit 0
Digit 2,9.614205,20.32891,-,Digit 2
Digit 9,28.42446,11.963327,-,Digit 9
Digit 5,-15.937225,3.4335454,-,Digit 5
Digit 6,-20.873661,-1.5886823,-,Digit 6
Digit 7,24.423836,-18.005291,-,Digit 7
Digit 4,15.507391,-10.128524,-,Digit 4
Digit 2,9.013927,26.098001,-,Digit 2
Digit 9,-41.511917,-0.49678957,-,Digit 9
Digit 7,17.538858,-25.763535,-,Digit 7
Digit 9,14.044877,-14.293046,-,Digit 9
Digit 6,-28.420954,-14.5823,-,Digit 6
Digit 3,-11.09622,17.503338,-,Digit 3
Digit 9,19.49519,-7.8701887,-,Digit 9
Digit 3,-12.508288,19.307005,-,Digit 3
Digit 5,-1.0818899,-9.153189,-,Digit 5
Digit 9,6.71386,-23.099665,-,Digit 9
Digit 7,23.155558,-18.835188,-,Digit 7
Digit 2,5.6617374,25.320095,-,Digit 2
Digit 2,-27.486012,15.4500475,-,Digit 2
Digit 8,19.992937,-7.2349267,-,Digit 8
Digit 8,2.7190034,10.402791,-,Digit 8
Digit 9,3.158939,-22.861313,-,Digit 9
Digit 1,23.011795,18.727913,-,Digit 1
Digit 8,16.639742,-0.15556616,-,Digit 8
Digit 4,9.646662,-13.917503,-,Digit 4
