,x,y,mannual_label,correct_label
Digit 2,-22.449223,-24.934477,-,Digit 2
Digit 7,39.761246,-15.347399,-,Digit 7
Digit 1,1.4899279,-30.021645,-,Digit 1
Digit 3,-21.107615,3.4707263,-,Digit 3
Digit 5,2.2633195,26.135674,-,Digit 5
Digit 3,-15.929907,15.086247,-,Digit 3
Digit 8,-1.1398096,3.0864177,-,Digit 8
Digit 6,-16.300356,34.96788,-,Digit 6
Digit 7,44.44836,-7.387387,-,Digit 7
Digit 0,-41.16748,27.104671,-,Digit 0
Digit 3,-6.0196533,12.654306,-,Digit 3
Digit 3,-19.069366,-0.08629477,-,Digit 3
Digit 1,-2.060183,-40.807297,-,Digit 1
Digit 2,-20.247871,-16.7477,-,Digit 2
Digit 1,-1.5598098,-45.22353,-,Digit 1
Digit 0,-40.05199,20.0634,-,Digit 0
Digit 0,-47.158127,16.922737,-,Digit 0
Digit 3,-16.834316,1.1850291,-,Digit 3
Digit 9,34.141182,9.838486,-,Digit 9
Digit 0,-44.864704,23.247833,-,Digit 0
Digit 0,-44.49992,4.4853554,-,Digit 0
Digit 7,39.887383,-23.717089,-,Digit 7
Digit 6,-16.683655,42.532825,-,Digit 6
Digit 7,44.501583,-15.433727,-,Digit 7
Digit 7,43.77378,-21.002338,-,Digit 7
Digit 7,40.469925,-14.693434,-,Digit 7
Digit 0,-44.4687,14.2596445,-,Digit 0
Digit 8,-12.260467,20.136574,-,Digit 8
Digit 2,15.66253,-10.999665,-,Digit 2
Digit 0,-43.560658,14.597393,-,Digit 0
Digit 1,2.9584413,-21.78026,-,Digit 1
Digit 3,-14.712684,17.447304,-,Digit 3
Digit 7,42.155724,-25.897652,-,Digit 7
Digit 1,4.055037,-24.395874,-,Digit 1
Digit 3,-22.207638,10.995803,-,Digit 3
Digit 2,-15.880539,-32.08298,-,Digit 2
Digit 3,-20.058838,14.519154,-,Digit 3
Digit 0,-43.525623,15.347884,-,Digit 0
Digit 0,-34.642582,8.674172,-,Digit 0
Digit 7,46.10564,-3.8591733,-,Digit 7
Digit 5,-3.125426,25.064352,-,Digit 5
Digit 3,-8.376679,13.233135,-,Digit 3
Digit 8,-11.123852,21.470121,-,Digit 8
Digit 9,29.874722,0.9608049,-,Digit 9
Digit 6,-18.44076,28.734035,-,Digit 6
Digit 3,-16.441885,17.712233,-,Digit 3
Digit 7,1.8087825,-35.97393,-,Digit 7
Digit 4,30.768864,19.528978,-,Digit 4
Digit 4,25.98331,-15.673406,-,Digit 4
Digit 8,-7.0395308,-4.871461,-,Digit 8
Digit 6,-17.077356,37.08837,-,Digit 6
Digit 4,24.493132,4.392593,-,Digit 4
Digit 3,-17.08896,15.103413,-,Digit 3
Digit 5,-0.7298338,22.07552,-,Digit 5
Digit 7,45.732822,-17.35289,-,Digit 7
Digit 8,-2.2473817,-1.4668591,-,Digit 8
Digit 4,26.938948,-19.011656,-,Digit 4
Digit 9,31.68717,5.4314623,-,Digit 9
Digit 7,13.179422,-28.562176,-,Digit 7
Digit 9,32.80842,-7.7738147,-,Digit 9
Digit 8,-2.311514,-15.56398,-,Digit 8
Digit 0,-35.259037,18.818727,-,Digit 0
Digit 2,-16.645779,-22.646015,-,Digit 2
Digit 9,3.6440313,-37.615055,-,Digit 9
Digit 5,-5.120959,22.188702,-,Digit 5
Digit 6,-21.986485,33.402924,-,Digit 6
Digit 7,42.066986,-24.938318,-,Digit 7
Digit 4,28.243162,-20.821987,-,Digit 4
Digit 2,-25.300917,-25.555738,-,Digit 2
Digit 9,-48.13588,24.96611,-,Digit 9
Digit 7,46.345264,-9.64244,-,Digit 7
Digit 9,30.48457,-16.203516,-,Digit 9
Digit 6,-10.948487,51.653103,-,Digit 6
Digit 3,-16.790352,7.5094285,-,Digit 3
Digit 9,15.255388,-22.06803,-,Digit 9
Digit 3,-20.280924,6.987171,-,Digit 3
Digit 5,17.34263,2.2488475,-,Digit 5
Digit 9,35.475357,-1.4174399,-,Digit 9
Digit 7,42.020676,-22.001997,-,Digit 7
Digit 2,-25.796694,-18.260338,-,Digit 2
Digit 2,-34.039944,-9.104185,-,Digit 2
Digit 8,14.753118,-21.195696,-,Digit 8
Digit 8,-5.1286564,-2.2752144,-,Digit 8
Digit 9,34.122204,2.5729637,-,Digit 9
Digit 1,-7.4738955,-40.319572,-,Digit 1
Digit 8,9.385446,-16.0308,-,Digit 8
Digit 4,23.716263,-10.53896,-,Digit 4
Digit 7,41.32509,-26.107822,-,Digit 7
Digit 0,-40.967484,9.092665,-,Digit 0
Digit 3,-14.963822,16.410345,-,Digit 3
Digit 5,13.339343,13.462179,-,Digit 5
Digit 7,38.731403,-20.428936,-,Digit 7
Digit 5,15.394552,11.755962,-,Digit 5
Digit 6,-11.656355,39.35203,-,Digit 6
Digit 0,-35.487103,8.866375,-,Digit 0
Digit 4,21.86683,-13.96611,-,Digit 4
Digit 6,-17.55159,34.37343,-,Digit 6
Digit 1,-4.131787,-26.75708,-,Digit 1
Digit 0,-31.864035,21.411684,-,Digit 0
Digit 8,-4.6685834,-8.777015,-,Digit 8
Digit 1,5.017619,-31.869267,-,Digit 1
Digit 9,30.864462,1.6239543,-,Digit 9
Digit 3,-25.23552,-0.3369572,-,Digit 3
Digit 1,-8.267371,-40.888317,-,Digit 1
Digit 2,-17.261677,-18.758953,-,Digit 2
Digit 8,-5.2510066,-0.9564361,-,Digit 8
Digit 3,-6.2338614,5.5671043,-,Digit 3
Digit 1,-2.3948433,-39.739826,-,Digit 1
Digit 6,-10.40357,38.575985,-,Digit 6
Digit 7,39.855797,-10.742103,-,Digit 7
Digit 7,49.986923,-16.336956,-,Digit 7
Digit 2,-22.823751,-17.764328,-,Digit 2
Digit 5,4.1022935,17.80716,-,Digit 5
Digit 2,-27.082497,-17.678055,-,Digit 2
Digit 3,-15.959209,4.995175,-,Digit 3
Digit 3,-19.848158,11.064503,-,Digit 3
Digit 7,14.408265,-31.918823,-,Digit 7
