,x,y,mannual_label,correct_label
Digit 2,13.2442255,40.16775,-,Digit 2
Digit 7,24.436495,-24.700333,-,Digit 7
Digit 1,41.86157,7.7848496,-,Digit 1
Digit 3,-13.375369,33.083206,-,Digit 3
Digit 5,-13.535136,6.180049,-,Digit 5
Digit 3,-15.26932,18.610874,-,Digit 3
Digit 8,2.3997781,13.922016,-,Digit 8
Digit 6,-26.864107,-8.9869375,-,Digit 6
Digit 7,18.408844,-34.0794,-,Digit 7
Digit 0,-47.16434,-2.6887763,-,Digit 0
Digit 3,-8.173716,17.171412,-,Digit 3
Digit 3,-9.303128,32.884956,-,Digit 3
Digit 1,33.47457,19.422062,-,Digit 1
Digit 2,4.0146923,33.862156,-,Digit 2
Digit 1,30.529583,23.44324,-,Digit 1
Digit 0,-49.43924,4.734739,-,Digit 0
Digit 0,-48.53916,9.114663,-,Digit 0
Digit 3,-10.51554,31.61196,-,Digit 3
Digit 9,-4.6511474,-31.607811,-,Digit 9
Digit 0,-47.24742,4.3673286,-,Digit 0
Digit 0,-37.14755,18.610792,-,Digit 0
Digit 7,32.498463,-26.048582,-,Digit 7
Digit 6,-33.97317,-15.432906,-,Digit 6
Digit 7,23.787325,-31.207031,-,Digit 7
Digit 7,29.13883,-29.36863,-,Digit 7
Digit 7,25.305592,-26.111164,-,Digit 7
Digit 0,-44.689854,9.931126,-,Digit 0
Digit 8,-18.577759,14.500556,-,Digit 8
Digit 2,5.4224744,-5.059219,-,Digit 2
Digit 0,-44.484528,10.06752,-,Digit 0
Digit 1,34.879234,-1.0134083,-,Digit 1
Digit 3,-14.507352,17.356783,-,Digit 3
Digit 7,33.831394,-28.80169,-,Digit 7
Digit 1,39.0714,0.20943199,-,Digit 1
Digit 3,-21.451056,23.563187,-,Digit 3
Digit 2,14.955931,27.827503,-,Digit 2
Digit 3,-10.51856,25.709478,-,Digit 3
Digit 0,-44.657814,9.271624,-,Digit 0
Digit 0,-33.571655,9.624021,-,Digit 0
